sponsor_id,name
4495,"Joan Conway"
4497,"Norman Conway"
4498,"Jim Mathias"
4499,"David Rudolph"
4522,"Mary Love"
4524,"Susan Aumann"
4525,"Charles Barkley"
4526,"Gail Bates"
4527,"Pamela Beidle"
4528,"Wendell Beitzel"
4529,"John Bohanan"
4530,"Karen Montgomery"
4531,"Frank Conaway"
4532,"Aisha Braveboy"
4533,"Frank Turner"
4534,"Kriselda Valderrama"
4535,"Tony McConkey"
4536,"Kumar Barve"
4537,"Leroy Myers"
4538,"Roger Manno"
4539,"Theodore Sophocleus"
4541,"Rudolph Cane"
4542,"Steven DeBoy"
4544,"Cheryl Glenn"
4546,"John Wood"
4547,"Alfred Carr"
4549,"Adelaide Eckardt"
4550,"Ronald George"
4551,"Michael Smigiel"
4552,"James Hubbard"
4553,"Jeff Waldstreicher"
4554,"Veronica Turner"
4555,"Galen Clagett"
4556,"Carolyn Howard"
4557,"Wade Kach"
4558,"Wayne Norman"
4559,"Barbara Frush"
4560,"Jolene Ivey"
4561,"Joseline Pena-Melnyk"
4562,"Joanne Benson"
4567,"Anthony O'Donnell"
4568,"Emmett Burns"
4569,"Michael Busch"
4570,"Sheila Hixson"
4572,"Robert Costa"
4575,"Brian Feldman"
4577,"Stephen Lafferty"
4578,"James Malone"
4579,"Nathaniel Oaks"
4580,"Kathleen Dumais"
4581,"Samuel Rosenberg"
4582,"Curtis Anderson"
4583,"Ben Barnes"
4584,"Jill Carter"
4585,"Elizabeth Bobo"
4586,"Ana Gutierrez"
4587,"Tom Hucker"
4588,"Anne Kaiser"
4589,"Kevin Kelly"
4590,"Shirley Nathan-Pulliam"
4591,"Shawn Tarrant"
4593,"Michael Vaughn"
4594,"Joseph Vallario"
4595,"William Frank"
4596,"J Jennings"
4597,Kramer
4598,"Jon Cardin"
4599,"John Olszewski"
4600,"Victor Ramirez"
4602,"Talmadge Branch"
4603,"Peter Hammen"
4605,"Luiz Simmons"
4606,"Nicholaus Kipke"
4607,"Adrienne Jones"
4608,"Donald Elliott"
4609,"Kirill Reznik"
4611,"Dan Morhaim"
4614,"Joseph Boteler"
4615,"Donald Dwyer"
4616,"Joseph Minnick"
4617,"Eric Bromwell"
4618,"John Donoghue"
4619,"James Proctor"
4620,"Heather Mizeur"
4623,"Marvin Holmes"
4624,"Anne Healey"
4626,"Susan Lee"
4627,"Dana Stein"
4629,"Susan Krebs"
4630,"Donna Stifler"
4634,"William Frick"
4635,"Shane Pendergrass"
4636,"Guy Guzzone"
4637,"Patrick McDonough"
4638,"Richard Impallaria"
4639,"Mary James"
4641,"Susan McComas"
4643,"Keith Haynes"
4644,"Doyle Niemann"
4646,"Jay Walker"
4649,"Maggie McIntosh"
4650,"Andrew Serafini"
4651,"Steven Schuh"
4654,"James Gilchrist"
4655,"Peter Murphy"
4656,"Melvin Stukes"
4658,"Sally Jameson"
4659,"Dereck Davis"
4660,"Tawanna Gaines"
4661,"Christopher Shank"
4662,"Nancy Stocksdale"
4664,"Melony Griffith"
4666,"Michael Weir"
4670,"Brian McHale"
4679,"Douglas Peters"
4680,"Robert Garagiola"
4681,"James DeGrange"
4682,"Bryan Simonaire"
4684,"John Astle"
4685,"James Robey"
4686,"Katherine Klausmeier"
4687,"Thomas Middleton"
4688,"Barry Glassman"
4689,"Charles Muse"
4690,"Richard Colburn"
4691,"Jamin Raskin"
4692,"Norman Stone"
4694,"George Edwards"
4697,"Edward Kasemeyer"
4698,"Jennie Forehand"
4699,"Brian Frosh"
4700,Miller
4701,"Allan Kittleman"
4703,"E.J. Pipkin"
4709,"Ulysses Currie"
4710,"Catherine Pugh"
4711,"Delores Kelley"
4712,"Lisa Gladden"
4713,"Robert Zirkin"
4714,"James Brochin"
4715,"Verna Jones-Rodwell"
4716,"Richard Madaleno"
4717,"Nancy Jacobs"
4718,King
4722,"David Brinkley"
4723,"Roy Dyson"
4725,"Paul Pinsky"
4728,"Edward Reilly"
4730,"Nathaniel McFadden"
4731,"James Rosapepe"
10978,"Jeannie Haddaway-Riccio"
11273,"Cathleen Vitale"
11274,"Michael McDermott"
11447,"Luke Clippinger"
11448,"Stephen Hershey"
11449,"Jay Jacobs"
11451,"Sam Arora"
11453,"William Ferguson"
11554,"Mark Fisher"
11555,"Keiffer Mitchell"
11559,"Joseph Getty"
11632,"Michael Summers"
11633,"Barbara Robinson"
11634,"Ariana Kelly"
11711,"Ronald Young"
11766,"Kathy Szeliga"
11767,"Aruna Miller"
11768,"Bonnie Cullison"
11769,"Michael Hough"
11770,"John Cluster"
11771,"Warren Miller"
11872,"Shane Robinson"
11916,"Kathy Afzali"
11917,"Mary Washington"
11968,"Herbert McMillan"
11972,"Justin Ready"
11974,"Eric Luedtke"
11975,"Craig Zucker"
12012,"Glen Glass"
12019,"Patrick Hogan"
12059,"Kelly Schulz"
12078,"Charles Otto"
12105,"Geraldine Valentino-Smith"
12163,"C.T. Wilson"
12189,"Neil Parrott"
15140,"Alonzo Washington"
15411,"Environmental Matters"
15412,Judiciary
15413,"Judicial Proceedings"
15414,"Education, Health, and Environmental Affairs"
15415,Finance
15416,"Budget and Taxation"
15419,Appropriations
15420,"Economic Matters"
15421,"Health and Government Operations"
15477,"The Speaker"
15478,"The President"
15479,"Allegany County Delegation"
15480,"Anne Arundel County Delegation"
15482,"Caroline County Delegation"
15483,"Carroll County Delegation"
15484,"Charles County Delegation"
15485,"Dorchester County Delegation"
15486,"Frederick County Delegation"
15487,"Howard County Delegation"
15488,"St. Mary's County Delegation"
15489,"Washington County Delegation"
15490,"Ways and Means"
15491,"Wicomico County Delegation"
15728,"Baltimore County Delegation"
15731,"Montgomery County Delegation"
15733,"Howard County Senators"
15734,"Carroll County Senators"
15735,"Anne Arundel County Senators"
15736,"Darren M. Swain"
15737,"Calvert County Senators"
15738,"Cecil County Senators"
15739,"Prince George's County Delegation"
15776,"Calvert County Delegation"
15783,"Baltimore City Delegation"
15784,"Cecil County Delegation"
15785,"Worcester County Delegation"
15937,"Harford County Delegation"
15944,"Nina R. Harper"
15983,"Prince George's County Senators"
