sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
8016,"Susan Chew",Susan,B.,Chew,,,1,D,1,Rep,HD-017B
8034,"Phylis King",Phylis,K.,King,,,1,D,1,Rep,HD-018B
8039,"Lynn Luker",Lynn,M.,Luker,,,2,R,1,Rep,HD-015A
8043,"Mike Moyle",Mike,,Moyle,,,2,R,1,Rep,HD-014A
8054,"John Rusche",John,,Rusche,,,1,D,1,Rep,HD-006B
8066,"Jeffrey Thompson",Jeffrey,D.,Thompson,,Jeff,2,R,1,Rep,HD-030A
8105,"Charles Winder",Charles,L.,Winder,,Chuck,2,R,2,Sen,SD-020
11647,"Dan Schmidt",Dan,J.,Schmidt,,,1,D,2,Sen,SD-005
14012,"Ways and Means Committee",,,,,,0,,1,Rep,
15431,"John Gannon",John,L.,Gannon,,,1,D,1,Rep,HD-017A
15432,"Kelley Packer",Kelley,,Packer,,,2,R,1,Rep,HD-028B
15791,"Mathew Erpelding",Mathew,,Erpelding,,Mat,1,D,1,Rep,HD-019A
17206,"Ronald Nate",Ronald,M.,Nate,,,2,R,1,Rep,HD-034A
