bill_id,date,action
673152,2015-01-12,"Introduced, read first time, referred to JRA for Printing"
673152,2015-01-12,"Reported Printed and Held at Desk"
673152,2015-01-12,"Rules Suspended: Ayes 63 Nays 0 Abs/Excd 7, read three times"
673152,2015-01-12,ADOPTED
673152,2015-01-12,"voice vote Floor Sponsor"
673152,2015-01-12,Moyle
673152,2015-01-12,"Title apvd"
673152,2015-01-12,"to Senate"
673152,2015-01-12,"Received from the House passed; filed for first reading"
673152,2015-01-12,"Introduced; read first time at length"
673152,2015-01-12,"Rules Suspended (2/3 Vote"
673152,2015-01-12,"Read in full as required)"
673152,2015-01-12,ADOPTED
673152,2015-01-12,"voice vote Floor Sponsor"
673152,2015-01-12,Davis
673152,2015-01-12,"Title apvd"
673152,2015-01-12,"to House"
673152,2015-01-13,"Returned from Senate Passed; to JRA for Enrolling"
673152,2015-01-14,"Reported Enrolled; Signed by Speaker; Transmitted to Senate"
673152,2015-01-15,"Received from the House enrolled/signed by Speaker"
673152,2015-01-15,"Signed by President; returned to House"
673152,2015-01-16,"Returned Signed by the President; Ordered Transmitted to Secretary of State"
673152,2015-01-19,"Delivered to Secretary of State at 10:15 a.m. on January 16, 2015"
675872,2015-01-13,"Introduced, read first time, referred to JRA for Printing"
675872,2015-01-14,"Reported Printed and Referred to State Affairs"
675872,2015-03-19,"Reported out of Committee with Do Pass Recommendation, Filed for Second Reading"
675872,2015-03-20,"Read second time; Filed for Third Reading"
675872,2015-03-23,"Read Third Time in Full"
675872,2015-03-23,"PASSED -- 51-17-2"
675872,2015-03-23,"Title apvd"
675872,2015-03-23,"to Senate"
675872,2015-03-24,"Received from the House passed; filed for first reading"
675872,2015-03-24,"Introduced, read first time; referred to: Resources &amp; Environment"
675872,2015-03-25,"Reported out of Committee with Do Pass Recommendation; Filed for second reading"
675872,2015-03-26,"Read second time; filed for Third Reading"
675872,2015-03-26,"Rules Suspended (2/3 Vote"
675872,2015-03-26,"Read in full as required)"
675872,2015-03-26,PASSED
675872,2015-03-26,"33-1-1 AYES -- Bair, Bayer, Brackett, Buckner-Webb, Burgoyne, Cameron, Davis, Den Hartog, Guthrie, Hagedorn, Heider, Hill, Johnson, Jordan, Keough, Lacey, Lakey, Lee, Lodge, Martin, Mortimer, Nonini, Nuxoll, Patrick, Rice, Schmidt, Souza, Stennett, Thayn, Tippets, Vick, Ward-Engelking, Winder NAYS -- McKenzie Absent and excused -- Siddoway Floor Sponsor"
675872,2015-03-26,Ward-Engelking
675872,2015-03-26,"Title apvd"
675872,2015-03-26,"to House"
675872,2015-03-27,"Returned from Senate Passed; to JRA for Enrolling"
675872,2015-03-27,"Reported Enrolled; Signed by Speaker; Transmitted to Senate"
675872,2015-03-30,"Received from the House enrolled/signed by Speaker"
675872,2015-03-30,"Signed by President; returned to House"
675872,2015-03-31,"Returned Signed by the President; Ordered Transmitted to Governor"
675872,2015-04-01,"Delivered to Governor at 10:23 a.m. on March 31, 2015"
675872,2015-04-02,"Reported Signed by Governor on April 2, 2015 Session Law Chapter 218 Effective: 07/01/2015"
681812,2015-01-15,"Introduced, read first time, referred to JRA for Printing"
681812,2015-01-16,"Reported Printed; Filed for Second Reading"
681812,2015-01-19,"Read second time; Filed for Third Reading"
681812,2015-01-20,"Read Third Time in Full"
681812,2015-01-20,"PASSED -- 69-0-1"
681812,2015-01-20,"Title apvd"
681812,2015-01-20,"to Senate"
681812,2015-01-21,"Received from the House passed; filed for first reading"
681812,2015-01-21,"Introduced, read first time; referred to: State Affairs"
682278,2015-01-15,"Introduced, read first time, referred to JRA for Printing"
682278,2015-01-16,"Reported Printed and Referred to State Affairs"
685600,2015-01-20,"Introduced, read first time, referred to JRA for Printing"
685600,2015-01-21,"Reported Printed and Referred to Health &amp; Welfare"
685600,2015-02-04,"Reported out of Committee with Do Pass Recommendation, Filed for Second Reading"
685600,2015-02-05,"Read second time; Filed for Third Reading"
685600,2015-02-06,"U.C. to hold place on third reading calendar until Monday, February 9, 2015"
685600,2015-02-09,"U.C. to place at bottom of third reading calendar one legislative day"
685600,2015-02-09,"U.C. to hold place on third reading calendar one legislative day"
685600,2015-02-10,"Read Third Time in Full"
685600,2015-02-10,"PASSED -- 52-17-1"
685600,2015-02-10,"Title apvd"
685600,2015-02-10,"to Senate"
685600,2015-02-11,"Received from the House passed; filed for first reading"
685600,2015-02-11,"Introduced, read first time; referred to: Health &amp; Welfare"
685600,2015-02-18,"Reported out of Committee with Do Pass Recommendation; Filed for second reading"
685600,2015-02-19,"Read second time; filed for Third Reading"
685600,2015-02-25,"Read third time in full"
685600,2015-02-25,"PASSED -- 27-7-0"
685600,2015-02-25,"Title apvd"
