bill_number,bill_id,title
H0001,675872,"Adds to existing law to designate the Idaho Giant Salamander as the state amphibian of the State of Idaho."
H0002,682278,"Amends existing law to provide that freedom from discrimination because of sexual orientation or gender identity is a civil right."
H0003,681812,"Amends existing law to revise qualifications for a person to be eligible to be elected as a State Representative or Senator."
H0004,685735,"Amends existing law to revise registration requirements, to permit federal registrants to conduct research; to revise language relating to registration and to allow consideration of DEA registration restrictions; to provide the Board of Pharmacy with additional disciplinary authority; to revise restrictions to actions that require an order to show cause and to revise the fining authority of the board; and to remove language relating to records of registration."
H0005,686002,"Amends fingerprinting requirements for certain applicants."
H0006,685871,"Amends and adds to existing law relating to prescription drug orders."
H0007,686282,"Amends existing law to require that an order for release of prescription monitoring program records must be issued by a judge."
H0008,685600,"Amends existing law relating to drug distribution."
H0009,686142,"Amends existing law to revise drug schedules."
H0010,688956,"Amends existing law to provide that certain publication and printing requirements are satisfied if the information is made available to the public in electronic form."
H0011,688717,"Amends existing law to correct a code reference."
H0012,688895,"Amends existing law to provide that certain sales of utility type vehicles and specialty off-highway vehicles to nonresidents are exempt from sales tax if certain conditions are met."
H0013,688122,"Amends and adds to existing law to provide an additional provision relating to the computation of federal taxable income; to allow a certain credit and to provide related requirements."
H0014,688355,"Repeals existing law relating to labor and material liens on motor vehicles."
H0015,689075,"Adds to existing law to provide for title stop requests when ownership of a vehicle is disputed."
H0016,688475,"Amends and adds to existing law to provide for Idaho Friends of the National Rifle Association license plates."
H0017,688657,"Amends and adds to existing law relating to autocycles to require compliance with motorcycle plate, tag, registration and insurance requirements and to provide that completely enclosed autocycles are exempt from motorcycle endorsements and helmet requirements."
H0018,689014,"Amends existing law to provide that the right of eminent domain shall not be exercised by an urban renewal agency and to provide that a local governing body may exercise the power of eminent domain on behalf of an urban renewal agency; to revise provisions relating to the acquisition of real property by an urban renewal agency and to remove reference to admissible evidence and testimony at certain hearings."
H0019,688778,"Amends existing law to provide for approval of the local governing body when incurring certain debt; and to provide for issuing certain bonds or obligations."
H0020,688598,"Amends existing law to provide that lands or properties in the custody of the State Board of Education are exempt from a certain act and to provide related provisions."
H0021,688174,"Amends existing law to remove a requirement that the State Board of Education must approve any curriculum or rule change in a nursing program that may alter existing articulation agreements between educational institutions."
H0022,688412,"Repeals existing law relating to the transition of school trustee terms from three years to four years."
H0023,688292,"Amends existing law relating to massage therapy practice exemptions."
H0024,688537,"Amends existing law relating to occupational therapy licensing."
H0025,688839,"Amends existing law relating to physical therapy practice exemptions."
H0026,692647,"Appropriates and transfers a total of $17,981,900 from the General Fund for fiscal year 2015; transfers $17,529,000 to the Fire Suppression Deficiency Fund; transfers $389,400 to the Pest Control Deficiency Fund; and transfers $63,500 to the Hazardous Substance Emergency Response Fund."
H0027,692527,"Amends existing law to remove a provision that a certain Idaho code section does not apply to certain recreation districts."
H0028,692409,"Amends existing law to provide a code reference."
H0029,693243,"Amends existing law to revise and to provide additional provisions relating to certain personal property exempt from taxation."
H0030,693120,"Amends existing law relating to certified shorthand reporters."
H0031,692287,"Amends existing law to revise provisions relating to the illegal killing, possession or waste of certain fish and game animals."
H0032,692769,"Amends existing law to revise fee provisions and to provide for certain fees."
H0033,692884,"Repeals existing law relating to substance abuse treatment."
H0034,694928,"Repeals existing law to remove a sunset date."
H0035,695230,"Amends existing law to provide requirements relating to filing electronic returns, to provide for certain waivers, to provide a penalty and to revise a definition."
H0036,695330,"Amends existing law to revise provisions relating to the deduction of certain retirement benefits and to clarify that certain taxpayers may not deduct certain retirement benefits."
H0037,694728,"Adds to existing law to provide for a deduction for certain charitable contributions and to provide related requirements."
H0038,695128,"Amends existing law to provide additional provisions relating to the calculation of an Idaho net operating loss deduction."
H0039,694828,"Amends existing law to remove a certain exception to the production exemption."
H0040,695029,"Appropriates an additional $246,000 to the Office of Energy Resources for fiscal year 2015 for regional planning and coordination."
H0041,700737,"Revises the fiscal year 2015 appropriation to provide an additional $75,000 to the State Independent Living Council for project management activities."
H0042,700707,"Amends existing law to revise provisions relating to gasoline tax refund procedures."
H0043,700675,"Repeals, amends and adds to existing law to clarify provisions relating to the prohibition of dyed or marked diesel fuel use on state highways and to remove penalty provisions; to rename a certain license and to revise and provide additional requirements relating to the license; to provide for a limited distributor license and related requirements and to remove revocation and suspension provisions; to provide for violations in general, specific violations and penalties; and to provide for enforcement of licensing provisions."
H0044,700763,"Amends and adds to existing law to provide for Rocky Mountain Elk Foundation plates."
H0045,700613,"Amends and repeals existing law relating to income tax credit for charitable contributions and limitations."
H0046,700582,"Amends existing law to define ""stand-alone dental plan."""
H0047,703153,"Amends existing law to provide that certain revenue from navigable waterways shall be deposited in the Navigable Waterways Fund, to provide that certain moneys shall be deposited in the Waterways Improvement Fund at the beginning of each fiscal year and to provide that royalties from extraction of minerals from navigable waterways shall be deposited in the Public School Permanent Endowment Fund."
H0048,702510,"Amends existing law to provide for the confidentiality of certain records of oil and gas producers for a designated period of time."
H0049,703272,"Amends existing law to provide for fees, to revise fee provisions, to provide for the deposit of fees in the Oil and Gas Conservation Fund and to provide for the use of fees."
H0050,702643,"Amends existing law to provide for unit operations, to provide for applications, responses, hearings and orders, to provide for certification by applicants of notice to specified owners, to provide that orders shall include plans for unit operations, to provide for termination and dissolution of unit operations, to provide for amendment of orders, to provide a procedure relating to allocation in orders, to provide for the approval of additions or exclusions, to provide that certain production and proceeds of sale are deemed the property and income of specified persons, to provide for the duration of force of division orders or other contracts relating to a sale or purchase of production and the application thereof and to provide that certain orders do not result in transfer of title."
H0051,702380,"Adds to existing law to provide for adoption of rules for small scale dredge mining, to provide contents of the rules and to provide where suction dredging may occur."
H0052,705277,"Repeals existing law relating to the Youth Challenge Program to remove a sunset provision."
H0053,704744,"Repeals and adds to existing law to enact and specify the provisions of the Model State Code of Military Justice to provide for arrest, to provide for regulatory authority and to provide for immunity."
H0054,704812,"Amends existing law to remove reference to a valid gaseous special fuels permit."
H0055,705151,"Repeals existing law to remove a sunset date."
H0056,705015,"Amends existing law to revise use provisions relating to amounts deposited into the Drinking Water Loan Fund."
H0057,704947,"Repeals and amends existing law to remove a contingent sunset date; to authorize the Department of Environmental Quality to negotiate lower financial assistance amounts with certain property owners when specified conditions are met, to revise authorized maximum overall financial assistance provisions, to revise the number of projects that may participate in the initiative, to provide for an annual project priority list; and to provide a contingent sunset date."
H0058,705083,"Amends existing law to revise provisions relating to the effect of certain rules, to provide that mixing zones are subject to laws and rules, and to provide for the duration of effectiveness of mixing zones."
H0059,706556,"Amends existing law to provide for an inactive certificate of competency for plumbing contractor or specialty contractor and to provide for a temporary certificate of competency in certain situations."
H0060,706689,"Amends existing law to authorize the administrator to enter into agreements with vendors and contractors."
H0061,706823,"Amends existing law to authorize probation for a juvenile offender under certain conditions."
H0062,706601,"Amends existing law to provide for liens resulting from restitution owed to a crime victim; to provide for execution on judgments for restitution owed to a crime victim and to provide for a writ of execution under certain conditions."
H0063,706644,"Amends existing law to remove a provision relating to a bench warrant for a bailable offense; and to provide for the setting of bail when a defendant fails to appear before the court under certain conditions."
H0064,706512,"Amends existing law to provide credit for a period of incarceration served as a condition of probation in certain instances; to revise a provision relating to a finding that a defendant has violated probation, to provide that a defendant shall receive credit for time served in certain instances; and to remove a provision relating to credit for time spent in custody pending trial, sentencing or appeal."
H0065,706734,"Adds to existing law to provide for duties of the State Superintendent of Public Instruction relating to the Smarter Balanced Assessment Consortium."
H0066,708339,"Amends existing law to provide that the sheriff shall mail renewal notices for concealed weapons licenses; and to provide that the sheriff shall mail renewal notices for enhanced concealed weapons licenses."
H0067,708252,"Adds to existing law to provide for the Idaho Limited Convention Act."
H0068,709971,"Amends existing law to include counties in exemptions that the state enjoys for printing, engraving, binding or stationery work."
H0069,710069,"Amends existing law to provide an exception to size and weight limitations for refuse/sanitation trucks when owned by, under contract to or under authority of a city, county or state agency transporting refuse."
H0070,709825,"Amends existing law to provide load for inch width of tire for the front steer axle may not exceed the manufacturer's load rating per tire or the load rating of the axle or 20,000 pounds per axle whichever is less."
H0071,710118,"Amends and adds to existing law to provide for Idaho Friends of the Orofino Maniacs license plates."
