bill_number,bill_id,title
HB1,277401,"General Appropriations Bill."
HB3,302256,"Relating to the imposition of a sentence of life without parole on certain defendants who commit certain sexual offenses."
HB4,300269,"Relating to making supplemental appropriations and giving direction and adjustment authority regarding appropriations."
HB5,305839,"Relating to the Interstate Health Care Compact."
HB6,320430,"Relating to the foundation curriculum, the establishment of the instructional materials allotment, and the adoption, review, and purchase of instructional materials and technological equipment for public schools."
HB7,320376,"Relating to the prosecution, punishment, and certain criminal and civil consequences of offenses involving or related to the trafficking of persons and to certain protections for victims of those offenses."
HB8,320445,"Relating to prohibiting certain private transfer fees and the preservation of private real property rights; providing penalties."
HB9,277701,"Relating to student success-based funding for and reporting regarding public institutions of higher education."
HB10,278301,"Relating to eligibility for a TEXAS grant and to administration of the TEXAS grant program."
HB11,311887,"Relating to reports filed with the comptroller regarding certain alcoholic beverage sales; providing a penalty."
HB12,274498,"Relating to the enforcement of state and federal laws governing immigration by certain governmental entities."
HB13,303475,"Relating to the Medicaid program and alternate methods of providing health services to low-income persons in this state."
HB14,301588,"Relating to the eligibility for unemployment benefits of a person receiving certain forms of remuneration."
HB15,268329,"Relating to informed consent to an abortion."
HB16,218460,"Relating to requiring a voter to present proof of identification."
HB17,218461,"Relating to the creation of the offense of criminal trespass by an illegal alien and to certain procedures for arresting illegal aliens for committing that criminal offense."
HB18,218462,"Relating to the enforcement by certain governmental entities of laws governing immigration."
HB19,218463,"Relating to the prosecution and punishment of a person operating a motor vehicle without a license."
HB20,218464,"Relating to the punishment prescribed for burglary of a vehicle and to grants of community supervision to persons who commit that offense."
HB21,218465,"Relating to reporting by state agencies on the financial effect of providing services to illegal immigrants."
HB22,218466,"Relating to information regarding the citizenship and immigration status of public school students."
HB23,218467,"Relating to a local option election in a county to set a limit on the maximum appraised value of a residence homestead for ad valorem tax purposes of less than 110 percent but not less than 103 percent of the appraised value of the property for the preceding tax year."
HB24,218468,"Relating to placement of a student in a disciplinary alternative education program for bullying or cyber-bullying."
HB25,218469,"Relating to the carrying of certain weapons in a watercraft."
HB26,218470,"Relating to a freeze on the total amount of ad valorem taxes that may be imposed by a taxing unit on the residence homestead of an eligible person who is a member of a reserve component of the United States armed forces and is ordered to active military duty."
HB27,218471,"Relating to the payment of fines and costs by defendants who are unable to pay the fines and costs in misdemeanor cases."
HB28,218472,"Relating to reimbursement for health care services provided at certain times to persons enrolled in the Medicaid managed care program."
HB29,218473,"Relating to considering the assessment instrument results of certain students in evaluating school district and campus performance."
HB30,218474,"Relating to the disconnection of retail electric service on certain days of the week."
HB31,218475,"Relating to the period of license suspension after moving violations for a holder of a provisional driver's license."
HB32,218476,"Relating to required individual health insurance coverage."
HB33,218477,"Relating to measures to increase the affordability of textbooks used for courses at public or private institutions of higher education."
HB34,218478,"Relating to including in the public high school curriculum instruction in methods of paying for postsecondary education and training."
HB35,218479,"Relating to extending a local behavioral health intervention pilot project."
HB36,218480,"Relating to the punishment for and certain civil consequences of committing the offense of prostitution."
HB37,218481,"Relating to the use of a wireless communication device while operating a motor vehicle; providing for penalties."
HB38,218482,"Relating to the criminal penalty for and certain civil consequences of damaging property with graffiti."
HB39,218483,"Relating to a court's authority to order a proposed patient to receive extended outpatient mental health services."
HB40,218484,"Relating to collective bargaining by law enforcement officers and firefighters."
HB41,218485,"Relating to the penalty for certain conduct constituting an offense for false report to peace officer or law enforcement employee."
HB42,218486,"Relating to the duty imposed on the operator of a motor vehicle that strikes a structure adjacent to a highway."
HB43,218487,"Relating to the investigation of firefighters and police officers."
HB44,218488,"Relating to the authority of a property owners' association to regulate the use of certain lots for residential purposes."
HB45,218489,"Relating to the release of a property owners' association assessment lien."
HB46,218490,"Relating to compensatory time off for certain employees of the Parks and Wildlife Department."
HB47,218491,"Relating to the creation of the offense of possession, manufacture, transportation, repair, or sale of a tire deflation device; providing criminal penalties."
HB48,218492,"Relating to authorizing the Department of Public Safety to operate one or more southbound vehicle checkpoints near the international border of this state for the purpose of preventing certain criminal offenses."
HB49,218493,"Relating to the addition of certain synthetic derivatives of marihuana to Penalty Group 2 of the Texas Controlled Substances Act."
HB50,218494,"Relating to the establishment by The University of Texas System of a law school in the Rio Grande Valley."
HB51,218495,"Relating to energy efficiency standards for certain buildings and to high-performance design, construction, and renovation standards for certain buildings and facilities of institutions of higher education."
HB52,218496,"Relating to physical examination requirements for participation in certain University Interscholastic League extracurricular athletic activities."
HB53,218497,"Relating to the establishment of a public law school in the Rio Grande Valley."
HB54,218498,"Relating to the transportation of certain mental health patients."
HB55,218499,"Relating to the use of the Texas Enterprise Fund for veterans hospitals."
HB56,218500,"Relating to increasing the amount of the residence homestead exemption from ad valorem taxation by a school district from $15,000 to $45,000, providing for a reduction of the limitation on the total amount of ad valorem taxes that may be imposed by a school district on the homestead of an elderly or disabled person to reflect the increased exemption amount, and protecting school districts against the resulting loss in local revenue."
HB57,218501,"Relating to the restoration of the medically needy program under the state Medicaid program."
HB58,218502,"Relating to the period of continuous eligibility for the medical assistance program."
HB59,218503,"Relating to recipients of financial assistance administered by the Texas Department of Housing and Community Affairs."
HB60,218504,"Relating to a cost of living increase applicable to benefits paid by the Teacher Retirement System of Texas."
HB61,218505,"Relating to the salary paid to certain professional employees of public schools."
HB62,218506,"Relating to the salary paid to certain professional employees of public schools."
HB63,218507,"Relating to the authority of certain school districts to lay in county rights-of-way fiber optic cable or other means of transmitting information."
HB64,218508,"Relating to rebates and the sale of crop insurance."
HB65,218509,"Relating to the inclusion of the total cost of residential retail electricity in advertisements and contracts."
HB66,218510,"Relating to the disclosure by a member of the legislature or the lieutenant governor of certain information concerning a resident of this state to a governmental body."
HB67,218511,"Relating to the creation of a literacy center pilot program by the Texas Higher Education Coordinating Board."
HB68,218512,"Relating to notice concerning the use of criminal history information in an employer's hiring process."
HB69,218513,"Relating to the application of a vital statistics record fee to general records management."
HB70,218514,"Relating to telemedicine medical services, telehealth services, and home telemonitoring services provided to certain Medicaid recipients."
HB71,218515,"Relating to the fee charged for the Texas Airport Directory."
HB72,218516,"Relating to exempting certain military personnel from motor vehicle registration fees."
HB73,218517,"Relating to the dissemination of criminal history record information to state agencies for employment or contracting purposes."
HB74,218518,"Relating to persons authorized to control the disposition of the remains of certain members of the United States armed forces."
HB75,218519,"Relating to the regulation of raw milk and raw milk products."
HB76,218520,"Relating to certain purchases by a state agency performing a law enforcement function."
HB77,218521,"Relating to the carrying of certain weapons in watercraft."
HB78,218522,"Relating to the purchase of food and beverages by certain state law enforcement agencies for peace officer training functions."
HB79,218523,"Relating to the posting of the Ten Commandments in public school classrooms."
HB80,218524,"Relating to registration with the Selective Service System of certain applicants for a driver's license or personal identification certificate."
HB81,218525,"Relating to the use of public funds to print certain public documents in a language other than English and other bilingual requirements."
HB82,218526,"Relating to the criminal offenses applicable to gambling and gambling devices."
HB83,218527,"Relating to compensation and employment benefits for members of the state military forces called to state active duty."
HB84,218528,"Relating to the creation of the Hunt County Municipal Utility District No. 1; providing authority to impose a tax and issue bonds; granting a limited power of eminent domain."
HB85,218529,"Relating to the state's or a state governmental entity's provision of support for the performance of an abortion or abortion-related services."
HB86,218530,"Relating to the carrying of concealed handguns on the campuses of institutions of higher education."
HB87,218531,"Relating to the regulation of metal recycling entities; providing penalties."
HB88,218532,"Relating to the sale, recovery, and recycling of certain television equipment; providing administrative penalties."
HB89,218533,"Relating to a drug donation program."
HB90,218534,"Relating to the issuance and suspension of a hardship driver's license."
HB91,218535,"Relating to the extent of extraterritorial jurisdiction for certain municipalities."
HB92,218536,"Relating to the regulation of slaughterers by certain counties."
HB93,218537,"Relating to the creation of an offense for certain uses of a wireless communication device while operating a motor vehicle; providing penalties."
HB94,218538,"Relating to the applicability of regulations on the purchase of ammonium nitrate or ammonium nitrate material by certain purchasers."
HB95,218539,"Relating to an exemption from ad valorem taxation of the residence homestead of the surviving spouse of a 100 percent or totally disabled veteran."
HB96,218540,"Relating to the exclusion of certain witnesses during a criminal proceeding."
HB97,218541,"Relating to creation of the Health Freedom Act."
HB98,218542,"Relating to the E-Z computation and rate of the franchise tax."
HB99,218543,"Relating to the punishment for certain intoxication-related offenses; creating the offense of aggravated driving while intoxicated."
HB100,218544,"Relating to a central database containing information about certain offenders who have committed offenses involving family or dating violence."
HB101,218545,"Relating to the creation of a hotline to report suspected incidents of impaired driving or dangerous driving."
HB102,218546,"Relating to the appointment and duties of and the funding for an executive commissioner for the prevention of driving while intoxicated."
HB103,218547,"Relating to the creation of an offense for certain prohibited uses of a wireless communication device while operating a motor vehicle."
