bill_id,roll_call_id,date,description,yea,nay,nv
659334,428729,2015-04-08,"SENATE JUDICIARY COMMITTEE: Recommended for passage with amendment/s, refer to Senate Calendar Committee Ayes 8, Nays 1 PNV 0",8,1,0
659334,434334,2015-04-16,"FLOOR VOTE: THIRD CONSIDERATION AMENDED",30,1,2
659334,438531,2015-04-22,"FLOOR VOTE: AS AMENDED PASSAGE ON THIRD CONSIDERATION",93,1,0
659334,488434,2016-01-27,"FLOOR VOTE: MOTION TO ADOPT CONFERENCE COMMITTEE REPORT",33,0,0
660836,411557,2015-03-16,"FLOOR VOTE: MOTION TO ADOPT",27,1,3
660836,448971,2015-03-03,"SENATE FINANCE, WAYS, AND MEANS COMMITTEE: recommend for adoption",10,1,0
660836,525029,2016-03-28,"FLOOR VOTE: MOTION TO CONCUR",67,22,2
661359,384383,2015-01-17,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",96,0,0
661359,391434,2015-01-16,"FLOOR VOTE: MOTION TO ADOPT",32,0,0
661791,413312,2015-03-19,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",91,0,0
661791,429321,2015-04-09,"FLOOR VOTE: THIRD CONSIDERATION",30,0,0
662498,384064,2015-01-14,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",96,0,1
662587,384389,2015-01-17,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",96,0,0
662587,391428,2015-01-16,"FLOOR VOTE: MOTION TO ADOPT",32,0,0
662608,389887,2015-01-16,"FLOOR VOTE: MOTION TO ADOPT",32,0,0
662608,392261,2015-02-09,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",97,0,0
662623,384379,2015-01-17,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",96,0,0
662623,391390,2015-01-16,"FLOOR VOTE: MOTION TO ADOPT",32,0,0
662805,402326,2015-02-24,"SENATE JUDICIARY COMMITTEE: Recommended for passage with amendment/s, refer to Senate Calendar Committee Ayes 8, Nays 1 PNV 0",8,1,0
662805,407814,2015-03-09,"FLOOR VOTE: THIRD CONSIDERATION AMENDED",27,0,2
662805,437041,2015-04-20,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",93,0,0
663381,384380,2015-01-17,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",96,0,0
663381,391373,2015-01-16,"FLOOR VOTE: MOTION TO ADOPT",32,0,0
663431,384404,2015-01-17,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",96,0,0
663431,391429,2015-01-16,"FLOOR VOTE: MOTION TO ADOPT",32,0,0
663535,384405,2015-01-17,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",96,0,0
663535,391422,2015-01-16,"FLOOR VOTE: MOTION TO ADOPT",32,0,0
663582,384381,2015-01-17,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",96,0,0
663582,391367,2015-01-16,"FLOOR VOTE: MOTION TO ADOPT",32,0,0
663625,384390,2015-01-17,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",96,0,0
663625,391368,2015-01-16,"FLOOR VOTE: MOTION TO ADOPT",32,0,0
663673,384399,2015-01-17,"FLOOR VOTE: PASSAGE ON THIRD CONSIDERATION",96,0,0
