bill_number,bill_id,title
B21-0001,668175,"Pre-k Student Discipline Amendment Act Of 2015"
B21-0002,668112,"Instant Runoff Voting Amendment Act Of 2015"
B21-0003,668275,"Rail Safety And Security Amendment Act Of 2015"
B21-0004,668031,"Motor Vehicle Collision Recovery Act Of 2015"
B21-0005,668243,"Access To Emergency Epinephrine In Schools Act Of 2015"
B21-0006,668003,"Healthy Hearts Of Babies Act Of 2015"
B21-0007,668210,"Behavioral Health Coordination Of Care Amendment Act Of 2015"
B21-0008,668322,"Health Benefit Exchange Authority Financial Sustainability Amendment Act Of 2015"
B21-0009,668046,"Ruby Whitfield Way Designation Act Of 2015"
B21-0010,668258,"Fairness In Public Engagement During Sale Of Public Lands Amendment Act Of 2015"
B21-0011,668194,"The High Technology Investment Authority Establishment Act Of 2015"
B21-0012,668143,"Pennsylvania Avenue Development Act Of 2015"
B21-0013,668338,"Disabled Veterans Homestead Exemption Act Of 2015"
B21-0014,668159,"Council Contract Review Repeal Act Of 2015"
B21-0015,668227,"Small Business Incubator Act Of 2015"
B21-0016,668306,"Collaborative Reproduction Amendment Act Of 2015"
B21-0017,668128,"Unemployment Profile Act Of 2015"
B21-0018,668079,"Reading Development And Third Grade Retention Act Of 2015"
B21-0019,668096,"Thurgood Marshall-marion Barry Early Education Learning Academy Act Of 2015"
B21-0020,668063,"Access To Contraceptives Amendment Act Of 2015"
B21-0021,668292,"Enhanced Penalties For Distracted Driving Amendment Act Of 2015"
B21-0022,668016,"Contractor Pay-to-play Elimination Amendment Act Of 2015"
B21-0023,670690,"Marijuana Legalization And Regulation Act Of 2015"
B21-0024,670430,"Government Grant Administration Amendment Act Of 2015"
B21-0025,670302,"Prohibition Of Pre-employment Marijuana Testing Act Of 2015"
B21-0026,670560,"Change For Life District Donation Parking Meters Fund Act Of 2015"
B21-0027,676497,"Local Rent Supplement Program Contract No. 2014-lrsp-01a Approval And Authorization Emergency Act Of 2015"
B21-0028,689033,"Local Resident Voting Rights Amendment Act Of 2015"
B21-0029,688114,"Failure To Yield For Emergency Vehicles Amendment Act 2015"
B21-0030,688729,"The Injured Worker Fair Pay Amendment Act Of 2015"
B21-0031,688316,"Title Ix Athletic Equity Act Of 2015"
B21-0032,688214,"Specialty Drug Copayment Limitation Act Of 2015"
B21-0033,688524,"Artist Protection Amendment Act Of 2015"
B21-0034,688932,"Books From Birth Establishment Amendment Act Of 2015"
B21-0035,688832,"Full-time Employment For Councilmembers Charter Amendment Act Of 2015"
B21-0036,688419,"Government Ethics Prohibition On Third-party Employers Amendment Act Of 2015"
B21-0037,688627,"Councilmembers Outside Employment Disclosure Act Of 2015"
B21-0038,692406,"Death With Dignity Act Of 2015"
B21-0039,698869,"Military Installation Public Charter School Amendment Act Of 2015"
B21-0040,699189,"Office Of Gay, Lesbian, Bisexual, And Transgender Affairs Amendment Act Of 2015"
B21-0041,704690,"Grocery Store Restrictive Covenant Prohibition Congressional Review Emergency Act Of 2015"
B21-0042,704850,"Department Of Parks And Recreation Fee-based Use Permit Authority Clarification Emergency Amendment Act Of 2015"
B21-0043,705126,"Inspector General Qualifications Congressional Review Emergency Amendment Act Of 2015"
B21-0044,704770,"Medical Marijuana Expansion Second Congressional Review Emergency Amendment Act Of 2015"
B21-0045,705203,"H Street, N.e., Retail Priority Area Incentive Congressional Review Emergency Amendment Act Of 2015"
B21-0046,705006,"New Columbia Statehood Initiative, Omnibus Boards And Commissions, And Election Transition Reform Congressional Review Emergency Amendment Act Of 2015"
B21-0047,708294,"Educational And Instructional Animals Clarification Amendment Act Of 2015"
B21-0048,707897,"Advisory Neighborhood Commission 6e Residential Parking Permit Regulation Amendment Act Of 2015"
