bill_number,bill_id,title
H0001,214753,"An Act Relating To Challenges For Change Outcomes For Persons With Disabilities"
H0002,214754,"An Act Relating To A Ban On Discretionary Clauses In Health Insurance Contracts"
H0003,214755,"An Act Relating To Prohibiting Use Of Tasers By Law Enforcement Officers Who Have Not Completed Training For Interacting With People Experiencing A Mental Health Crisis"
H0004,214756,"An Act Relating To Mental Health Hospital Admissions"
H0005,227496,"An Act Relating To Returning Moneys To The Clean Energy Development Fund To Support Solar Tax Credits"
H0006,227497,"An Act Relating To Powers And Immunities Of The Liquor Control Investigators"
H0007,227498,"An Act Relating To Appointments To The Mental Health Oversight Committee"
H0008,227499,"An Act Relating To Approval Of Amendments To And Codification Of The Charter Of The Town Of Jamaica"
H0009,227500,"An Act Relating To Providing That Commercial Composting On Farms Is An Accepted Agricultural Practice"
H0010,227501,"An Act Relating To The Design And Inspection Of Sport Shooting Ranges"
H0011,227502,"An Act Relating To The Discharge Of Pharmaceutical Waste To State Waters"
H0012,227503,"An Act Relating To Requiring The Secretary Of State To Send A Certified Copy Of A Municipal Act To The Clerk Of The Municipality"
H0013,227504,"An Act Relating To Deer Doing Damage To Forest Resources"
H0014,227505,"An Act Relating To Hunting And Fishing Licenses For Disabled Vermont Veterans"
H0015,227506,"An Act Relating To The Application Of Fertilizers To Nonagricultural Turf"
H0016,227507,"An Act Relating To Harassment And Disturbing The Peace Through False And Defamatory Internet Website Postings"
H0017,227508,"An Act Relating To The Self-managed Energy Efficiency Program"
H0018,227509,"An Act Relating To Antique Motor Vehicle Registration Plates"
H0019,227510,"An Act Relating To The Use Of Plastic Carry-out Bags By Retail Stores"
H0020,227511,"An Act Relating To Providing That The Public Trust Doctrine As Applied To Rivers And Streams Extends To The 10-year High-water Mark"
H0021,227512,"An Act Relating To The Mutual Benefit Enterprise Act"
H0022,227513,"An Act Relating To Expungement Of Misdemeanor Criminal Conviction Records"
H0023,227514,"An Act Relating To Benefits For Survivors Of Emergency Personnel"
H0024,227515,"An Act Relating To The Maintenance And Conveyance Of Maidstone Lake Road "
H0025,227516,"An Act Relating To Voting For Write-in Candidates In Primary Elections"
H0026,227517,"An Act Relating To The Application Of Phosphorus Fertilizer To Nonagricultural Turf"
H0027,227518,"An Act Relating To The Promotion Of Tourism And Economic Development In The Connecticut River Valley"
H0028,227519,"An Act Relating To Creating New Governance For Bluecross Blueshield Of Vermont"
H0029,227520,"An Act Relating To Requiring A Licensed Land Surveyor To Be Appointed To Resolve Municipal Line Disputes"
H0030,228243,"An Act Relating To Requiring The Board Of Governors Of The Unified Towns And Gores Of Essex County To Hear Tax Appeals"
H0031,228244,"An Act Relating To Legislative Approval Of Municipal Charter Amendments"
H0032,227521,"An Act Relating To Providing Oversight And Control Of County Budgets"
H0033,227522,"An Act Relating To Miscellaneous Education Initiatives Intended To Decrease Education Spending And Increase Efficiencies"
H0034,227523,"An Act Relating To Prohibiting The Use Of The Neonicotinoid Pesticides Clothianidin And Imidacloprid"
H0035,227524,"An Act Relating To The Use Of Pesticides In Proximity To Water And In Utility Rights-of-way"
H0036,227525,"An Act Relating To Nuclear Energy Generation, Postclosure Funding, And Trusts For Decommissioning, Spent Fuel Management, And Greenfield Restoration"
H0037,227526,"An Act Relating To Telemedicine"
H0038,227527,"An Act Relating To Adopting The Interstate Compact On Educational Opportunity For Military Children"
H0039,228245,"An Act Relating To Persons Authorized To Direct Disposition Of Service Members' Remains"
H0040,228246,"An Act Relating To Antique Motor Vehicle Year-of-manufacture Registration Plates"
H0041,228247,"An Act Relating To Requiring Employment Breaks"
H0042,228248,"An Act Relating To Employment Decisions Based On Credit Information"
H0043,228249,"An Act Relating To Creating An Index Comparing Current Expenditures Per Pupil To Secondary School Cohort Graduation Rates"
H0044,228250,"An Act Relating To Establishing A Maternal Mortality Review Panel"
H0045,228251,"An Act Relating To Excluding Tuition Deficits From The Definition Of Excess Spending"
H0046,228252,"An Act Relating To Youth Athletes With Concussions Participating In Athletic Activities"
H0047,228253,"An Act Relating To The Licensure Of Electronic Life Safety And Property Protection Systems"
H0048,228254,"An Act Relating To Allowing Merchants To Include The Sales Tax In The Price"
H0049,228255,"An Act Relating To The Calculation Of Household Income For Purposes Of Income Sensitivity"
H0050,228256,"An Act Relating To Military Pension Income Tax Exemption"
H0051,228257,"An Act Relating To Gold Star And Next-of-kin Registration Plates"
H0052,228258,"An Act Relating To The Definition Of Poultry Products"
H0053,230815,"An Act Relating To The Interstate Wildlife Violator Compact"
H0054,230816,"An Act Relating To Establishing The Vermont Hydroelectric Power Authority"
H0055,230817,"An Act Relating To Safety Standards For Swimming Pools"
H0056,230818,"An Act Relating To The Vermont Energy Act Of 2011"
H0057,230819,"An Act Relating To Disclosure To Potential Buyers Of A Building's Energy Performance"
H0058,230820,"An Act Relating To Fully Funding The Decommissioning Of Nuclear Energy Generating Plants"
H0059,230821,"An Act Relating To Unfair Housing Practices"
H0060,230822,"An Act Relating To The Elimination Of Property Tax Adjustments Based On Income"
H0061,230823,"An Act Relating To The Consolidation Of Supervisory Unions"
H0062,230824,"An Act Relating To Requiring A Standards-based Performance Assessment Prior To Graduation From Secondary School"
H0063,230825,"An Act Relating To Boilers And Pressure Vessels"
H0064,230826,"An Act Relating To Coverage For Complementary And Alternative Health Care Services"
H0065,234950,"An Act Relating To Fiscal Year 2011 Budget Adjustment"
H0066,234951,"An Act Relating To The Illegal Taking Of Trophy Big Game Animals"
H0067,234952,"An Act Relating To The Appraisal Of Land With Recreational Trails"
H0068,234953,"An Act Relating To Prohibiting Smoking In Motor Vehicles When A Child Is Present"
H0069,234954,"An Act Relating To Creating A Renewable Energy Property Tax Study Committee"
H0070,234955,"An Act Relating To The Use Of Unregistered All-terrain Vehicles On State And Town Highways Within The Confines Of A Farm Or Adjacent To A Farm"
H0071,234956,"An Act Relating To Counseling For Students Possessing Weapons On School Property"
H0072,234957,"An Act Relating To The Repeal Of Small School Funding"
H0073,234958,"An Act Relating To Establishing A Government Transparency Office To Enforce The Public Records Act"
H0074,234959,"An Act Relating To Solid Waste Management And Recycling"
H0075,234960,"An Act Relating To The Future Of The Commission On Health Care Reform"
H0076,234961,"An Act Relating To The Regulation Of Telecommunications Carriers"
H0077,234962,"An Act Relating To Excluding Income Earned By People Over 65 Years Of Age From The Double Counting Of Dividend Or Interest Income Over $10,000.00"
H0078,234963,"An Act Relating To Wages For Laid-off Employees"
H0079,234964,"An Act Relating To Uniform Adult Guardianship And Protective Proceedings Jurisdiction"
H0080,234965,"An Act Relating To A Single-payer Health Care System"
H0081,234966,"An Act Relating To Approval Of The Adoption And Codification Of The Charters Of The Town Of Danville And The Danville School District"
H0082,236990,"An Act Relating To A Vermont Hospital Security Plan"
H0083,236991,"An Act Relating To Negligent Storage Of A Firearm"
H0084,236992,"An Act Relating To Dog Licenses"
H0085,236993,"An Act Relating To Recognition Of The Nulhegan Band Of The Coosuk Abenaki Nation As A Native American Indian Tribe"
H0086,236994,"An Act Relating To Recognition Of The Elnu Abenaki Tribe As A Native American Indian Tribe"
H0087,236995,"An Act Relating To Capping Income Sensitivity Adjustments, Altering The Way Household Income Is Defined, Removing The Adjustment For Properties Valued At Over $500,000.00, And Reinstating The Adjustment Of $10.00 Per Acre For Up To Five Acres"
H0088,236996,"An Act Relating To Uniform Child Custody Jurisdiction And Enforcement"
H0089,236997,"An Act Relating To Banning The Hunting Of Black Bear With Dogs"
H0090,243037,"An Act Relating To Lyme Disease"
H0091,243038,"An Act Relating To The Management Of Fish And Wildlife"
H0092,243039,"An Act Relating To Establishing A No-fault Compensation Program For Medical Malpractice Claims Involving Primary Care Physicians"
H0093,243040,"An Act Relating To An Income Tax Credit For Home Child Care"
H0094,243041,"An Act Relating To The Corporate Minimum Tax"
H0095,243042,"An Act Relating To Commission On Fatherhood"
H0096,243043,"An Act Relating To Health Care Coverage For Legal Immigrant Children And Pregnant Women"
H0097,243044,"An Act Relating To Early Childhood Educators"
H0098,243045,"An Act Relating To The Imposition Of The Sales Tax On Candy"
H0099,243046,"An Act Relating To Vital Records"
H0100,243047,"An Act Relating To Raising The Maximum Age For Child Care Subsidies"
H0101,243048,"An Act Relating To Voting Requirements In Common Ownership Communities"
H0102,243049,"An Act Relating To Reporting And Disclosure Of Heating Fuel Prices"
H0103,243050,"An Act Relating To The Agreement Among The States To Elect The President By National Popular Vote"
H0104,243051,"An Act Relating To Rescission Of Votes Taken By Australian Ballot"
H0105,243052,"An Act Relating To Authorizing Municipalities To Form Telecommunications Districts"
H0106,243053,"An Act Relating To Public Inspection Of Electronic Control Devices Used By Law Enforcement Officers"
H0107,246652,"An Act Relating To Establishing That Traffic Tickets And Video Recordings Of Roadside Dui Stops Are Public Records"
H0108,246653,"An Act Relating To A Committee To Study Implementing A Mandatory Sobriety Program For Repeat Dui Offenders"
H0109,246654,"An Act Relating To Raising The Cigarette And Tobacco Products Tax Rates"
H0110,246655,"An Act Relating To A Statewide Education Property Tax"
H0111,246656,"An Act Relating To Access To Records Under Personal Service Or Privatization Contracts Entered Into By The State"
H0112,246657,"An Act Relating To The Creation Of A One-percent Income Tax Credit For Emergency Medical Personnel Or Volunteer Firefighters"
H0113,246658,"An Act Relating To Property Tax Exemptions For Energy-efficiency And Renewable-energy Improvements"
H0114,246659,"An Act Relating To Electrical Installations"
