bill_number,bill_id,title
HB255,193204,
HB3600,137578,"Relating to development review processing."
HB3601,137579,"Relating to driving while under the influence of intoxicants."
HB3602,137580,"Relating to the loss of licenses by hydroelectric projects; and declaring an emergency."
HB3603,137581,"Relating to repeal of assessment on health insurance premiums; declaring an emergency."
HB3604,137582,"Relating to preference factors for public contracting; declaring an emergency."
HB3605,137583,"Relating to the Oregon Business Development Fund; appropriating money; declaring an emergency."
HB3606,137584,"Relating to recycling of electronic devices; and declaring an emergency."
HB3607,137585,"Relating to reimbursement rates for behavioral health care providers; declaring an emergency."
HB3608,137586,"Relating to tax treatment of waste materials; prescribing an effective date."
HB3609,137587,"Relating to enterprise zones; and prescribing an effective date."
HB3610,137588,"Relating to affidavits for loan modification; and prescribing an effective date."
HB3611,137589,"Relating to subtraction for health insurance premium payments."
HB3612,137590,"Relating to additional property taxes; and prescribing an effective date."
HB3613,137591,"Relating to leasing of ocean resources; and declaring an emergency."
HB3614,137592,"Relating to a task force on core functions of government; declaring an emergency."
HB3615,137593,"Relating to application of Unlawful Trade Practices Act; declaring an emergency."
HB3616,137594,"Relating to liquefied natural gas."
HB3617,137595,"Relating to local government provision of services; and declaring an emergency."
HB3618,137596,"Relating to home care workers; and declaring an emergency."
HB3619,137597,"Relating to professional development of education professionals; and declaring an emergency."
HB3620,137598,"Relating to capital improvements income tax credit; prescribing an effective date."
HB3621,137599,"Relating to plumbing; declaring an emergency."
HB3622,137600,"Relating to insurance for accidental death and dismemberment."
HB3623,137601,"Relating to human trafficking information; and declaring an emergency."
HB3624,137602,"Relating to appraisal management companies; and declaring an emergency."
HB3625,137603,"Relating to Maternal Mental Health Awareness Month; and declaring an emergency."
HB3626,137604,"Relating to vision screenings; appropriating money; and declaring an emergency."
HB3627,137605,"Relating to subtraction for investment of severance pay in small business; and prescribing an effective date."
HB3628,137606,"Relating to foreign language instruction; and declaring an emergency."
HB3629,137607,"Relating to pawnbroker pledge loans; and declaring an emergency."
HB3630,137608,"Relating to forced release plans; declaring an emergency."
HB3631,137609,"Relating to insurer discrimination against victims of violence; and declaring an emergency."
HB3632,137610,"Relating to viability of pay or play system of employer-sponsored health insurance coverage in Oregon; declaring an emergency."
HB3633,137611,"Relating to community-based renewable energy projects; appropriating money; and declaring an emergency."
HB3634,137612,"Relating to victims' rights; and declaring an emergency."
