bill_id,date,action
796120,2015-10-28,"Introduced in House and read first time"
796120,2015-10-28,"Assigned to House APPROP Committee"
796120,2015-10-28,"Assigned to House RULES Committee"
796120,2015-10-29,"House read second time"
796120,2015-10-29,"Referred to House APPROP Committee"
796120,2015-10-29,"House APPROP Committee action: Do Pass, voting: (9-5-0-0-0)"
796120,2015-10-28,"Referred to House RULES Committee"
796120,2015-10-29,"House RULES Committee action: constitutional and in proper form, voting: (9-0-0-0-0)"
796120,2015-10-29,"House minority caucus: Do pass"
796120,2015-10-29,"House majority caucus: Do pass"
796120,2015-10-29,"House Committee of the Whole action: Do Pass"
796120,2015-10-29,"House third reading PASSED voting: (35-22-3-0)"
796120,2015-10-30,"Transmit to Senate"
796120,2015-10-30,"Introduced in Senate and read first time"
796120,2015-10-30,"Senate third reading PASSED voting: (20-7-2-0)"
796120,2015-10-30,"Transmit to House"
796120,2015-10-30,"Transmitted to Governor"
796120,2015-10-30,"Governor Signed"
796120,2015-10-30,"Chapter 2"
796121,2015-10-28,"Introduced in Senate and read first time"
796121,2015-10-28,"Assigned to Senate APPROP Committee"
796121,2015-10-28,"Assigned to Senate RULES Committee"
796121,2015-10-29,"Senate read second time"
796121,2015-10-29,"Referred to Senate APPROP Committee"
796121,2015-10-29,"Senate APPROP Committee action: Do Pass, voting: (4-2-2-0)"
796121,2015-10-28,"Referred to Senate RULES Committee"
796121,2015-10-29,"Senate RULES Committee action: Proper For Consideration, voting: (6-0-1-0)"
796121,2015-10-29,"Senate minority caucus: Do pass"
796121,2015-10-29,"Senate majority caucus: Do pass"
796121,2015-10-30,"Senate Committee of the Whole action: Do Pass"
796122,2015-10-28,"Introduced in House and read first time"
796122,2015-10-28,"Assigned to House APPROP Committee"
796122,2015-10-28,"Assigned to House RULES Committee"
796122,2015-10-29,"House read second time"
796122,2015-10-29,"Referred to House APPROP Committee"
796122,2015-10-29,"House APPROP Committee action: Do Pass, voting: (9-5-0-0-0)"
796122,2015-10-28,"Referred to House RULES Committee"
796122,2015-10-29,"House RULES Committee action: constitutional and in proper form, voting: (6-3-0-0-0)"
796122,2015-10-29,"House minority caucus: Do pass"
796122,2015-10-29,"House majority caucus: Do pass"
796122,2015-10-29,"House Committee of the Whole action: Retained on the Calendar"
796122,2015-10-29,"House third reading PASSED voting: (58-0-2-0)"
796122,2015-10-30,"Transmit to Senate"
796122,2015-10-30,"Introduced in Senate and read first time"
796122,2015-10-30,"Senate third reading PASSED voting: (28-0-1-0)"
796122,2015-10-30,"Transmit to House"
796122,2015-10-30,"Transmitted to Governor"
796122,2015-10-30,"Governor Signed"
796122,2015-10-30,"Chapter 1"
796123,2015-10-28,"Introduced in Senate and read first time"
796123,2015-10-28,"Assigned to Senate APPROP Committee"
796123,2015-10-28,"Assigned to Senate RULES Committee"
796123,2015-10-29,"Senate read second time"
796123,2015-10-29,"Referred to Senate APPROP Committee"
796123,2015-10-29,"Senate APPROP Committee action: Do Pass, voting: (4-2-2-0)"
796123,2015-10-28,"Referred to Senate RULES Committee"
796123,2015-10-29,"Senate RULES Committee action: Proper For Consideration, voting: (6-0-1-0)"
796123,2015-10-29,"Senate minority caucus: Do pass"
796123,2015-10-29,"Senate majority caucus: Do pass"
796123,2015-10-30,"Senate Committee of the Whole action: Do Pass Amended"
796124,2015-10-28,"Introduced in Senate and read first time"
796124,2015-10-28,"Assigned to Senate APPROP Committee"
796124,2015-10-28,"Assigned to Senate RULES Committee"
796124,2015-10-29,"Senate read second time"
796124,2015-10-29,"Referred to Senate APPROP Committee"
796124,2015-10-29,"Senate APPROP Committee action: Do Pass, voting: (5-1-2-0)"
796124,2015-10-28,"Referred to Senate RULES Committee"
796124,2015-10-29,"Senate RULES Committee action: Proper For Consideration, voting: (6-0-1-0)"
796124,2015-10-29,"Senate minority caucus: Do pass"
796124,2015-10-29,"Senate majority caucus: Do pass"
796124,2015-10-30,"Senate Committee of the Whole action: Do Pass Amended"
796125,2015-10-28,"Introduced in House and read first time"
796125,2015-10-28,"Assigned to House APPROP Committee"
796125,2015-10-28,"Assigned to House RULES Committee"
796125,2015-10-29,"House read second time"
796125,2015-10-29,"Referred to House APPROP Committee"
796125,2015-10-29,"House APPROP Committee action: Do Pass, voting: (9-5-0-0-0)"
796125,2015-10-28,"Referred to House RULES Committee"
796125,2015-10-29,"House RULES Committee action: constitutional and in proper form, voting: (6-3-0-0-0)"
796125,2015-10-29,"House minority caucus: Do pass"
796125,2015-10-29,"House majority caucus: Do pass"
796125,2015-10-29,"House Committee of the Whole action: Retained on the Calendar"
796125,2015-10-29,"House third reading PASSED voting: (35-23-2-0)"
796125,2015-10-30,"Transmit to Senate"
796125,2015-10-30,"Introduced in Senate and read first time"
796125,2015-10-30,"Senate third reading PASSED voting: (20-7-2-0)"
796125,2015-10-30,"Transmit to House"
796125,2015-10-30,"Transmitted to Secretary Of State"
