bill_number,bill_id,title
AB1,462082,"Regulation of ferrous metallic mining and related activities, procedures for obtaining approvals from the Department of Natural Resources for the construction of utility facilities, making an appropriation, and providing penalties. (FE)"
AB2,481220,"Extending the expenditure period for a tax incremental district in the city of Marinette. (FE)"
AB3,484736,"The exclusion of veterinarians from the prescription drug monitoring program."
AB4,484738,"Modifying the requirements for sharing tax increments by tax incremental districts and limiting the participation of certain special purpose districts in tax incremental district financing. (FE)"
AB5,484741,"Sales and property tax exemptions for property used by commercial radio and television stations. (FE)"
AB6,484743,"A catch-and-release only season for bass fishing. (FE)"
AB7,484745,"Civil actions and zoning conditions related to noise that are applicable to bird hunting preserves."
AB8,484748,"Restrictions on hunting within a specified distance of hospitals, sanatoriums, or school grounds and restrictions imposed by local governmental units on hunting with a bow and arrow or crossbow."
AB9,497754,"Law enforcement officers who are on duty, off-duty law enforcement officers, and former law enforcement officers and going armed with firearms."
AB10,497773,"Representations depicting nude children and requiring sex offender registration for adults who commit the offense against a child who is under the age of 16. (FE)"
AB11,497792,"Notification requirements for registered sex offenders who are on school premises and providing penalties. (FE)"
AB12,497811,"Alcohol sale, possession, and consumption at Peninsula State Park."
AB13,497830,"Methods of providing assistance under the Clean Water Fund Program and the Safe Drinking Water Loan Program and projects that are eligible for assistance under the Clean Water Fund Program. (FE)"
AB14,500063,"Workforce training, granting rule-making authority, and making appropriations. (FE)"
AB15,502133,"Payment of unemployment insurance benefits under a work-sharing program. (FE)"
AB16,502431,"A tax credit for hospitality business advertising. (FE)"
AB17,502726,"The restoration of information from an original birth certificate after adoption. (FE)"
AB18,503024,"Appointment and residency of election officials."
AB19,503319,"Torts and personal injury trusts. (FE)"
AB20,503617,"The notice and degree requirements for the examination to practice as a certified public accountant."
AB21,503912,"The Department of Transportation's initial costs of production for special registration plates supporting the Lions Clubs of Wisconsin and supporting motorcycle safety. (FE)"
AB22,504210,"Municipal court fees. (FE)"
AB23,504504,"Funding postretirement health care benefits of local government employees."
AB24,504802,"The method of recounting votes cast with automatic tabulating equipment."
AB25,505097,"Special distinguishing registration plates for motorcycles owned or leased by veterans with disabilities and providing a penalty. (FE)"
AB26,505559,"Fees charged for access to public records. (FE)"
AB27,507683,"State agencies entering into contracts for legal services on a contingent fee basis. (FE)"
AB28,507684,"Criteria for supervised release from commitment as sexually violent persons, placement of females committed as sexually violent persons, permitted outings under direct supervision for individuals on supervised release, and supervised release and discharge of individuals committed as sexually violent persons."
AB29,507685,"Collateral source payments."
AB30,507687,"The transportation in this state of game taken in another state or on Indian land."
AB31,507688,"Allowing American Indian tribes and bands to insure property under the local government property insurance fund."
AB32,507689,"Tribal treatment facility participation in the intoxicated driver program. (FE)"
AB33,507690,"Extending the time period for counties to seek reimbursement from prisoners for expenses associated with confinement in jail. (FE)"
AB34,507691,"The use of nuclear energy to comply with renewable portfolio standards and the time period for using credits to comply with such standards."
AB35,508887,"The effective date for licensing and registration requirements for electricians and electrical contractors. (FE)"
AB36,508877,"The authority and responsibilities of the Legislative Audit Bureau and state auditor, eliminating certain expired audit requirements, and requiring confidentiality during investigations of reports made to the state fraud, waste, and mismanagement hotline. (FE)"
AB37,510426,"Requiring the Wisconsin Economic Development Corporation to organize trade and marketing forums for Tier I, Tier II, and Tier III manufacturers and making an appropriation. (FE)"
AB38,510406,"A manufacturer marketing assistance program for Wisconsin Tier II and Tier III manufacturers and making an appropriation. (FE)"
AB39,510388,"Powers and duties of an electric transmission company and certificates of public convenience and necessity and permits for certain electric generating facilities and high-voltage transmission lines."
AB40,510369,"State finances and appropriations, constituting the executive budget act of the 2013 legislature. (FE)"
