bill_id,roll_call_id,date,description,yea,nay,nv
880738,552245,2016-06-09,"House Vote on HB 20 FINAL PASSAGE (#13)",60,38,0
880738,552246,2016-06-09,"House Vote on HB 20 AMENDMENT # 152 BY MORRIS JIM MOTION TO ADOPT (#12)",71,21,0
880738,554614,2016-06-21,"Senate Vote on HB 20 FINAL PASSAGE (#68)",28,11,0
880753,552992,2016-06-15,"House Vote on HB 5 FINAL PASSAGE (#23)",46,51,0
880754,552194,2016-06-09,"House Vote on HB 35 FINAL PASSAGE (#14)",83,13,0
880754,553506,2016-06-16,"Senate Vote on HB 35 FINAL PASSAGE (#38)",35,1,0
880755,554310,2016-06-19,"House Vote on HB 27 FINAL PASSAGE (#31)",54,47,0
880755,554538,2016-06-21,"Senate Vote on HB 27 FINAL PASSAGE (#67)",31,7,0
880763,553184,2016-06-15,"House Vote on HB 7 AMENDMENT # 211 BY LEGER MOTION TO ADOPT (#24)",45,52,0
880763,553185,2016-06-15,"House Vote on HB 7 FINAL PASSAGE (#25)",46,49,0
880764,552254,2016-06-09,"House Vote on HB 24 FINAL PASSAGE (#5)",91,10,0
880764,553404,2016-06-16,"Senate Vote on HB 24 FINAL PASSAGE (#35)",31,2,0
880764,553733,2016-06-17,"House Vote on HB 24 CONCUR IN SENATE AMENDMENTS (#28)",81,0,0
880767,552198,2016-06-09,"House Vote on HB 29 FINAL PASSAGE (#7)",97,2,0
880767,553570,2016-06-16,"Senate Vote on HB 29 FINAL PASSAGE (#37)",36,0,0
880767,553854,2016-06-17,"House Vote on HB 29 CONCUR IN SENATE AMENDMENTS (#29)",70,9,0
880771,552224,2016-06-09,"House Vote on HB 25 FINAL PASSAGE (#6)",67,31,0
880771,553430,2016-06-16,"Senate Vote on HB 25 FINAL PASSAGE (#36)",28,9,0
880794,552895,2016-06-15,"Senate Vote on SB 5 FINAL PASSAGE (#20)",36,0,0
880796,553454,2016-06-16,"Senate Vote on SB 3 FINAL PASSAGE (#27)",37,0,0
880796,553455,2016-06-16,"Senate Vote on SB 3 CO-AUTHORS (#28)",32,0,0
880805,553011,2016-06-15,"Senate Vote on SB 4 FINAL PASSAGE (#19)",36,0,0
880809,552989,2016-06-15,"Senate Vote on SB 1 FINAL PASSAGE (#17)",36,0,0
880810,553120,2016-06-15,"Senate Vote on SB 2 FINAL PASSAGE (#18)",35,1,0
880816,552991,2016-06-15,"House Vote on HB 3 FINAL PASSAGE (#22)",91,9,0
880816,553743,2016-06-17,"Senate Vote on HB 3 FINAL PASSAGE (#47)",34,1,0
880820,553456,2016-06-16,"Senate Vote on SB 6 FINAL PASSAGE (#29)",27,10,0
880820,554382,2016-06-20,"House Vote on SB 6 FINAL PASSAGE (#39)",78,18,0
880820,554589,2016-06-21,"Senate Vote on SB 6 REJECT (#64)",34,4,0
880820,555383,2016-06-23,"House Vote on SB 6 MOTION TO ADOPT (#55)",77,21,0
880820,555384,2016-06-23,"Senate Vote on SB 6 ADOPT (#84)",30,9,0
880821,551337,2016-06-06,"Senate Vote on SCR 1 ADOPT (#3)",37,0,0
880827,552183,2016-06-09,"House Vote on HB 2 FINAL PASSAGE (#16)",90,8,0
880827,553431,2016-06-16,"Senate Vote on HB 2 FINAL PASSAGE (#34)",33,1,0
880827,554311,2016-06-19,"House Vote on HB 2 CONCUR IN SENATE AMENDMENTS (#33)",94,6,0
