Row,id5506,id5529,id12223,id5494,id5489,id5553,id5482,id5532,id5516,id5492,id5552,id5508,id5624,id5499,id5498,id5563,id5549,id5528,id5568,id5500,id5569,id5533,id14436,id14440,id5543,id5556,id5566,id14442,id14446,id5518,id14191,id5493,id14189,id14765,id14192,id14766,id5570,id14438,id5546,id5519,id11394,id10569,id5539,id14761,id5571,id5515,id5560,id5544,id10578,id10575,id5559,id5561,id5564,id14439,id10577,id5509,id5502,id5524,id14443,id10818,id10574,id14445,id5512,id5513,id5510,id14768,id14447,id5527,id5537,id14767,id14437,id5573,id5536,id10584,id14441,id10579,id5541,id14448,id5483,id10570,id10572,id14764,id10573,id5514,id10571,id11398,id10568,id11298,id5547,id5557,id14762,id14444,id10816,id10576,id5521,id5497,id11395,id11396,id5567,id5565
id5506,1,0.775,0.770833333333333,0.725490196078431,0.735849056603774,0.82,0.796296296296296,0.82,0.727272727272727,0.816326530612245,0.774193548387097,0.62962962962963,0.806451612903226,0.69811320754717,0.792452830188679,0.710526315789474,0.811320754716981,0.574468085106383,0.545454545454545,0.792452830188679,0.685185185185185,0.740740740740741,0.645161290322581,0.703703703703704,0.773584905660377,0.826923076923077,0.75,0.666666666666667,0.9,0.720930232558139,0.633333333333333,0.471698113207547,0.290322580645161,0.466666666666667,0.419354838709677,0.366666666666667,0.39622641509434,0.193548387096774,0.372093023255814,0.509433962264151,0.388888888888889,0.5,0.36734693877551,0.32258064516129,0.425925925925926,0.423076923076923,0.358490566037736,0.444444444444444,0.462962962962963,0.481481481481481,0.405405405405405,0.5,0.461538461538462,0.333333333333333,0.407407407407407,0.388888888888889,0.425531914893617,0.4,0.258064516129032,0.384615384615385,0.372549019607843,0.366666666666667,0.5,0.471698113207547,0.425925925925926,0.32258064516129,0.354838709677419,0.346938775510204,0.518518518518518,0.387096774193548,0.366666666666667,0.415094339622642,0.407407407407407,0.388888888888889,0.32258064516129,0.372549019607843,0.487179487179487,0.4,0.462962962962963,0.462962962962963,0.392156862745098,0.266666666666667,0.382978723404255,0.444444444444444,0.395833333333333,0.354838709677419,0.5,0.462962962962963,0.470588235294118,0.425925925925926,0.419354838709677,0.387096774193548,0.461538461538462,0.384615384615385,0.384615384615385,0.272727272727273,0.444444444444444,0.377358490566038,0.38,0.431372549019608
id5529,0.775,1,0.7,0.714285714285714,0.704545454545455,0.840909090909091,0.688888888888889,0.658536585365854,0.742857142857143,0.707317073170732,0.551724137931034,0.622222222222222,0.761904761904762,0.590909090909091,0.681818181818182,0.615384615384615,0.659090909090909,0.473684210526316,0.485714285714286,0.704545454545455,0.644444444444444,0.666666666666667,0.761904761904762,0.777777777777778,0.720930232558139,0.837209302325581,0.720930232558139,0.65,0.619047619047619,0.611111111111111,0.65,0.454545454545455,0.523809523809524,0.6,0.619047619047619,0.55,0.4,0.428571428571429,0.447368421052632,0.545454545454545,0.444444444444444,0.447368421052632,0.441860465116279,0.619047619047619,0.444444444444444,0.466666666666667,0.454545454545455,0.533333333333333,0.466666666666667,0.466666666666667,0.5,0.486486486486487,0.525,0.6,0.466666666666667,0.466666666666667,0.525,0.380952380952381,0.476190476190476,0.418604651162791,0.404761904761905,0.55,0.512820512820513,0.511111111111111,0.466666666666667,0.523809523809524,0.571428571428571,0.380952380952381,0.488888888888889,0.571428571428571,0.571428571428571,0.409090909090909,0.454545454545455,0.466666666666667,0.571428571428571,0.422222222222222,0.5,0.523809523809524,0.488888888888889,0.488888888888889,0.444444444444444,0.45,0.41025641025641,0.444444444444444,0.390243902439024,0.523809523809524,0.444444444444444,0.377777777777778,0.459459459459459,0.488888888888889,0.619047619047619,0.4,0.5,0.488372093023256,0.428571428571429,0.111111111111111,0.466666666666667,0.409090909090909,0.48780487804878,0.476190476190476
id12223,0.770833333333333,0.7,1,0.775510204081633,0.686274509803922,0.770833333333333,0.75,0.770833333333333,0.870967741935484,0.808510638297872,0.777777777777778,0.423076923076923,0.766666666666667,0.627450980392157,0.647058823529412,0.472222222222222,0.823529411764706,0.434782608695652,0.404761904761905,0.666666666666667,0.576923076923077,0.826923076923077,0.633333333333333,0.769230769230769,0.88,0.88,0.9,0.689655172413793,0.96551724137931,0.904761904761905,0.655172413793103,0.294117647058824,0.266666666666667,0.428571428571429,0.4,0.344827586206897,0.215686274509804,0.166666666666667,0.25,0.333333333333333,0.211538461538462,0.2,0.191489361702128,0.333333333333333,0.25,0.3,0.215686274509804,0.326923076923077,0.288461538461538,0.307692307692308,0.2,0.3125,0.243243243243243,0.310344827586207,0.269230769230769,0.25,0.319148936170213,0.204081632653061,0.266666666666667,0.24,0.183673469387755,0.344827586206897,0.294117647058824,0.25,0.269230769230769,0.3,0.333333333333333,0.170212765957447,0.442307692307692,0.366666666666667,0.275862068965517,0.294117647058824,0.235294117647059,0.211538461538462,0.3,0.163265306122449,0.216216216216216,0.344827586206897,0.288461538461538,0.288461538461538,0.183673469387755,0.241379310344828,0.177777777777778,0.269230769230769,0.229166666666667,0.366666666666667,0.346153846153846,0.269230769230769,0.235294117647059,0.326923076923077,0.366666666666667,0.310344827586207,0.216216216216216,0.28,0.24,0,0.269230769230769,0.215686274509804,0.285714285714286,0.26
id5494,0.725490196078431,0.714285714285714,0.775510204081633,1,0.727272727272727,0.75,0.732142857142857,0.711538461538462,0.777777777777778,0.72,0.6875,0.446428571428571,0.65625,0.618181818181818,0.690909090909091,0.48780487804878,0.8,0.571428571428571,0.5,0.690909090909091,0.482142857142857,0.660714285714286,0.5,0.571428571428571,0.703703703703704,0.8,0.796296296296296,0.516129032258065,0.741935483870968,0.717391304347826,0.483870967741936,0.345454545454545,0.40625,0.352941176470588,0.3125,0.290322580645161,0.309090909090909,0.375,0.288888888888889,0.381818181818182,0.357142857142857,0.3,0.3,0.3125,0.303571428571429,0.333333333333333,0.339285714285714,0.303571428571429,0.321428571428571,0.339285714285714,0.292682926829268,0.342857142857143,0.333333333333333,0.3125,0.321428571428571,0.321428571428571,0.326530612244898,0.307692307692308,0.40625,0.351851851851852,0.320754716981132,0.258064516129032,0.358974358974359,0.345454545454545,0.339285714285714,0.28125,0.3125,0.313725490196078,0.428571428571429,0.3125,0.354838709677419,0.327272727272727,0.272727272727273,0.339285714285714,0.3125,0.320754716981132,0.285714285714286,0.419354838709677,0.303571428571429,0.321428571428571,0.320754716981132,0.354838709677419,0.326530612244898,0.285714285714286,0.3,0.40625,0.410714285714286,0.339285714285714,0.243243243243243,0.321428571428571,0.34375,0.354838709677419,0.333333333333333,0.351851851851852,0.206896551724138,0.166666666666667,0.303571428571429,0.309090909090909,0.288461538461538,0.277777777777778
id5489,0.735849056603774,0.704545454545455,0.686274509803922,0.727272727272727,1,0.722222222222222,0.706896551724138,0.722222222222222,0.621621621621622,0.679245283018868,0.75,0.637931034482759,0.59375,0.701754385964912,0.741379310344828,0.744186046511628,0.754385964912281,0.607843137254902,0.541666666666667,0.775862068965517,0.672413793103448,0.689655172413793,0.75,0.75,0.684210526315789,0.642857142857143,0.666666666666667,0.67741935483871,0.645161290322581,0.617021276595745,0.67741935483871,0.56140350877193,0.5,0.625,0.5625,0.580645161290323,0.508771929824561,0.5,0.5,0.578947368421053,0.46551724137931,0.51219512195122,0.557692307692308,0.5625,0.53448275862069,0.535714285714286,0.508771929824561,0.5,0.568965517241379,0.586206896551724,0.463414634146341,0.527777777777778,0.511627906976744,0.580645161290323,0.517241379310345,0.46551724137931,0.490196078431373,0.518518518518518,0.53125,0.553571428571429,0.545454545454545,0.548387096774194,0.575,0.508771929824561,0.551724137931034,0.5,0.53125,0.471698113207547,0.551724137931034,0.59375,0.548387096774194,0.491228070175439,0.491228070175439,0.431034482758621,0.59375,0.472727272727273,0.534883720930233,0.483870967741936,0.5,0.517241379310345,0.472727272727273,0.5,0.461538461538462,0.517241379310345,0.480769230769231,0.53125,0.637931034482759,0.551724137931034,0.5,0.53448275862069,0.5,0.483870967741936,0.534883720930233,0.446428571428571,0.448275862068966,0.166666666666667,0.551724137931034,0.473684210526316,0.481481481481481,0.527272727272727
id5553,0.82,0.840909090909091,0.770833333333333,0.75,0.722222222222222,1,0.745454545454545,0.725490196078431,0.702702702702703,0.705882352941177,0.67741935483871,0.563636363636364,0.71875,0.611111111111111,0.685185185185185,0.65,0.759259259259259,0.625,0.488888888888889,0.703703703703704,0.636363636363636,0.727272727272727,0.6875,0.857142857142857,0.792452830188679,0.792452830188679,0.811320754716981,0.612903225806452,0.806451612903226,0.755555555555556,0.67741935483871,0.37037037037037,0.34375,0.470588235294118,0.375,0.32258064516129,0.351851851851852,0.3125,0.355555555555556,0.444444444444444,0.381818181818182,0.487179487179487,0.306122448979592,0.375,0.345454545454545,0.4,0.407407407407407,0.418181818181818,0.381818181818182,0.363636363636364,0.41025641025641,0.472222222222222,0.439024390243902,0.387096774193548,0.363636363636364,0.363636363636364,0.416666666666667,0.352941176470588,0.34375,0.339622641509434,0.346153846153846,0.32258064516129,0.475,0.407407407407407,0.4,0.3125,0.34375,0.32,0.490909090909091,0.34375,0.451612903225806,0.333333333333333,0.333333333333333,0.363636363636364,0.34375,0.307692307692308,0.414634146341463,0.451612903225806,0.381818181818182,0.4,0.326923076923077,0.290322580645161,0.354166666666667,0.363636363636364,0.306122448979592,0.375,0.4,0.345454545454545,0.444444444444444,0.381818181818182,0.40625,0.290322580645161,0.463414634146341,0.433962264150943,0.285714285714286,0.0909090909090909,0.363636363636364,0.333333333333333,0.346153846153846,0.346153846153846
id5482,0.796296296296296,0.688888888888889,0.75,0.732142857142857,0.706896551724138,0.745454545454545,1,0.781818181818182,0.789473684210526,0.754716981132076,0.787878787878788,0.542372881355932,0.787878787878788,0.758620689655172,0.793103448275862,0.558139534883721,0.810344827586207,0.519230769230769,0.520833333333333,0.724137931034483,0.677966101694915,0.694915254237288,0.575757575757576,0.689655172413793,0.771929824561403,0.736842105263158,0.754385964912281,0.53125,0.875,0.6875,0.5,0.413793103448276,0.272727272727273,0.411764705882353,0.393939393939394,0.34375,0.344827586206897,0.242424242424242,0.340425531914894,0.448275862068966,0.372881355932203,0.357142857142857,0.377358490566038,0.333333333333333,0.372881355932203,0.368421052631579,0.310344827586207,0.406779661016949,0.406779661016949,0.389830508474576,0.333333333333333,0.324324324324324,0.363636363636364,0.3125,0.389830508474576,0.338983050847458,0.403846153846154,0.345454545454545,0.333333333333333,0.403508771929825,0.339285714285714,0.34375,0.317073170731707,0.431034482758621,0.389830508474576,0.333333333333333,0.363636363636364,0.351851851851852,0.389830508474576,0.363636363636364,0.34375,0.344827586206897,0.362068965517241,0.372881355932203,0.303030303030303,0.357142857142857,0.431818181818182,0.3125,0.440677966101695,0.389830508474576,0.303571428571429,0.28125,0.365384615384615,0.389830508474576,0.358490566037736,0.303030303030303,0.457627118644068,0.406779661016949,0.435897435897436,0.406779661016949,0.393939393939394,0.34375,0.386363636363636,0.333333333333333,0.366666666666667,0.166666666666667,0.389830508474576,0.344827586206897,0.363636363636364,0.375
id5532,0.82,0.658536585365854,0.770833333333333,0.711538461538462,0.722222222222222,0.725490196078431,0.781818181818182,1,0.742857142857143,0.857142857142857,0.793103448275862,0.618181818181818,0.724137931034483,0.685185185185185,0.759259259259259,0.641025641025641,0.836363636363636,0.591836734693878,0.568181818181818,0.740740740740741,0.709090909090909,0.745454545454545,0.655172413793103,0.769230769230769,0.792452830188679,0.754716981132076,0.792452830188679,0.620689655172414,0.857142857142857,0.782608695652174,0.571428571428571,0.436363636363636,0.310344827586207,0.461538461538462,0.448275862068966,0.392857142857143,0.388888888888889,0.275862068965517,0.318181818181818,0.425925925925926,0.363636363636364,0.421052631578947,0.408163265306122,0.379310344827586,0.381818181818182,0.433962264150943,0.333333333333333,0.436363636363636,0.436363636363636,0.454545454545455,0.315789473684211,0.363636363636364,0.35,0.357142857142857,0.363636363636364,0.363636363636364,0.395833333333333,0.392156862745098,0.379310344827586,0.415094339622642,0.381818181818182,0.392857142857143,0.405405405405405,0.444444444444444,0.436363636363636,0.379310344827586,0.413793103448276,0.358490566037736,0.545454545454545,0.413793103448276,0.428571428571429,0.381818181818182,0.388888888888889,0.345454545454545,0.310344827586207,0.365384615384615,0.4,0.392857142857143,0.418181818181818,0.418181818181818,0.365384615384615,0.321428571428571,0.372549019607843,0.418181818181818,0.36,0.379310344827586,0.509090909090909,0.436363636363636,0.428571428571429,0.436363636363636,0.413793103448276,0.392857142857143,0.425,0.358490566037736,0.423076923076923,0.181818181818182,0.418181818181818,0.351851851851852,0.392156862745098,0.384615384615385
id5516,0.727272727272727,0.742857142857143,0.870967741935484,0.777777777777778,0.621621621621622,0.702702702702703,0.789473684210526,0.742857142857143,1,0.764705882352941,0.714285714285714,0.552631578947368,0.8125,0.648648648648649,0.702702702702703,0.540540540540541,0.756756756756757,0.454545454545455,0.516129032258065,0.594594594594595,0.605263157894737,0.789473684210526,0.625,0.785714285714286,0.805555555555556,0.864864864864865,0.861111111111111,0.466666666666667,0.9375,0.833333333333333,0.4375,0.378378378378378,0.3125,0.466666666666667,0.4375,0.4,0.289473684210526,0.1875,0.235294117647059,0.421052631578947,0.263157894736842,0.333333333333333,0.333333333333333,0.4375,0.315789473684211,0.324324324324324,0.27027027027027,0.368421052631579,0.368421052631579,0.421052631578947,0.305555555555556,0.303030303030303,0.315789473684211,0.4375,0.289473684210526,0.289473684210526,0.375,0.27027027027027,0.25,0.333333333333333,0.277777777777778,0.4375,0.388888888888889,0.378378378378378,0.368421052631579,0.4375,0.5,0.277777777777778,0.552631578947368,0.4375,0.4375,0.405405405405405,0.324324324324324,0.289473684210526,0.375,0.289473684210526,0.368421052631579,0.3125,0.342105263157895,0.342105263157895,0.342105263157895,0.2,0.212121212121212,0.342105263157895,0.303030303030303,0.3125,0.394736842105263,0.315789473684211,0.352941176470588,0.394736842105263,0.4375,0.333333333333333,0.368421052631579,0.315789473684211,0.346153846153846,0,0.368421052631579,0.297297297297297,0.342857142857143,0.361111111111111
id5492,0.816326530612245,0.707317073170732,0.808510638297872,0.72,0.679245283018868,0.705882352941177,0.754716981132076,0.857142857142857,0.764705882352941,1,0.724137931034483,0.60377358490566,0.766666666666667,0.615384615384615,0.716981132075472,0.666666666666667,0.769230769230769,0.553191489361702,0.577777777777778,0.69811320754717,0.641509433962264,0.716981132075472,0.666666666666667,0.730769230769231,0.849056603773585,0.843137254901961,0.807692307692308,0.620689655172414,0.862068965517241,0.813953488372093,0.551724137931034,0.461538461538462,0.333333333333333,0.4,0.466666666666667,0.413793103448276,0.384615384615385,0.266666666666667,0.380952380952381,0.442307692307692,0.415094339622642,0.405405405405405,0.404255319148936,0.366666666666667,0.415094339622642,0.471698113207547,0.384615384615385,0.490566037735849,0.452830188679245,0.471698113207547,0.405405405405405,0.470588235294118,0.435897435897436,0.379310344827586,0.433962264150943,0.415094339622642,0.5,0.38,0.333333333333333,0.392156862745098,0.38,0.413793103448276,0.447368421052632,0.480769230769231,0.415094339622642,0.366666666666667,0.4,0.375,0.547169811320755,0.433333333333333,0.413793103448276,0.442307692307692,0.39622641509434,0.377358490566038,0.366666666666667,0.36,0.41025641025641,0.448275862068966,0.415094339622642,0.39622641509434,0.36,0.333333333333333,0.404255319148936,0.39622641509434,0.382978723404255,0.4,0.509433962264151,0.471698113207547,0.441176470588235,0.471698113207547,0.4,0.379310344827586,0.384615384615385,0.411764705882353,0.36,0.1,0.433962264150943,0.326923076923077,0.42,0.431372549019608
