Row,id5506,id5529,id5494,id5532,id5516,id5492,id5552,id5499,id5549,id5528,id5568,id5500,id5569,id5533,id5543,id5518,id14189,id5570,id14438,id11394,id10569,id5539,id14761,id5571,id5560,id5544,id10578,id10575,id5559,id5561,id5564,id14439,id10577,id5509,id5524,id10574,id5512,id5513,id5510,id14447,id5527,id14437,id5536,id10579,id5541,id5483,id10570,id10572,id14764,id10573,id5514,id5547,id5557,id14762,id14444,id10816,id10576,id5521,id5497,id11396,id5567,id5565
id5533,1,1,1,1,1,1,NaN,1,1,0,1,1,1,1,1,1,NaN,0,NaN,0,0,0,NaN,0,1,0,1,0,1,0,0,NaN,1,1,1,1,1,0,1,NaN,1,NaN,1,1,0,0,1,0,NaN,0,1,1,0,NaN,NaN,1,0,NaN,1,0,0,0
id5543,1,1,1,1,1,1,NaN,1,1,0,1,1,1,1,1,1,NaN,0,NaN,0,0,0,NaN,0,1,0,1,0,1,0,0,NaN,1,1,1,1,1,0,1,NaN,1,NaN,1,1,0,0,1,0,NaN,0,1,1,0,NaN,NaN,1,0,NaN,1,0,0,0
id5518,1,1,1,1,1,1,NaN,1,1,0,1,1,1,1,1,1,NaN,0,NaN,0,0,0,NaN,0,1,0,1,0,1,0,0,NaN,1,1,1,1,1,0,1,NaN,1,NaN,1,1,0,0,1,0,NaN,0,1,1,0,NaN,NaN,1,0,NaN,1,0,0,0
id14189,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id5570,0,0,0.5,0.5,0,0,0,0,0,0.5,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1
id14438,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id11394,0,0,1,1,0,0,0,0,0,1,NaN,0,0,0,0,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,0,1,1,NaN,NaN,1,1,1,1,1,1,1
id10569,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
id5539,0,0,1,1,0,0,0,0,0,1,NaN,0,0,0,0,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,0,1,1,NaN,NaN,1,1,1,1,1,1,1
id14761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
id5571,0,0,1,1,0,0,0,0,0,1,NaN,0,0,0,0,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,0,1,1,NaN,NaN,1,1,1,1,1,1,1
id5560,0,0,0.5,1,0,0,0,0,0,0.5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1
id5544,0,0,1,1,0,0,0,0,0,1,NaN,0,0,0,0,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,0,1,1,NaN,NaN,1,1,1,1,1,1,1
id10578,1,1,1,1,1,1,NaN,1,1,0,1,1,1,1,1,1,NaN,0,NaN,0,0,0,NaN,0,1,0,1,0,1,0,0,NaN,1,1,1,1,1,0,1,NaN,1,NaN,1,1,0,0,1,0,NaN,0,1,1,0,NaN,NaN,1,0,NaN,1,0,0,0
id10575,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id5559,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0,0.333333333333333,0.333333333333333,0.5,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,1,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.666666666666667,1,0.666666666666667,1,0.5,0.666666666666667,1,1,1,1,1,1,0.666666666666667,1,1,1,1,1,1,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.666666666666667,0.666666666666667,1,0.666666666666667,1,1,1,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0.666666666666667
id5561,0,0,0.5,0.5,0,0,0,0,0,0.5,1,0,0,0,0,0,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,0.5,1,1,NaN,NaN,1,1,1,1,1,1,1
id5564,0,0,1,1,0,0,0,0,0,1,NaN,0,0,0,0,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,0,1,1,NaN,NaN,1,1,1,1,1,1,1
id14439,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id10577,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id5509,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
id5524,0.5,0.5,1,1,0.5,0.5,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,NaN,0.5,NaN,0.5,0.5,0.5,NaN,0.5,1,0.5,1,0.5,1,0.5,0.5,NaN,1,1,1,1,1,0.5,1,NaN,1,NaN,1,1,0.5,0.5,1,0.5,NaN,0.5,0.5,1,0.5,NaN,NaN,1,0.5,1,1,0.5,0.5,0.5
id10574,0,0,1,1,0,0,0,0,0,1,NaN,0,0,0,0,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,0,1,1,NaN,NaN,1,1,1,1,1,1,1
id5512,0,0,0.5,0.5,0,0,0,0,0,1,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1
id5513,0,0,0.5,0.5,0,0,0,0,0,1,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1
id5510,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
id14447,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id5527,1,1,1,1,1,1,NaN,1,1,0,1,1,1,1,1,1,NaN,0,NaN,0,0,0,NaN,0,1,0,1,0,1,0,0,NaN,1,1,1,1,1,0,1,NaN,1,NaN,1,1,0,0,1,0,NaN,0,1,1,0,NaN,NaN,1,0,NaN,1,0,0,0
id14437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1
id5536,0.4,0.4,0.6,0.75,0.5,0.4,0.25,0.4,0.4,0.5,0.666666666666667,0.4,0.4,0.4,0.4,0.5,0.666666666666667,0.8,1,0.8,0.8,0.8,1,0.8,1,0.8,0.8,0.8,1,0.75,0.8,1,0.8,1,1,1,1,0.8,1,1,1,1,1,1,0.8,0.8,1,0.8,1,0.75,0.8,1,0.8,1,1,1,0.8,1,1,0.8,0.8,0.75
id10579,0,0,0.5,0.5,0,0,0,0,0,1,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1
id5541,0,0,0.5,0.5,0,0,0,0,0,1,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1
id5483,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0,1,NaN,0.333333333333333,0.333333333333333,0.333333333333333,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666666666667,1,1,1,1,1,1,1,1,1,1,1
id10570,0,0,0.5,0.5,0,0,0,0,0,1,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1
id10572,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id14764,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id10573,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id5514,1,1,1,1,1,1,NaN,1,1,0,1,1,1,1,1,1,NaN,0,NaN,0,0,0,NaN,0,1,0,1,0,1,0,0,NaN,1,1,1,1,1,0,1,NaN,1,NaN,1,1,0,0,1,0,NaN,0,1,1,0,NaN,NaN,1,0,NaN,1,0,0,0
id5547,1,1,1,1,1,1,NaN,1,1,0,1,1,1,1,1,1,NaN,0,NaN,0,0,0,NaN,0,1,0,1,0,1,0,0,NaN,1,1,1,1,1,0,1,NaN,1,NaN,1,1,0,0,1,0,NaN,0,1,1,0,NaN,NaN,1,0,NaN,1,0,0,0
id5557,0.6,0.5,0.4,0.6,0.333333333333333,0.2,0.333333333333333,0.8,0,0.4,0,0.6,0.8,0.2,0.2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.666666666666667,0.5,0.4,1,0.4,1,1,1,0.8,0.333333333333333,1,1,1,1,1,0.4,0.6,0.4,0,1,0.8,1,1,1,1,1,0.5,1,1,1,1,1
id14762,0,0,0,0,1,0,1,1,0,0,NaN,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,NaN,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,NaN,1,1,1,1,0,NaN,NaN,1,NaN,1
id14444,0,0,0,0,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,NaN,1,1,1,1
id10816,0,0,1,1,0,0,0,0,0,1,NaN,0,0,0,0,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,0,1,1,NaN,NaN,1,1,1,1,1,1,1
id10576,0,0,0.5,0.5,0,0,0,0,0,1,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1
id5521,0,0,1,1,0,0,0,0,0,1,NaN,0,0,0,0,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,0,1,1,NaN,NaN,1,1,1,1,1,1,1
id5497,0,0,1,1,0,0,0,0,0,1,NaN,0,0,0,0,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,0,1,1,NaN,NaN,1,1,1,1,1,1,1
id11396,0,0,0.5,0.5,0,0,0,0,0,1,NaN,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1
id5567,0,0,1,1,0,0,0,0,0,1,NaN,0,0,0,0,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,0,1,1,NaN,NaN,1,1,1,1,1,1,1
id5565,0,0,1,1,0,0,0,0,0,1,NaN,0,0,0,0,NaN,NaN,1,NaN,1,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,NaN,1,0,1,1,NaN,NaN,1,1,1,1,1,1,1
