bill_number,bill_id,title
HB1001,814104,"State Contr Certify Compliance With Equal Pay Laws"
HB1002,813663,"Employee Leave Attend Child's Academic Activities"
HB1003,814327,"Middle Class College Savings Act"
HB1004,813445,"Measurable Goals Deadlines CO Climate Action Plan"
HB1005,813887,"Residential Precipitation Collection"
HB1006,814669,"Clarify Tax Exemptions For Housing Authorities"
HB1007,814768,"Offenses Against Unborn Children"
HB1008,814856,"Roadway Shoulder Access For Buses"
HB1009,814997,"Fallen Heroes License Plates Local Authorities"
HB1010,814787,"Destructive Rodent Pest Release Auth Reqmnts"
HB1011,814851,"Metro Dist Authority Promote Business Development"
HB1012,814638,"Clerk File Copy Of Mun Election Results With DOLA"
HB1013,815037,"Sch Dist Crime Insurance In Lieu Of Bonds"
HB1014,814687,"SOS Business Intelligence Center"
HB1015,814709,"Contingent Repeal Hlth Ins Laws Aligning With ACA"
HB1016,814825,"Using Multiple Measures Of Student Academic Growth"
HB1017,814749,"Victim Impact Panel Appearances For DUI"
HB1018,814648,"Transportation Advisory Committee Procedures"
HB1019,814576,"Broadcast Burns Watershed Protection"
HB1020,814812,"No Drones Near Airports Or Jails"
HB1021,814840,"Race Info ID Application"
HB1022,814776,"Full-day Kindergarten Funding"
HB1023,814990,"Deadly Force Against An Intruder At A Business"
HB1024,814961,"Repeal Ammo Magazine Prohibition"
HB1025,814941,"Renewal Property Casualty Insurance"
HB1026,815029,"Repeal DOR Revenue Impact Accounting Reqmnts"
HB1027,814951,"Criminal Deposition For At-risk Persons"
HB1028,814610,"FPPA Statewide Death & Disab Plan Modifications"
HB1029,814834,"Kei Vehicle Roadway Registration For Use"
HB1030,814646,"Off-highway Vehicles Regulation & Local Government"
HB1031,814744,"Modify Transportation Commission Membership"
HB1032,814668,"Changes To Contents Of Criminal Summons"
HB1033,814696,"Travel Costs & Members Human Trafficking Council"
HB1034,814881,"Emergency Medical Responder Registration Program"
HB1035,814733,"PUC Approval Of Securities Only For Gas & Electric"
HB1036,814947,"History And Culture In Civil Government"
HB1037,814582,"Income Tax Credit Empl Of Persons With Disab"
HB1038,814911,"County Sheriff Optional Affiliation With FPPA"
HB1039,814728,"Interstate 70 Motor Vehicle Traction Equipment"
HB1040,814967,"Auxiliary Emergency Communications"
HB1041,814842,"Repeal Bonding Requirement Marijuana Businesses"
HB1042,815002,"Liquor License Exemption Higher Ed Brewing Program"
HB1043,814699,"JTC Authority To Approve Requests For Waivers"
HB1044,814723,"Extend Repeal Dates Petroleum Storage Tank Fund"
HB1045,815012,"Starting The Child Tax Credit"
HB1046,814571,"Designated Emergency Response Authorities"
HB1047,814877,"Interstate Medical Licensure Compact"
HB1048,814594,"Expand Business Enterprise Program"
HB1049,815004,"Crowdfunding Escrow In Depository Institutions"
HB1050,814923,"Low-income Parents Ed Child Care"
HB1051,814690,"Forms To Transfer Vehicle Ownership Upon Death"
HB1052,814631,"Wildfire Mitigation Income Tax Credit"
HB1053,814641,"Retail Hydrogen Fuel Systems Regulation"
HB1054,815033,"End-of-life Options For Terminally Ill Individuals"
HB1055,814869,"No State Prerequisites To Sue US Federal Torts"
HB1056,814713,"Tow Operator Abandoned Vehicle Title Search"
HB1057,814675,"Seven Day Court Time Intervals"
HB1058,814794,"Misuse Of Electronic Images By A Juvenile"
HB1059,814977,"Retaliation Against A Judge"
HB1060,814704,"Colorado State Patrol Roadside Memorials"
HB1061,814928,"Military Installation Transp Needs Planning"
