bill_number,bill_id,title
H1,678530,"House Rules"
H2,678772,"Adjourn Organizational Session"
H3,679539,"Omnibus Constitutional Amendments"
H4,701657,"Clarify Unmanned Aircraft System Law"
H5,701685,"Military Veterans Special Plate"
H6,701798,"Autocycle Definition and Regulation"
H7,701710,"Amend Firearm Restoration Law"
H8,701604,"Court of Appeals Election Modifications"
H9,701854,"Restore School Calendar Educ. Purpose Waiver"
H10,701905,"Correction Enterprises/Medicaid Sales"
H11,701769,"Mt. Gilead Charter Revision & Consolidation"
H12,701823,"Amend Gaston Foster Care Ombudsman Prog"
H13,701740,"Amend School Health Assessment Requirement"
H14,701880,"Start-Ups Act/New Markets Tax Credit"
H15,702361,"Educ. Software/SWD Tuition"
H16,703098,"Repeal Outdated Reports.-AB"
H17,702918,"Amend House Temp Rules"
H18,702732,"Continuing Budget Authority"
H19,702546,"Modify Definition of Firefighter"
H20,703270,"Rural Access to Health Care Act"
H21,703551,"Restore Teaching Fellows Program"
H22,703353,"Enhance UI Program Integrity/Reporting"
H23,703485,"DES Board of Review"
H24,703690,"Unemployment Insurance Law Changes"
H25,703625,"School Calendar Flex./Alamance-Burlington"
H26,703751,"Restore Educational Sales Tax Holiday"
H27,703289,"Reenact EITC"
H28,703417,"Root Out Poverty/Appropriate Funds"
H29,704439,"Technical Changes to Courses of Study Statute"
H30,704603,"Name/Address of Lottery Winner Confidential"
H31,704300,"0.00 Alcohol Restriction-All DWI"
H32,704574,"Amend Habitual DWI"
H33,704399,"New Judge/ADA Wake County"
H34,704613,"School Calendar Flexibility/Certain Counties"
H35,708704,"Education Innovation Task Force"
H36,709447,"Zoning/Design and Aesthetic Controls"
H37,709618,"House UNC Board of Governors Election"
H38,710190,"Judicial Efficiency/Effect. Admin. of Justice"
H39,710028,"Labor/Up Amusement Device Penalties"
H40,710120,"IRC Update"
H41,710073,"Rev Laws Tech Changes"
H42,709851,"Rollovers into Qualifying Bailey Plans"
H43,710632,"Winston-Salem/Parking Meters"
H44,710441,"Local Government Regulatory Reform 2015"
H45,711462,"Child Advocacy Center Funds"
H46,711225,"Senior Tax Deduction for Medical Expenses"
H47,711872,"Youth Career Connect"
H48,711649,"Amendments Proposal Convention of States"
H49,711743,"Independent Redistricting Commission"
H50,711839,"Amend Mand. Retire. Age/Judges & Magistrates"
H51,711528,"Justice for Rural Citizens Act"
H52,711474,"Designate Official State Gold Festival"
H53,712179,"LEA Flexibility for Supplemental Pay"
H54,711972,"Codifier of Rules Appointment"
H55,712761,"Public Exhibit of Fireworks/NCSU"
H56,713067,"State Health Plan/Rehired Retiree Eligibility"
H57,712946,"Honor Boy Scouts"
H58,712889,"Certain Counties Sheriff/Food Purchases"
H59,713076,"Clarify Report Admissibility"
H60,716025,"Passing Slow Moving Vehicles"
H61,716278,"Local Control/Land Application of Biosolids"
H62,717552,"School Calendar Flex./Certain School Systems"
H63,717253,"NC Intrastate Private Capital Act"
H64,717353,"School Calendar Flexibility"
H65,717958,"Wilkes Fox Trapping"
H66,717861,"Sales Tax Exemption for Datacenter Equipment"
H67,718573,"Phase Out Certain HF Transfers"
H68,718162,"School Calendar Flex./Certain School Systems"
H69,718728,"Sales Tax Exemption-Agricultural Fairs"
H70,718009,"Charlotte Firefighters' Retirement"
H71,718890,"Clarify County Comm Oath Filing"
H72,719035,"SOG Pilot Project Standards"
H73,720055,"Cary Annexation"
H74,720521,"Study MPO/RPO Oversight"
H75,720470,"NC Highway Beautification"
H76,720239,"Disapprove MEC Oil and Gas Rules"
H77,720296,"School Calendar Flex./Certain School Systems"
H78,721049,"Enact Medical Cannabis Act"
H79,721100,"Contempt for 50C/Scope of Stay for Appeals"
H80,720179,"RiverLink Plate Background"
H81,720874,"Expand 1%/$80 Rate for Mill Machinery"
H82,721391,"Execution/Nonsecure Custody Order/Child Abuse"
H83,721668,"Suicide Prevention Resolution"
H84,722363,"School Calendar Flexibility/Kannapolis"
H85,722715,"School Calendar Flexibility/Cabarrus"
H86,722223,"Utility Line Relocation/School Board"
H87,722292,"Community Colleges Program Audit"
H88,723693,"School Calendar Flexibility/Guilford"
H89,722895,"Omnibus Economic Development Improvements"
H90,726573,"School Calendar Flex./Rowan County"
H91,726475,"Study Misuse of Handicapped Parking Placards"
H92,726523,"Nonpartisan Redistricting Commission"
H93,726664,"Eliminate Tolling on Ferries"
H94,728720,"School Calendar Flex./Certain School Systems"
H95,729389,"Tribal Alcoholic Beverage Control"
H96,730449,"Charter School Financial Accountability"
H97,732974,"2015 Appropriations Act"
H98,732894,"2015 Budget Technical Corrections"
H99,733155,"Town of Polkton/Deannexation"
H100,733319,"Local Government Immigration Compliance"
H101,733090,"Appropriations 2015"
H102,733269,"Utility Vehicles/Move-Over Changes"
H103,734224,"Joint Session/State of the Judiciary"
H104,734304,"Eliminate Audited Financial Statement Req"
H105,734463,"Reduce Mortgage Lender Surety Bonds"
H106,734150,"Amend Banking Commission Membership"
H107,734386,"Liquor Sales - Permitted Distilleries"
H108,734071,"Site and Building Development Fund"
H109,734545,"Lottery Act Clarified"
H110,734784,"Cherokee/Rutherford/Clay Bds. of Ed. Elect"
H111,734670,"Stanly Co. Bd. of Ed. Recall"
H112,734744,"Stanly Co Bd of Ed Election Method"
H113,734708,"Protect Our Students Act"
H114,734637,"Equal Tax Treatment of Govt Retirees"
H115,734860,"Prosecutor Consent To Waive Jury Trial"
H116,734823,"Same Reqs/Officials/Early Vote & Election Day"
H117,734981,"NC Competes Act"
H118,739951,"Create Veterans Task Force/PED Report"
H119,740182,"PED Recs/Publicly Funded Substance Abuse Svcs"
H120,740296,"Custodial Parent/Party Cooperate w/Child Supp"
H121,740067,"Federal Child Support Incentive Payments"
H122,742206,"Add Counties/Towns/Cities-State Health Plan"
H123,742372,"Legislators Spend Time in Schools"
H124,742581,"Eliminate Second Primaries"
H125,742525,"Amend Constitution/Citizens United"
H126,742432,"Mortgage Origination Support Registration"
H127,742491,"DOT Condemnation Changes"
H128,743010,"Referendum for Certain Local Debt"
H129,743049,"High Achieving Tuition Scholarships"
H130,742885,"Davie County/Food for Detention Facilities"
H131,742923,"Town of Maggie Valley/Deannexation"
H132,742997,"Rescind Constitutional Convention Calls"
H133,743084,"Modify Special Education Scholarships"
H134,743487,"Soliciting Prostitution/Immunity for Minors"
H135,743295,"Modernize Physical Therapy Practice"
H136,743381,"Recall Retired Business Court Judge"
H137,743506,"School Calendar Flexibility"
H138,743496,"Arts Education Requirement"
H139,743512,"Gun On Private School Prop/Forsyth County"
H140,743167,"Lineman Appreciation Day in NC"
H141,743452,"Stormwater/Flood Control Activities"
H142,743209,"Require Safety Helmets / Under 21"
H143,743175,"Charlotte/Civil Service Board"
H144,743306,"Appropriations 2015"
H145,743439,"Preserve Federal Comm. Health Ctr Funds"
H146,743224,"Amend Advance Health Care Directives Laws"
H147,743330,"Update Fire and Rescue Comm'n. Membership"
H148,743120,"Insurance Required for Mopeds"
H149,743474,"School Calendar Flex./Orange County"
H150,743347,"School Calendar Flex./Chapel Hill-Carrboro"
H151,743285,"Vacation Rentals/Orange Co. Jail Construction"
H152,744272,"New Historic Preservation Tax Credit"
H153,744723,"School Calendar Flexibility/Certain LEA's"
H154,744383,"Local Governments in State Health Plan"
H155,744563,"School Calendar Flexiblity/Certain Counties"
H156,744544,"Legal Notices/Require Internet Publication"
H157,744445,"Amend Environmental Laws"
H158,744629,"Jim Fulghum Teen Skin Cancer Prevention Act"
H159,744595,"Dog Breeding Stds./Law Enforcement Tools"
H160,745021,"Steel Manufacturing Slag"
H161,744934,"Adopt State Cat"
H162,744839,"Sudden Cardiac Arrest Education/Students"
H163,745650,"Captive Insurance Amendments"
H164,745603,"School Calendar Flexibility"
H165,745356,"Strengthen Controlled Substances Monitoring"
H166,745898,"Equal Rights Amendment"
H167,745793,"Aggravating Factor/Violent Act Before Minor"
H168,745995,"Exempt Builders' Inventory"
H169,746098,"Restore State Claim for Wrongful Discharge"
H170,745964,"Handicapped Parking Windshield Placard"
H171,745691,"Modify Film Grant Fund"
H172,747719,"Fracking-Protecting the Public"
H173,747944,"Omnibus Criminal Law Bill"
H174,747488,"Landlord/Tenant-Foreclosure & Evict. Changes"
H175,747992,"School Calendar Flex./Gaston County Schools"
H176,748069,"Citizenship Test"
H177,748030,"School Calendar Flexibility/Certain LEAs"
H178,748426,"Spirituous Liquor Tastings/ABC Stores"
H179,748306,"Form of Govt. Changes by Referendum Only"
H180,748505,"Legislative 4-Year Terms"
H181,748552,"Charter School Grade Level Expansion"
H182,748735,"Property Insurance Fairness"
H183,748675,"Repeal Map Act"
H184,748714,"Change DCR Process for Unclaimed Property.-AB"
H185,748873,"Repeal DCR's Obsolete Comms & Language.-AB"
H186,748932,"Cape Fear Water Resources Availability Study"
H187,749027,"Stalking by GPS/Criminal Offense"
H188,749011,"Trustee Appointments/Isothermal Comm. Coll"
H189,748854,"Rockingham Co. School Bd"
H190,748913,"State Health Plan Modifications.-AB"
H191,748992,"Occ. Lic./Amend Fee List Barber Examiners Bd"
H192,748834,"Compliance Court Costs"
H193,748694,"Prohibit Discriminatory Profiling"
H194,749416,"School Calendar Flexibility/Roanoke Rapids"
H195,749067,"Allow Substitution of Biosimilars"
H196,749111,"DOI License Processing Fees"
H197,749321,"School Calendar Flexiblity/2014-2015"
H198,749220,"Raleigh/Conveyance of Real Property"
H199,749168,"Certain Cities/Donate Service Animals"
H200,749440,"Amend Certificate of Need Laws"
H201,749195,"Zoning Changes/Citizen Input"
H202,749367,"Supt. Public Instruction Member of SBE"
H203,749146,"Phaseout of Fuel Tax"
H204,749121,"Caswell Beach/Quick Take Eminent Domain"
H205,749639,"Increase Retirement Age/Judges & Magistrates"
H206,749473,"School Calendar Flexibility/Wake County"
H207,751577,"School Calendar Flex./Cumberland County"
H208,751615,"Create Department of Information Technology.-AB"
H209,751639,"Stoplight/Jackson School Funds"
H210,751747,"Indigent Defense/Rate Increase Funds"
H211,751659,"Expand Use of Toxicology Funds"
H212,751557,"Increase State Crime Lab Salaries/Funds"
H213,751541,"Amend Constitution/Judicial Experience"
H214,751784,"Raise Mandatory Retirement Age for Judges"
H215,751763,"Procedure for Waiver of Jury Trial"
H216,751598,"Great Leaders for Great Schools/Study"
H217,752124,"Clayton Deannexation/Annexation"
H218,752008,"Clayton Annexation"
H219,752062,"Carrboro Building Codes"
H220,752300,"School Calendar Flexibility/Certain Counties"
H221,752150,"Lake Santeetlah Occupancy Tax Authorization"
H222,752137,"Retention Elections/Supreme Court"
H223,752510,"School Calendar Flex./Caldwell Co. Schools"
H224,752337,"AOC Omnibus Changes.-AB"
H225,754462,"Collect DNA For All Felony Arrests"
H226,754543,"School Calendar Flexibility/Certain LEAs"
H227,754578,"Broaden Sales Tax Exemption for Farmers"
H228,754559,"Asst. Principal/Principal Salaries"
H229,754348,"Church Tax Exemption/Driving Privileges"
H230,754508,"Up Minimum Wage With COLA/Const. Amendment"
H231,754443,"School Calendar Flexibility/Martin County"
H232,754395,"Study/Update Bicycle Safety Laws"
H233,755173,"Evidence Passed Vehicle is a School Bus"
H234,754886,"Reinstate Mtn Island Lake Marine Commission"
H235,754791,"Godwin/Repeal Spirituous Liquors Ban"
H236,755079,"Certain Counties/Purchasing Exemption"
H237,757875,"Repeal Personal Ed Plans/Modify Trans Plans"
H238,757759,"Duty-Free Time/Lunch for Teachers"
H239,758077,"Restore Early Voting Days"
H240,758132,"Allow NC College ID to Meet Voter ID Req"
H241,757958,"Destroy Firearm/Crime of Assault or Murder"
H242,758019,"Various Charter School Law Changes"
H243,758153,"Local Mod: Economic Development Commissions"
H244,758261,"Community Corr./Interstate Compact/Fund.-AB"
H245,758186,"Utilities/The Energy Freedom Act"
H246,758220,"Add Member/Crim. Just. Standards Comm"
H247,758253,"Hoke County Local Option Sales Tax"
H248,758209,"Eliminate NC Final Exam"
