bill_id,date,action
670939,2015-01-08,"Read First Time and Referred to the Committee on Government Operations"
670943,2015-01-07,"Read and Adopted"
670946,2015-01-07,"Read & adopted"
670946,2015-01-07,"As adopted by Senate"
670947,2015-01-07,"Read & adopted"
670947,2015-01-07,"Read and Adopted in Concurrence"
670947,2015-01-08,"House message House adopted in concurrence"
670947,2015-01-08,"As adopted by Senate and House"
670948,2015-01-07,"Read and Adopted"
670952,2015-01-07,"Read & adopted"
670952,2015-01-08,"Read and Adopted in Concurrence"
670952,2015-01-08,"House message House adopted in concurrence"
670952,2015-01-08,"As adopted by Senate and House"
670956,2015-01-07,"Read and Adopted"
670961,2015-01-07,"Read & adopted"
670961,2015-01-08,"Read and Adopted in Concurrence"
670961,2015-01-08,"House message House adopted in concurrence"
670961,2015-01-08,"As adopted by Senate and House"
670962,2015-01-08,"Read & adopted"
670962,2015-01-09,"Read and Adopted in Concurrence"
670962,2015-01-09,"House message House adopted in concurrence"
670962,2015-01-09,"As adopted by Senate and House"
670964,2015-01-07,"Read & adopted"
670964,2015-01-07,"As adopted by Senate"
670969,2015-01-07,"Read & adopted"
670969,2015-01-07,"Read and Adopted in Concurrence"
670969,2015-01-08,"House message House adopted in concurrence"
670969,2015-01-08,"As adopted by Senate and House"
670974,2015-01-08,"Read First Time and Referred to the Committee on Judiciary"
670975,2015-01-08,"Read First Time and Referred to the Committee on Government Operations"
670976,2015-01-07,"Read & adopted"
670976,2015-01-07,"Read and Adopted in Concurrence"
670976,2015-01-08,"House message House adopted in concurrence"
670976,2015-01-08,"As adopted by Senate and House"
670980,2015-01-07,"Read & adopted"
670980,2015-01-07,"As adopted by Senate"
670984,2015-01-08,"Read First Time and Referred to the Committee on Human Services"
670984,2015-01-09,"Rep. Pugh of South Burlington moved that the committee on Human Services be relieved of the bill and that the same be committed to the committee on Fish, Wildlife & Water Resources which was agreed to."
670984,2015-01-23,"Rep. McCullough of Williston moved to postpone action until Tuesday, January 27, 2015 which was agreed to"
670984,2015-01-27,"Read Second Time"
670984,2015-01-27,"Rep. Rep. McCullough of Williston reported for the committee on Fish, Wildlife & Water Resources"
670984,2015-01-27,"Report of Committee on Fish, Wildlife & Water Resources agreed to."
670984,2015-01-27,"Third Reading Ordered"
670984,2015-01-28,"Read Third time"
670984,2015-01-28,"Roll Call Results Passed -- Needed 71 of 140 to Pass -- Yeas = 140, Nays = 0"
670984,2015-01-28,Passed
670984,2015-01-30,"Read 1st time & referred to Committee on Natural Resources & Energy"
671419,2015-01-09,"Read First Time and Referred to the Committee on Fish, Wildlife & Water Resources"
671419,2015-03-13,"Referred to Committee on Ways & Means per Rule 35(a)"
671419,2015-03-18,"Read Second Time"
671419,2015-03-18,"Rep. Willhoit of St. Johnsbury reported for the committee on Fish, Wildlife & Water Resources"
671419,2015-03-18,"Rep. Canfield of Fair Haven, recommended for the committee on Ways & Means"
671419,2015-03-18,"Report of Committee on Fish, Wildlife & Water Resources agreed to."
671419,2015-03-18,"Third Reading Ordered"
671419,2015-03-19,"Read Third time"
671419,2015-03-19,Passed
671419,2015-03-24,"Read 1st time & referred to Committee on Natural Resources & Energy"
671419,2015-05-01,"Favorable report with proposal of amendment by Committee on Natural Resources & Energy"
671419,2015-05-01,"Referred to Committee on Finance per Senate Rule 31"
671419,2015-05-14,"Second Reading"
671419,2015-05-14,"Favorable report with proposal of amendment by Committee on Natural Resources & Energy"
671419,2015-05-14,"Favorable report by Committee on Finance"
671419,2015-05-14,"Rules suspended & taken up for immediate consideration, on motion of Senator Campbell"
671419,2015-05-14,"Reported favorably by Senator Rodgers for Committee on Natural Resources & Energy with proposal of amendment"
671419,2015-05-14,"Reported favorably by Senator Lyons for Committee on Finance"
671419,2015-05-14,"Proposal of amendment by Committee on Natural Resources & Energy agreed to"
671419,2015-05-14,"Proposal of amendment by Senator(s) Bray; text"
671419,2015-05-14,"Proposal of amendment agreed to"
671419,2015-05-14,"3rd reading ordered"
671419,2015-05-15,"New Business/Third Reading"
671419,2015-05-15,"Proposal of amendment to be offered by Senator(s) Rodgers"
671419,2015-05-15,"Pending third reading, Senator(s) Rodgers motion to amend proposal of amendment; text"
671419,2015-05-15,"Consideration postponed on motion of Senator Sears"
671419,2015-05-15,"Consideration resumed"
671419,2015-05-15,"Senator Rodgers requested & granted leave to withdraw amendment"
671419,2015-05-15,"Pending third reading, Senator(s) Rodgers motion to amend proposal of amendment; text"
671419,2015-05-15,"Point of order raised by Senator Baruth on ground that proposed amendment was not germane"
671419,2015-05-15,"Point of order sustained by the President"
671419,2015-05-15,"Senator Flory moved to suspend the rules to allow consideration of the non-germane amendment offered by Sen. Rodgers"
671419,2015-05-15,"Motion agreed to"
671419,2015-05-15,"Motion to amend Senate proposal of amendment agreed to as moved by Sen. Rodgers"
671419,2015-05-15,"Read 3rd time & passed in concurrence with proposal of amendment"
671419,2015-05-15,"Rules suspended & messaged to House forthwith, on motion of Senator Campbell"
671419,2015-05-15,"Senate message passed in Concurrence with proposal of amendment"
671419,2015-05-15,"Rules Suspended and Taken up for Immediate Consideration as moved by Rep. Turner of Milton"
671419,2015-05-15,"Senate Proposal of Amendment concurred in"
671419,2015-05-16,"House message: House concurred in Senate proposal of amendment"
671419,2015-06-17,"Signed by Governor on June 17, 2015"
674660,2015-01-13,"Read First Time and Referred to the Committee on Government Operations"
674660,2015-04-22,"Read Second Time"
674660,2015-04-22,"Rep. Hubert of Milton reported for the committee on Government Operations"
674660,2015-04-22,"Report of Committee on Government Operations agreed to."
674660,2015-04-22,"Third Reading Ordered"
674660,2015-04-23,"Read Third time"
674660,2015-04-23,Passed
674660,2015-04-24,"Read 1st time & referred to Committee on Rules"
674660,2016-01-05,"Referred to Committee on Government Operations per Temporary Senate Rule 44A"
674682,2015-01-13,"Read First Time and Referred to the Committee on Government Operations"
674682,2015-01-20,"Read Second Time"
674682,2015-01-20,"Rep. Devereux of Mount Holly reported for the committee on Government Operations"
674682,2015-01-20,"Report of Committee on Government Operations agreed to."
674682,2015-01-20,"Third Reading Ordered"
674682,2015-01-20,"Rules suspended and bill placed in all remaining stages of passage as moved by Rep. Turner of Milton"
674682,2015-01-20,"Read Third time and Passed"
674682,2015-01-20,"Rules suspended and bill messaged forthwith to the Senate as moved by Rep. Turner of Milton"
674682,2015-01-21,"Read 1st time & referred to Committee on Government Operations"
674682,2015-01-23,"Favorable report by Committee on Government Operations"
674682,2015-01-23,"Rules suspended & taken up for immediate consideration, on motion of Senator White"
674682,2015-01-23,"Reported favorably by Senator White for Committee on Government Operations, read 2nd time and 3rd reading ordered"
674682,2015-01-23,"Rules suspended & bill placed on all remaining stages of passage, on motion of Senator White"
674682,2015-01-23,"Read 3rd time & passed in concurrence"
674682,2015-01-23,"Rules suspended & messaged to House forthwith, on motion of Senator Campbell"
674682,2015-01-27,"Delivered to the Governor on 1/27/2015"
674682,2015-01-23,"Senate Message, Passed in Concurrence"
674682,2015-01-28,"Signed by Governor on January 28, 2015"
674723,2015-01-13,"Read First Time and Referred to the Committee on Government Operations"
674723,2015-01-29,"Read Second Time"
674723,2015-01-29,"Rep. LaClair of Barre Town reported for the committee on Government Operations"
674723,2015-01-29,"Third Reading Ordered"
674723,2015-01-30,"Read Third time and Passed"
674723,2015-02-04,"Read 1st time & referred to Committee on Government Operations"
674723,2015-02-13,"Favorable report by Committee on Government Operations"
674723,2015-02-17,"New Business/Second Reading"
674723,2015-02-17,"Favorable report by Committee on Government Operations"
674723,2015-02-17,"Reported favorably by Senator White for Committee on Government Operations, read 2nd time and 3rd reading ordered"
674723,2015-02-18,"New Business/Third Reading"
674723,2015-02-18,"Read 3rd time & passed in concurrence"
674723,2015-02-19,"Senate Message, Passed in Concurrence"
674723,2015-03-10,"Delivered to the Governor on 3/10/2015"
674723,2015-03-12,"Signed by Governor on March 12, 2015"
