bill_number,bill_id,title
HB1000,662320,"Concerning water rights appurtenant to land managed by the department of fish and wildlife."
HB1001,662377,"Funding education first."
HB1002,662116,"Prohibiting unfair and deceptive dental insurance practices."
HB1003,662255,"Concerning the development of a model policy on natural disaster school infrastructure recovery."
HB1004,662222,"Clarifying provisions that allow for the tasting of alcohol by students under twenty-one years of age."
HB1005,662328,"Addressing third-party payor release of health care information."
HB1006,662311,"Providing damages for wage violations."
HB1007,662148,"Limiting the use of automated traffic safety cameras to detect speed violations not in school zones to certain cities."
HB1008,662361,"Authorizing the state auditor to conduct audits of state government and local agencies' data storage and management practices thereby protecting privacy and securing personal information from computer hacking or misuse of data."
HB1009,662295,"Allowing rural counties providing emergency medical services to locations with a rural amphitheater to impose an additional admissions surcharge."
HB1010,662271,"Concerning referral of medical cases to occupational therapists."
HB1011,662247,"Assigning counties to two climate zones for purposes of the state building code."
HB1012,662345,"Expanding the duties and obligations of manufactured/mobile home community landlords."
HB1013,662385,"Authorizing regular meetings of county legislative authorities to be held at alternate locations within the county."
HB1014,662279,"Concerning antifreeze products."
HB1015,662353,"Allowing for the vacation of certain driving-related convictions under limited circumstances."
HB1016,662418,"Clarifying legal financial obligation provisions."
HB1017,662181,"Allowing for more than one vacation of a misdemeanor and gross misdemeanor conviction."
HB1018,662239,"Preventing breed-based dog regulations."
HB1019,662189,"Removing the requirement that housing organizations apply to the Washington state quality award program."
HB1020,662108,"Concerning the medical use of cannabis."
HB1021,662165,"Creating a silver alert system."
HB1022,662173,"Prohibiting general power of attorney provisions in bail bond agreements."
HB1023,662214,"Concerning one candidate primaries."
HB1024,662426,"Reducing the penalty for possession of controlled substances."
HB1025,662394,"Requiring the submission of a waiver to the federal government to create the Washington health security trust."
HB1026,662132,"Modifying write-in voting provisions."
HB1027,662205,"Concerning Indian tribes and dental health aide therapy services."
HB1028,662263,"Requiring cities and counties to provide security for their courts."
HB1029,662230,"Establishing the position and authority of warrant officers in first-class cities to enforce court orders and outstanding warrants."
HB1030,662369,"Creating the Washington advance higher education loan program."
HB1031,662303,"Expanding participation in college in the high school programs."
HB1032,662434,"Amending the fee structure provided in RCW 77.55.321 to encourage habitat projects that provide a public benefit."
HB1033,662450,"Providing tools for the department of fish and wildlife to use in order to promote access to private lands for hunting."
HB1034,662458,"Concerning surname changes after the solemnization of a marriage."
HB1035,662197,"Protecting the personal information of a person acting as a guardian ad litem."
HB1036,662092,"Addressing survivor benefits from the public employees' retirement system for survivors of members in registered domestic partnerships prior to December 2012."
HB1037,662100,"Implementing changes to child support based on the child support schedule work group report."
HB1038,662085,"Extending apprenticeship utilization requirements."
HB1039,662124,"Allowing the use of a signature stamp for voting purposes."
HB1040,662442,"Removing provisions relating to subversive activities."
HB1041,662402,"Providing for the vacation of misdemeanor marijuana offense convictions."
HB1042,662574,"Clarifying that the physical therapist scope of practice does not include dry needling."
HB1043,663218,"Concerning self-service storage facilities."
HB1044,663200,"Increasing the regulatory oversight and accountability of the office of minority and women's business enterprises."
HB1045,663504,"Concerning the practice of East Asian medicine."
HB1046,663563,"Concerning East Asian medicine practitioners."
HB1047,663416,"Concerning state agencies continuity of operations planning requirements."
HB1048,663536,"Updating, clarifying, and strengthening department of financial institutions' enforcement, licensing, and examination statutes relating to residential mortgage lending, and enhancing the crime of mortgage fraud in the residential mortgage lending process."
HB1049,664312,"Concerning cadmium in children's jewelry."
HB1050,664380,"Delaying annual leave payments upon employment termination due to a reduction in force."
HB1051,664744,"Authorizing elections for the office of justice of the supreme court as partisan elections."
HB1052,665096,"Requiring institutions of higher education to make an early registration process available to spouses and domestic partners of active members of the military."
HB1053,665193,"Concerning filing requirements for large group health benefit plans, stand-alone dental plans, and stand-alone vision plans."
HB1054,665029,"Concerning collection agency transaction fees for processing electronic payments."
HB1055,665375,"Making conforming amendments made necessary by reorganizing and streamlining central service functions, powers, and duties of state government."
HB1056,665394,"Restricting the use of certain parcels of public land to access a public body of water."
HB1057,665358,"Modifying authority regarding where mopeds may be operated."
HB1058,665656,"Requiring lobbying reports to be filed electronically."
HB1059,665788,"Concerning sexually violent predators."
HB1060,666203,"Directing state investments of existing litter tax revenues under chapter 82.19 RCW in material waste management efforts without increasing the tax rate."
HB1061,666217,"Increasing the number of district court judges in Skagit county."
HB1062,666229,"Updating the department of financial institutions' regulatory enforcement powers regarding credit unions and organizations providing services to credit unions."
HB1063,666190,"Concerning cosmetology, hair design, barbering, esthetics, and manicuring."
HB1064,666176,"Concerning regulation of locksmith services."
HB1065,666628,"Amending the insurer holding company act."
HB1066,666604,"Creating certified independent review organizations for addressing long-term care insurance disputes."
HB1067,666653,"Reauthorizing the medicaid fraud false claims act."
HB1068,666677,"Concerning sexual assault examination kits."
HB1069,666702,"Concerning preservation of DNA work product."
HB1070,667587,"Creating the international commercial arbitration act."
HB1071,667188,"Making technical changes to form year designations."
HB1072,668464,"Requiring tracking of prevailing wage surveys."
HB1073,668723,"Improving the accuracy of the prevailing rate of wage."
HB1074,668367,"Ensuring the accuracy of prevailing wage survey data provided by interested parties."
HB1075,668691,"Creating an exemption from the intents and affidavits requirements when paying prevailing wages."
HB1076,668431,"Modernizing life insurance reserve requirements."
HB1077,668529,"Regulating credit for reinsurance."
HB1078,668626,"Enhancing the protection of consumer financial information."
HB1079,668398,"Allowing public agencies to enter into contracts providing for the joint utilization of architectural or engineering services."
HB1080,668659,"Restoring funding to the health professional loan repayment and scholarship program fund."
HB1081,668497,"Expanding participation in the college in the high school programs."
HB1082,670644,"Allowing for the collection of DNA from adults arrested for a ranked felony or a gross misdemeanor violation of certain orders."
HB1083,670733,"Concerning the acceptance of gifts by state officers and employees."
HB1084,670305,"Addressing notice requirements for land use applications, approvals, and decisions."
HB1085,670429,"Requiring lobbying reports to be filed electronically."
HB1086,670776,"Establishing a cost recovery mechanism for public records sought for commercial purposes."
