bill_id,date,action
559998,2013-06-10,Filed
559998,2013-06-17,"Referred to Rules & Resolutions"
559998,2013-06-20,"Considered in Rules and Resolutions"
559998,2013-06-21,"Placed on Congrat. & Memorial Res. Calendar"
559998,2013-06-21,"Laid before the House"
559998,2013-06-21,Adopted
559998,2013-06-21,"Reported enrolled"
559999,2013-05-31,Filed
559999,2013-06-17,"Read first time"
559999,2013-06-17,"Referred to Appropriations"
559999,2013-06-20,"Scheduled for public hearing on . . ."
559999,2013-06-20,"Companion considered in lieu of in committee"
560000,2013-06-18,"Received by the Secretary of the Senate"
560000,2013-06-18,"Read & adopted"
560000,2013-06-18,"Reported enrolled"
560001,2013-06-05,Filed
560001,2013-06-17,"Referred to Rules & Resolutions"
560001,2013-06-20,"Considered in Rules and Resolutions"
560001,2013-06-21,"Placed on Congrat. & Memorial Res. Calendar"
560001,2013-06-21,"Laid before the House"
560001,2013-06-21,Adopted
560001,2013-06-21,"Reported enrolled"
560002,2013-06-19,Filed
560002,2013-06-20,"Referred to Rules & Resolutions"
560002,2013-06-25,"Rules suspended"
560002,2013-06-25,Adopted
560002,2013-06-27,"Reported enrolled"
560003,2013-06-06,"Received by the Secretary of the Senate"
560003,2013-06-06,"Read & adopted"
560003,2013-06-06,"Reported enrolled"
560004,2013-06-12,Filed
560004,2013-06-17,"Referred to Rules & Resolutions"
560004,2013-06-20,"Considered in Rules and Resolutions"
560004,2013-06-21,"Placed on Congrat. & Memorial Res. Calendar"
560004,2013-06-21,"Laid before the House"
560004,2013-06-21,Adopted
560004,2013-06-21,"Reported enrolled"
560005,2013-06-12,"Received by the Secretary of the Senate"
560005,2013-06-12,"Read & adopted"
560005,2013-06-12,"Reported enrolled"
560006,2013-06-11,Filed
560007,2013-06-23,Filed
560007,2013-06-25,"Rules suspended"
560007,2013-06-25,Adopted
560007,2013-06-25,"Reported enrolled"
560008,2013-06-18,"Received by the Secretary of the Senate"
560008,2013-06-18,"Read & adopted"
560008,2013-06-18,"Reported enrolled"
560009,2013-06-21,Filed
560009,2013-06-25,"Rules suspended"
560009,2013-06-25,Adopted
560009,2013-06-27,"Reported enrolled"
560010,2013-06-17,Filed
560010,2013-06-20,"Referred to Rules & Resolutions"
560010,2013-06-25,"Rules suspended"
560010,2013-06-25,Adopted
560010,2013-07-03,"Reported enrolled"
560011,2013-06-06,"Received by the Secretary of the Senate"
560011,2013-06-06,"Read & adopted"
560011,2013-06-06,"Reported enrolled"
560012,2013-06-03,Filed
560012,2013-06-17,"Read first time"
560012,2013-06-17,"Referred to Redistricting, Select"
560013,2013-06-24,Filed
560013,2013-06-25,"Rules suspended"
560013,2013-06-25,Adopted
560013,2013-06-25,"Reported enrolled"
560014,2013-06-11,Filed
560014,2013-06-17,"Read first time"
560014,2013-06-17,"Referred to Redistricting, Select"
560015,2013-06-19,Filed
560015,2013-06-20,"Referred to Rules & Resolutions"
560015,2013-06-25,"Rules suspended"
560015,2013-06-25,Adopted
560015,2013-06-27,"Reported enrolled"
560016,2013-06-20,"Received by the Secretary of the Senate"
560016,2013-06-20,Filed
560017,2013-06-12,Filed
560017,2013-06-17,"Referred to Rules & Resolutions"
560017,2013-06-20,"Considered in Rules and Resolutions"
560017,2013-06-21,"Placed on Congrat. & Memorial Res. Calendar"
560017,2013-06-21,"Laid before the House"
560017,2013-06-21,Adopted
560017,2013-06-21,"Reported enrolled"
560018,2013-06-21,"Received by the Secretary of the Senate"
560018,2013-06-21,Filed
560019,2013-06-18,Filed
560019,2013-06-20,"Referred to Rules & Resolutions"
560019,2013-06-25,"Rules suspended"
560019,2013-06-25,Adopted
560019,2013-06-27,"Reported enrolled"
560020,2013-06-24,Filed
560020,2013-06-25,"Rules suspended"
560020,2013-06-25,Adopted
560020,2013-06-27,"Reported enrolled"
560021,2013-06-12,"Received by the Secretary of the Senate"
560021,2013-06-12,"Read & adopted"
560021,2013-06-12,"Reported enrolled"
560022,2013-06-21,"Received by the Secretary of the Senate"
560022,2013-06-21,"Read & adopted"
560022,2013-06-21,"Reported enrolled"
560023,2013-06-17,Filed
560023,2013-06-20,"Referred to Rules & Resolutions"
560023,2013-06-25,"Rules suspended"
560023,2013-06-25,Adopted
560023,2013-06-26,"Reported enrolled"
560024,2013-06-21,Filed
560024,2013-06-25,"Rules suspended"
560024,2013-06-25,Adopted
