bill_number,bill_id,title
HB1,560416,"Relating to the composition of districts for the election of members of the Texas Legislature and the United States House of Representatives from Texas."
HB2,560450,"Relating to the composition of districts for the election of members of the Texas Senate."
HB3,560471,"Relating to the composition of districts for the election of members of the Texas House of Representatives."
HB4,560217,"Relating to the composition of districts for the election of members of the United States House of Representatives from Texas."
HB10,560069,"Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education."
HB11,560296,"Relating to the composition of districts for the election of members of the United States House of Representatives from Texas."
HB12,560049,"Relating to certain firearms, firearm accessories, and firearm ammunition within the State of Texas; providing an exemption from federal regulation and providing penalties."
HB13,560383,"Relating to the composition of districts for the election of members of the United States House of Representatives from Texas."
HB14,560531,"Relating to the composition of districts for the election of members of the Texas House of Representatives."
HB15,560054,"Relating to the enforcement of certain federal laws regulating firearms, firearm accessories, and firearm ammunition within the State of Texas."
HB16,560230,"Relating to abortion at or after 20 weeks post-fertilization."
HB17,560245,"Relating to the composition of districts for the election of members of the Texas House of Representatives."
HB18,560521,"Relating to restricting the sale of state-owned longhorn cattle in Big Bend Ranch State Park."
HB19,560443,"Relating to the carrying of concealed handguns on the campuses of and certain other locations associated with institutions of higher education."
HB20,560214,"Relating to the allocation of certain motor vehicle sales, use, and rental tax revenue to the state highway fund and to the uses of that revenue."
HB21,560379,"Relating to the unlawful seizure of a firearm by a governmental officer or employee; providing penalties."
HB22,560472,"Relating to the Texas Mobility Fund."
HB23,560270,"Relating to a permit requirement and the payment by a utility of a fee for the use of state highway rights-of-way."
HB24,560185,"Relating to the development of brackish groundwater."
HB25,560156,"Relating to the underground storage of water for later retrieval and beneficial use; authorizing the imposition of fees."
HB26,560139,"Relating to the composition of districts for the election of members of the United States House of Representatives from Texas."
HB27,560031,"Relating to the research, collection, and use of adult stem cells."
HB28,560401,"Relating to the authority of the Texas Department of Transportation to enter into availability payment agreements for the design, development, financing, construction, maintenance, or operation of a highway project."
HB29,560274,"Relating to the allocation of certain motor vehicle sales tax revenue to the state highway fund and to the uses of that revenue."
HB30,560170,"Relating to state interventions and sanctions against public school campuses with unacceptable performance and the establishment of the Texas Achievement School District for educating students at certain low-performing campuses."
HB31,560226,"Relating to consideration of appropriations from the economic stabilization fund in determining the constitutional biennial appropriations limit."
HB32,560012,"Relating to the composition of districts for the election of members of the Texas House of Representatives."
HB33,560101,"Relating to the punishment for a capital felony committed by an individual younger than 18 years of age."
HB34,560256,"Relating to authorizing certain attorneys representing the state to openly carry a handgun."
HB35,560440,"Relating to the state highway fund."
HB36,560246,"Relating to a moratorium on development of land located near the state's largest Mexican free-tailed bat population."
HB37,560046,"Relating to the punishment for a capital felony committed by an individual younger than 18 years of age."
HB38,560027,"Relating to the application of certain concealed handgun license laws to the attorney general and to assistant attorneys general, United States attorneys, assistant United States attorneys, special assistant United States attorneys, and certain associate judges and other judicial personnel, and to the authority of those persons to carry certain weapons."
HB39,560282,"Relating to the preference given by state and local governmental entities to agricultural products produced or grown in this state."
HB40,560153,"Relating to the eligibility of land for appraisal for ad valorem tax purposes as qualified open-space land."
HB41,560264,"Relating to the allocation of certain fuel-related tax revenue."
HB42,560456,"Relating to authorizing the issuance of revenue bonds for The University of Texas at Austin."
HB43,560037,"Relating to the confidentiality of information held by a public retirement system."
HB44,560316,"Relating to the Texas emerging technology fund; redesignating the fund as the Texas Research Technology Fund."
HB45,560511,"Relating to commercial driver's licenses and commercial learner's permits and the operation of commercial motor vehicles; creating an offense; authorizing fees."
HB46,560305,"Relating to the inclusion of an incarcerated person in the population data used for redistricting according to the person's last residence before incarceration."
HB47,560112,"Relating to the Texas Liberty Preservation Act; providing penalties."
HB48,560097,"Relating to the composition of districts for the election of members of the United States House of Representatives from Texas."
HB49,560507,"Relating to the places where a person may carry a handgun if the person is licensed to carry a concealed handgun."
HB50,560084,"Relating to research on and the treatment of saline water."
HB51,560207,"Relating to the liabilities of, contributions to, and the administration of certain public retirement systems."
HB52,560413,"Relating to the allocation of revenue derived from state gasoline and special fuels taxes."
HB53,560014,"Relating to the composition of districts for the election of members of the United States House of Representatives from Texas."
HB54,560160,"Relating to the issuance of certain capital appreciation bonds by political subdivisions."
HB55,560481,"Relating to prohibiting abortion that is based on the sex of the unborn child; creating an offense."
HB56,560438,"Relating to the authority of a person who is licensed to carry a handgun to openly carry the handgun; providing penalties."
HB57,560239,"Relating to requirements for physicians who perform or induce abortions; creating an offense."
HB58,560513,"Relating to the consumption of alcoholic beverages on certain premises; providing a penalty and authorizing a fee."
HB59,560006,"Relating to the creation of a commission to investigate and prevent the wrongful convictions of indigent defendants and to identify other related errors and defects in the criminal process."
HB60,560439,"Relating to the regulation of abortion procedures, providers, and facilities; providing penalties."
HB61,560036,"Relating to the applicability of adverse licensing, listing, or registration decisions by certain health and human services agencies."
HB62,560388,"Relating to driving on an improved shoulder."
HB63,560189,"Relating to the regulation of abortion procedures."
HB64,560080,"Relating to the creation of a Texas resident driver's permit, provisional Texas resident driver's permit, and Texas resident driver's instruction permit; authorizing fees; creating an offense."
HB65,560186,"Relating to the allocation of certain revenue from the taxes imposed on the sale, rental, or use of motor vehicles to the state highway fund."
HB66,560368,"Relating to notice of and consent to an abortion for a minor."
HB67,560427,"Relating to notice of and consent to an abortion for a minor."
HB68,560269,"Relating to the offense of coercing a person to have or seek an abortion and voluntary and informed consent for an abortion; providing penalties."
HB69,560406,"Relating to certain eminent domain authority and the suspension of certain unreported eminent domain authority."
HB70,560152,"Relating to appropriating money to the Texas A&M Forest Service to assist volunteer fire departments during the next state fiscal biennium."
HB71,560044,"Relating to the operation and movement of authorized emergency vehicles."
HB72,560150,"Relating to the punishment for a capital felony committed by an individual younger than 18 years of age."
HB73,560298,"Relating to appropriating money to the Texas A&M Forest Service to be used to assist volunteer fire departments during the current state fiscal biennium."
