bill_number,bill_id,title
LD12,212591,"Resolve, Regarding Legislative Review of Portions of Chapter 131: The Maine Federal, State and Local Accountability Standards, a Major Substantive Rule of the Department of Education"
LD13,212592,"Resolve, Regarding Legislative Review of Portions of Chapter 316: Long-Term Contracting and Resource Adequacy, a Major Substantive Rule of the Public Utilities Commission"
LD14,212593,"Resolve, Regarding Legislative Review of the Final Repeal of Chapter 270: Adjustment of Volume Fees, a Major Substantive Rule of the Department of Professional and Financial Regulation"
LD15,212594,"Resolve, Regarding Legislative Review of Chapter 285: Adjustment of Non-bank Mortgage Lending Fees, a Major Substantive Rule of the Department of Professional and Financial Regulation"
LD16,212595,"An Act To Revise Notification Requirements for Pesticides Applications Using Aircraft or Air-carrier Equipment"
LD17,212596,"An Act To Reform the Land Use and Planning Authority within the Unorganized Territories of the State"
LD18,212597,"An Act To Extend the School Year"
LD19,212598,"An Act To Change the Annual Meeting Date and Fiscal Year of Mount Desert Island Regional School District"
LD20,212599,"An Act Establishing a Vietnam War Remembrance Day"
LD21,212600,"An Act To Exempt from the Sales Tax Meals Provided at Retirement Facilities"
LD22,212601,"An Act To Improve the Maine Seed Capital Tax Credit"
LD23,212602,"An Act To Authorize the Inclusion of Information Regarding Blood Type on Driver's Licenses"
LD24,212603,"Resolve, To Name Part of Route 2 in the Town of Lincoln and the Town of Winn the Master Sergeant Gary Gordon Highway"
LD25,212604,"An Act To Allow the Registration of a Bus as an Antique Vehicle"
LD26,212605,"Resolve, To Name a Bridge over the Kennebec River between the Town of Benton and the Town of Fairfield the Brian L. Buker/Frank W. Haskell Medal of Honor Bridge"
LD27,212606,"An Act Concerning Maine Veterans License Plates"
LD28,212607,"Resolve, To Improve Access to Employment Opportunities for Persons with Intellectual Disabilities and Autistic Disorders"
LD29,212608,"An Act To Limit Salaries of Hospital Administrators"
LD30,212609,"An Act To Clarify the Laws Governing Non-compete Clauses in Broadcast Industry Contracts"
LD31,212610,"An Act To Protect the Safety of Maine Children by Requiring the Express Consent of a Legal Guardian To Dispense Prescription Medication to a Minor"
LD32,212611,"An Act To Require an Independent Audit of State Government Every 4 Years"
LD33,212612,"An Act To Prohibit Constitutional Officers from Endorsing Candidates for the Legislature"
LD34,212613,"An Act To Require Candidates for Public Office To Provide Proof of Citizenship"
LD35,212614,"An Act Relating to Concealed Firearms Locked in Vehicles"
