bill_id,date,action
221587,2011-01-10,"Resolution filed. H.J. 10."
221587,2011-01-10,"Asked and received unanimous consent for the immediate consideration. H.J. 10."
221587,2011-01-10,"Resolution adopted. H.J. 10."
221587,2011-01-10,"Immediate message. H.J. 12."
221587,2011-01-10,"Message from House. S.J. 19."
221587,2011-01-10,"Placed on calendar. S.J. 19."
221587,2011-01-10,"Resolution adopted. S.J. 20."
221587,2011-01-10,"Immediate message. S.J. 21."
221587,2011-01-10,"Message from Senate. H.J. 36."
221587,2011-12-31,"END OF 2011 ACTIONS"
221588,2011-01-10,"Resolution filed. H.J. 10."
221588,2011-01-10,"Asked and received unanimous consent for the immediate consideration. H.J. 10."
221588,2011-01-10,"Resolution adopted. H.J. 10."
221588,2011-01-10,"Immediate message. H.J. 12."
221588,2011-01-10,"Message from House. S.J. 19."
221588,2011-01-10,"Placed on calendar. S.J. 19."
221588,2011-01-10,"Resolution adopted. S.J. 21."
221588,2011-01-10,"Immediate message. S.J. 21."
221588,2011-01-10,"Message from Senate. H.J. 36."
221588,2011-12-31,"END OF 2011 ACTIONS"
221589,2011-01-10,"Resolution filed. H.J. 11."
221589,2011-01-10,"Asked and received unanimous consent for the immediate consideration. H.J. 11."
221589,2011-01-10,"Resolution adopted. H.J. 11."
221589,2011-01-10,"Immediate message. H.J. 12."
221589,2011-01-10,"Message from House. S.J. 20."
221589,2011-01-10,"Placed on calendar. S.J. 20."
221589,2011-01-10,"Resolution adopted. S.J. 21."
221589,2011-01-10,"Immediate message. S.J. 21."
221589,2011-01-10,"Message from Senate. H.J. 36."
221589,2011-12-31,"END OF 2011 ACTIONS"
221590,2011-01-10,"Resolution filed. H.J. 11."
221590,2011-01-10,"Asked and received unanimous consent for the immediate consideration. H.J. 11."
221590,2011-01-10,"Resolution adopted. H.J. 11."
221590,2011-01-10,"Immediate message. H.J. 12."
221590,2011-01-10,"Message from House. S.J. 20."
221590,2011-01-10,"Placed on calendar. S.J. 20."
221590,2011-01-10,"Resolution adopted. S.J. 21."
221590,2011-01-10,"Immediate message. S.J. 21."
221590,2011-01-10,"Message from Senate. H.J. 36."
221590,2011-12-31,"END OF 2011 ACTIONS"
221591,2011-01-12,"Resolution filed. H.J. 74."
221591,2011-01-12,"Asked and received unanimous consent for the immediate consideration. H.J. 74."
221591,2011-01-12,"Resolution adopted. H.J. 75."
221591,2011-01-13,"Immediate message. H.J. 79."
221591,2011-01-13,"Message from House. S.J. 64."
221591,2011-01-13,"Placed on calendar. S.J. 64."
221591,2011-01-13,"Resolution adopted. S.J. 65."
221591,2011-01-13,"Immediate message. S.J. 65."
221591,2011-01-13,"Message from Senate. H.J. 79."
221591,2011-12-31,"END OF 2011 ACTIONS"
221592,2011-01-11,"Introduced, referred to State Government. H.J. 55."
221592,2011-01-19,"Subcommittee, Raecker, Wenthe, and Iverson. H.J. 139."
221592,2011-03-08,"Withdrawn. H.J. 571."
221592,2011-12-31,"END OF 2011 ACTIONS"
221593,2011-01-11,"Introduced, referred to Commerce. H.J. 56."
221593,2011-01-13,"Subcommittee, Horbach, Pettengill, and Quirk. H.J. 83."
221593,2011-12-31,"END OF 2011 ACTIONS"
221594,2011-01-11,"Introduced, referred to Economic Growth/Rebuild Iowa. H.J. 56."
221594,2011-01-18,"Rereferred to Labor. H.J. 106."
221594,2011-01-20,"Subcommittee, Horbach, Kearns, and Klein. H.J. 143."
221594,2011-12-31,"END OF 2011 ACTIONS"
221595,2011-01-11,"Introduced, referred to Ways & Means. H.J. 56."
221595,2011-01-20,"Subcommittee, Helland, Byrnes, and Jacoby. H.J. 143."
221595,2011-12-31,"END OF 2011 ACTIONS"
221596,2011-01-11,"Introduced, referred to Human Resources. H.J. 56."
221596,2011-01-12,"Subcommittee, Anderson, Brandenburg, and Wessel-Kroeschell. H.J. 78."
221596,2011-02-22,"Rereferred to Government Oversight. H.J. 386."
