Row,id10957,id10959,id10960,id10965,id10971,id10972,id10973,id11232,id11609,id11610,id11611,id11616,id11920,id13078,id14091,id14092,id14094,id14095,id14096,id14097,id14098,id14099,id14100,id14101,id14103,id14104,id14105,id14106,id14107,id14108,id14109,id14110,id14111,id14112,id14113,id14114,id14115,id14117,id14119,id14120,id14121,id14122,id14123,id14124,id14125,id14219,id1496,id16033,id16087,id16094,id16221,id16278,id16279,id16280,id16281,id16282,id16283,id16284,id16285,id16286,id16287,id16288,id16289,id16290,id16291,id16292,id16293,id16294,id16295,id16296,id16297,id16298,id16299,id16300,id16301,id16302,id16303,id16316,id16317,id17428,id17429,id9547
id10957,1,0.994559841740851,0.994370522006141,0.991959798994975,0.960257159555815,0.99488163787588,0.995961635537607,0.177939646201873,0.270368448365335,0.997053045186641,0.046738572162301,0.0632043116119549,0.993464052287582,0.0474452554744526,0.0419776119402985,0.993960310612597,0.995791245791246,0.975957257346394,0.998313659359191,0.156505914467698,0.933970460469157,0.063752276867031,0.976830398517145,0.990134529147982,0.955087076076994,0.99490662139219,0.99660441426146,0.899353647276085,0.994807892004154,0.997451146983857,0.994858611825193,0.960504201680672,0.250505050505051,0.225667527993109,0.97588285960379,0.0686456400742115,0.99662447257384,0.0479638009049774,0.992281303602058,0.997489539748954,0.992353440951572,0.989881956155143,0.130073800738007,0.99492385786802,0.143362831858407,0.997366110623354,0.945945945945946,0.99146110056926,0.994917407878018,0.966037735849057,0.0520156046814044,0.308641975308642,0.0138888888888889,0.995717344753747,0.169902912621359,0.995833333333333,1,0.978021978021978,0.983228511530398,1,0.0690423162583519,0.993710691823899,0.293650793650794,0.0168421052631579,0.886075949367089,0.0867579908675799,0.267489711934156,0.995850622406639,0.0911270983213429,0.99364406779661,0.987041036717063,0.0688935281837161,0.995884773662551,0.144396551724138,0.997858672376874,0.0527426160337553,0.993710691823899,0.106094808126411,0.987654320987654,0.875765529308836,0.986772486772487,0.917834702754954
id10959,0.994559841740851,1,0.991008991008991,0.989766081871345,0.948227349465391,0.993159203980099,0.99266862170088,0.176560121765601,0.267570281124498,0.994252873563218,0.0471698113207547,0.063212927756654,0.991552270327349,0.047040971168437,0.0364630811303555,0.996630160067397,0.99835661462613,0.975545851528384,1,0.153368794326241,0.921768707482993,0.0629991126885537,0.970669110907424,0.990325417766051,0.951131221719457,0.998334721065778,0.997512437810945,0.886588658865887,0.996966632962588,0.996661101836394,0.998323554065381,0.960558751027116,0.24284304047384,0.218487394957983,0.967905405405405,0.065158371040724,0.997526793075021,0.0452528837622005,0.994974874371859,0.998366013071895,0.995020746887967,0.992592592592593,0.123411978221416,0.995826377295493,0.143103448275862,1,0.941176470588235,0.99171270718232,0.993804213135068,0.961117861482382,0.0500625782227785,0.289421157684631,0.0157657657657658,0.997916666666667,0.163551401869159,0.997975708502024,0.997975708502024,0.967672413793103,0.969512195121951,0.997967479674797,0.0685224839400428,0.993827160493827,0.295918367346939,0.0204081632653061,0.866803278688525,0.0884955752212389,0.259481037924152,0.993963782696177,0.0972222222222222,0.995893223819302,0.980434782608696,0.0748987854251012,0.997995991983968,0.129436325678497,1,0.0552147239263804,0.989775051124744,0.100436681222707,0.99001996007984,0.862896315338475,0.984732824427481,0.910028116213683
id10960,0.994370522006141,0.991008991008991,1,0.988372093023256,0.954383886255924,0.992161985630307,0.991374936580416,0.176408636124276,0.27533960292581,0.992548435171386,0.0483619344773791,0.0653465346534653,0.989735278227985,0.0474934036939314,0.046918123275069,0.991518235793045,0.992549668874172,0.973707274320771,0.994200497100249,0.16235504014273,0.926495726495727,0.0680393912264995,0.973271889400922,0.982378854625551,0.951905626134301,0.992462311557789,0.993322203672788,0.892824704813806,0.990844354018311,0.993294216261526,0.992398648648649,0.961124896608768,0.254960317460317,0.22692633361558,0.971162001696353,0.0701275045537341,0.99253112033195,0.054367201426025,0.991554054054054,0.990946502057613,0.986622073578595,0.987562189054726,0.129917657822507,0.992436974789916,0.147697654213727,0.992248062015504,0.951086956521739,0.986940298507463,0.989949748743719,0.965389369592089,0.0522292993630573,0.301397205588822,0.0247747747747748,0.991683991683992,0.172897196261682,0.987854251012146,0.991902834008097,0.967880085653105,0.973577235772358,0.993914807302231,0.0712742980561555,0.989754098360656,0.310432569974555,0.0285714285714286,0.881632653061225,0.0947136563876652,0.265469061876248,0.985943775100402,0.108796296296296,0.985626283367556,0.980519480519481,0.0828282828282828,0.98997995991984,0.147916666666667,0.991701244813278,0.0591836734693878,0.993865030674847,0.111111111111111,0.980039920159681,0.861949956859361,0.984455958549223,0.913213066796685
id10965,0.991959798994975,0.989766081871345,0.988372093023256,1,0.948305571510626,0.991849529780564,0.989557434112382,0.181771369721936,0.276726342710997,0.991249392318911,0.0511392405063291,0.0676328502415459,0.988733905579399,0.0512820512820513,0.0445682451253482,0.998287671232877,0.995822890559733,0.972493345164153,0.994974874371859,0.160504959422904,0.92314335060449,0.0669683257918552,0.969330855018587,0.985688729874776,0.946691176470588,0.99406779661017,0.994082840236686,0.885740402193784,0.991794871794872,0.991518235793045,0.993168232280102,0.963179916317992,0.247236180904523,0.226027397260274,0.96815834767642,0.0689972401103956,0.995819397993311,0.0487364620938628,0.991474850809889,0.994176372712146,0.989864864864865,0.99163179916318,0.125919117647059,0.995759117896522,0.150263620386643,0.994782608695652,0.932203389830508,0.99057492931197,0.987261146496815,0.958698372966208,0.0504527813712807,0.309278350515464,0.0210280373831776,0.991397849462366,0.176755447941889,0.99163179916318,0.991649269311065,0.964523281596452,0.968487394957983,0.991596638655462,0.0734966592427617,0.993630573248408,0.318421052631579,0.0252631578947368,0.871035940803383,0.0933940774487472,0.276288659793814,0.987525987525988,0.105263157894737,0.993630573248408,0.979820627802691,0.0794979079497908,0.991718426501035,0.137931034482759,0.993576017130621,0.0591966173361522,0.983086680761099,0.101580135440181,0.987628865979381,0.860383944153578,0.976377952755906,0.908095238095238
id10971,0.960257159555815,0.948227349465391,0.954383886255924,0.948305571510626,1,0.944115713346483,0.951557093425606,0.221355728854229,0.32419547079857,0.957013574660634,0.0964348334307423,0.112921348314607,0.951005025125628,0.100059206631143,0.0904925544100802,0.949836423118866,0.952178533475027,0.952808988764045,0.954255319148936,0.21461716937355,0.940854326396495,0.11503416856492,0.97,0.965168539325843,0.958950969213227,0.959095801937567,0.954790096878364,0.951162790697674,0.957475994513032,0.963401506996771,0.952637244348762,0.929250263991552,0.279430789133247,0.241900647948164,0.965141612200436,0.110718492343934,0.955223880597015,0.0914285714285714,0.9534127843987,0.95142555438226,0.944025834230355,0.945974576271186,0.157159487776484,0.950323974082073,0.165168539325843,0.953795379537954,NaN,0.943069306930693,0.961887477313975,0.943462897526502,0.0871143375680581,0.293893129770992,0.0403587443946188,0.972868217054264,0.171052631578947,0.969465648854962,0.976744186046512,0.967871485943775,0.973180076628352,0.976833976833977,0.0816326530612245,0.980237154150198,0.30241935483871,0.0395256916996047,0.875968992248062,0.116182572614108,0.286259541984733,0.973282442748092,0.136546184738956,0.973282442748092,0.971074380165289,0.127413127413127,0.96551724137931,0.193675889328063,0.96734693877551,0.0700389105058366,0.976653696498054,0.138655462184874,0.958015267175573,0.895555555555556,0.951035781544256,0.902493074792244
id10972,0.99488163787588,0.993159203980099,0.992161985630307,0.991849529780564,0.944115713346483,1,0.996214511041009,0.165688193085453,0.271052631578947,0.99383477188656,0.046975546975547,0.0665844636251541,0.991578947368421,0.0566037735849057,0.0466867469879518,0.997218358831711,0.997241379310345,0.970631424375918,1,0.160919540229885,0.905444126074499,0.0616929698708752,0.95924308588064,0.983727810650888,0.95045045045045,0.994413407821229,0.997214484679666,0.915178571428571,0.99203187250996,0.99442119944212,0.994413407821229,0.972489683631362,0.164075993091537,0.155988857938719,0.965665236051502,0.0617283950617284,0.99862258953168,0.0361990950226244,0.994397759103641,0.997264021887825,0.99438202247191,0.994513031550069,0.100903614457831,0.994459833795014,0.0973451327433628,1,NaN,0.989847715736041,0.993846153846154,0.960244648318043,0.0411392405063291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.836734693877551,0.984076433121019,0.928267477203647
id10973,0.995961635537607,0.99266862170088,0.991374936580416,0.989557434112382,0.951557093425606,0.996214511041009,1,0.178018575851393,0.273797338792221,0.99219512195122,0.0499745028046915,0.066504854368932,0.991489361702128,0.0511363636363636,0.0417439703153989,0.991423670668954,0.99247491638796,0.97246891651865,0.994142259414226,0.160071942446043,0.922346850733391,0.0669683257918552,0.970260223048327,0.983914209115281,0.953081876724931,0.991546914623838,0.994092827004219,0.895699908508692,0.991752577319588,0.99490662139219,0.991467576791809,0.959030100334448,0.25025025025025,0.221367521367521,0.969982847341338,0.0691244239631336,0.994127516778524,0.0515370705244123,0.988917306052856,0.99334995843724,0.992405063291139,0.989958158995816,0.124884366327475,0.990685859441152,0.14373356704645,0.995636998254799,0.942528735632184,0.990610328638498,0.994930291508238,0.961298377028714,0.0487804878048781,0.300207039337474,0.0234192037470726,0.989177489177489,0.171428571428571,0.991596638655462,0.991614255765199,0.970982142857143,0.974683544303797,0.991561181434599,0.0803571428571429,0.993617021276596,0.302387267904509,0.0254237288135593,0.870762711864407,0.0977272727272727,0.265010351966874,0.985386221294363,0.112941176470588,0.989539748953975,0.988713318284424,0.0819327731092437,0.98960498960499,0.140692640692641,0.987096774193548,0.0636942675159236,0.985200845665962,0.106575963718821,0.987577639751553,0.861256544502618,0.985639686684073,0.914354066985646
id11232,0.177939646201873,0.176560121765601,0.176408636124276,0.181771369721936,0.221355728854229,0.165688193085453,0.178018575851393,1,0.836411609498681,0.17653009610521,0.856766719325961,0.854846810647916,0.183901621017328,0.849016480595428,0.847555129434324,0.184448462929476,0.181019332161687,0.212945590994371,0.180052956751986,0.836174242424242,0.255686988171065,0.86,0.226155358898722,0.192634560906516,0.228406909788868,0.181656277827248,0.180284191829485,0.284057971014493,0.197396963123644,0.183363148479428,0.180755395683453,0.205985915492958,0.81126173096976,0.813059033989267,0.20776874435411,0.842610364683301,0.180052956751986,0.85171102661597,0.18418688230009,0.180944055944056,0.182222222222222,0.17989417989418,0.829827915869981,0.176991150442478,0.858325666973321,0.182152713891444,0.229885057471264,0.184262948207171,0.200268817204301,0.230566534914361,0.824728260869565,0.756465517241379,0.768292682926829,0.207674943566591,0.84,0.205689277899344,0.214442013129103,0.215777262180974,0.221978021978022,0.210065645514223,0.823665893271462,0.210176991150442,0.779005524861878,0.792494481236203,0.29490022172949,0.842482100238663,0.797413793103448,0.215217391304348,0.829145728643216,0.196902654867257,0.211494252873563,0.824945295404814,0.207792207792208,0.831460674157303,0.208520179372197,0.776315789473684,0.214128035320088,0.863207547169811,0.21551724137931,0.292660550458716,0.200831024930748,0.225359088657751
id11609,0.270368448365335,0.267570281124498,0.27533960292581,0.276726342710997,0.32419547079857,0.271052631578947,0.273797338792221,0.836411609498681,1,0.270582329317269,0.771398747390397,0.776505724240916,0.275693311582382,0.771716101694915,0.750736015701668,0.302367941712204,0.294222222222222,0.32766761095373,0.295008912655971,0.755512943432406,0.376611418047882,0.75095785440613,0.350597609561753,0.316539923954373,0.33954857703631,0.297297297297297,0.293273542600897,0.386119257086999,0.297237569060773,0.301716350496838,0.295825771324864,0.322695035460993,0.790602655771195,0.775270758122744,0.321134492223239,0.760467380720545,0.296164139161463,0.741842610364683,0.301270417422868,0.295936395759717,0.296495956873315,0.292074799643811,0.765686274509804,0.290876242095754,0.782527881040892,0.295539033457249,0.276243093922652,0.292756539235412,0.304526748971193,0.32751677852349,0.733793103448276,0.781376518218624,0.734553775743707,0.263713080168776,0.825059101654846,0.260780287474333,0.262833675564682,0.284463894967177,0.286008230452675,0.261855670103093,0.788671023965142,0.266112266112266,0.777777777777778,0.743801652892562,0.349173553719008,0.804008908685969,0.813765182186235,0.264227642276423,0.764018691588785,0.255186721991701,0.274122807017544,0.757700205338809,0.26219512195122,0.797894736842105,0.258947368421053,0.750515463917526,0.273858921161826,0.82560706401766,0.269230769230769,0.392029657089898,0.292545710267229,0.317958783120707
id11610,0.997053045186641,0.994252873563218,0.992548435171386,0.991249392318911,0.957013574660634,0.99383477188656,0.99219512195122,0.17653009610521,0.270582329317269,1,0.0473107569721116,0.0640721404841006,0.992639327024185,0.0493454179254783,0.0393053016453382,0.99746835443038,0.999176276771005,0.978184991273997,0.99917695473251,0.157661647475642,0.928510638297872,0.0620017714791851,0.975252062328139,0.990299823633157,0.954710144927536,0.99667497921862,0.998338870431894,0.893501805054152,0.995959595959596,0.998334721065778,0.997481108312343,0.962962962962963,0.242574257425743,0.219512195121951,0.972904318374259,0.0663033605812897,0.998348472336912,0.0444839857651246,0.994957983193277,0.998361998361998,0.993344425956739,0.991749174917492,0.121929026387625,0.995819397993311,0.140017286084702,0.999143101970865,0.951086956521739,0.99165120593692,0.994974874371859,0.961822660098522,0.0494296577946768,0.290650406504065,0.0160919540229885,0.995762711864407,0.165876777251185,0.995876288659794,0.997938144329897,0.978021978021978,0.971014492753623,0.997929606625259,0.0657894736842105,0.993736951983299,0.294270833333333,0.0186721991701245,0.870563674321503,0.0939597315436242,0.258130081300813,0.993865030674847,0.0921985815602837,0.993723849372385,0.982300884955752,0.0718685831622177,0.995918367346939,0.136842105263158,0.997885835095137,0.05625,0.989583333333333,0.105726872246696,0.98780487804878,0.866838487972509,0.983311938382542,0.914833879270005
id11611,0.046738572162301,0.0471698113207547,0.0483619344773791,0.0511392405063291,0.0964348334307423,0.046975546975547,0.0499745028046915,0.856766719325961,0.771398747390397,0.0473107569721116,1,0.954590325765054,0.0529217199558986,0.960629921259842,0.958130477117819,0.0402864816472695,0.0419213973799127,0.066046511627907,0.0387323943661972,0.852551984877127,0.115559599636033,0.934659090909091,0.0714285714285714,0.0525328330206379,0.0882070949185043,0.0427046263345196,0.0416666666666667,0.15090735434575,0.0446985446985447,0.0437109723461195,0.0431266846361186,0.0781387181738367,0.759829968119022,0.802336028751123,0.0714932126696833,0.935727788279773,0.0414096916299559,0.947718631178707,0.0439068100358423,0.0419213973799127,0.043630017452007,0.0457343887423043,0.884905660377359,0.0410714285714286,0.867094408799267,0.0412844036697248,0.0949720670391061,0.0422264875239923,0.0483660130718954,0.0794871794871795,0.943121693121693,0.704016913319239,0.936320754716981,0.0464601769911504,0.834567901234568,0.0466101694915254,0.0472103004291846,0.0573394495412844,0.0723404255319149,0.0474137931034483,0.901601830663616,0.05,0.704607046070461,0.946120689655172,0.154013015184382,0.903755868544601,0.756871035940803,0.0511727078891258,0.88641975308642,0.0478260869565217,0.0589569160997732,0.912017167381974,0.0467091295116773,0.847006651884701,0.0418502202643172,0.913232104121475,0.0562770562770563,0.89838337182448,0.0549682875264271,0.17032967032967,0.0548862115127175,0.125730994152047
id11616,0.0632043116119549,0.063212927756654,0.0653465346534653,0.0676328502415459,0.112921348314607,0.0665844636251541,0.066504854368932,0.854846810647916,0.776505724240916,0.0640721404841006,0.954590325765054,1,0.070717653221582,0.961194029850746,0.965672990063234,0.0478991596638656,0.0515970515970516,0.0773913043478261,0.048440065681445,0.862068965517241,0.12108382726503,0.936619718309859,0.0793795620437956,0.0604732690622261,0.0891089108910891,0.0497925311203319,0.0503715937241949,0.158602150537634,0.0553319919517103,0.0515378221113882,0.0526755852842809,0.076986076986077,0.789577187807276,0.80836820083682,0.0724515585509688,0.933691756272401,0.0509449465899754,0.942781690140845,0.0534670008354219,0.0513029315960912,0.0495458298926507,0.0524590163934426,0.878268710550045,0.0507487520798669,0.873287671232877,0.0479041916167665,0.0864864864864865,0.0535055350553506,0.0521739130434783,0.0827250608272506,0.96,0.706930693069307,0.933035714285714,0.0515463917525773,0.868055555555556,0.0542168674698795,0.0542168674698795,0.0680851063829787,0.0766129032258065,0.0504032258064516,0.910064239828694,0.0510204081632653,0.726582278481013,0.951417004048583,0.164634146341463,0.925601750547046,0.754455445544554,0.0578842315369262,0.901601830663616,0.0487804878048781,0.0645161290322581,0.913827655310621,0.0497017892644135,0.881987577639752,0.051440329218107,0.926977687626775,0.0587044534412955,0.911255411255411,0.0574257425742574,0.171648163962425,0.0548469387755102,0.135223048327138
id11920,0.993464052287582,0.991552270327349,0.989735278227985,0.988733905579399,0.951005025125628,0.991578947368421,0.991489361702128,0.183901621017328,0.275693311582382,0.992639327024185,0.0529217199558986,0.070717653221582,1,0.0543840177580466,0.0444444444444444,0.991978609625668,0.993918331885317,0.97329650092081,0.995659722222222,0.164783427495292,0.919282511210762,0.0677328316086547,0.972789115646258,0.985116279069767,0.950381679389313,0.994732221246708,0.994746059544658,0.884321223709369,0.991388589881593,0.995598591549296,0.993794326241135,0.95742832319722,0.252780586450961,0.231111111111111,0.968916518650089,0.0678776290630975,0.993897122929381,0.0516431924882629,0.989380530973451,0.993091537132988,0.988586479367867,0.986945169712794,0.135838150289017,0.992070484581498,0.151459854014599,0.99546690843155,0.931818181818182,0.990147783251232,0.995973154362416,0.956636005256242,0.0557065217391304,0.305668016194332,0.0202247191011236,0.989429175475687,0.180522565320665,0.989754098360656,0.993839835728953,0.963123644251627,0.97119341563786,0.993814432989691,0.0786026200873362,0.991683991683992,0.304909560723514,0.0248447204968944,0.865424430641822,0.100896860986547,0.265182186234818,0.989795918367347,0.105633802816901,0.99375,0.986813186813187,0.080082135523614,0.99390243902439,0.148846960167715,0.991578947368421,0.0601659751037344,0.987551867219917,0.110619469026549,0.987854251012146,0.867513611615245,0.986206896551724,0.911810211449201
id13078,0.0474452554744526,0.047040971168437,0.0474934036939314,0.0512820512820513,0.100059206631143,0.0566037735849057,0.0511363636363636,0.849016480595428,0.771716101694915,0.0493454179254783,0.960629921259842,0.961194029850746,0.0543840177580466,1,0.968605724838412,0.0316066725197542,0.0316780821917808,0.0574817518248175,0.0283261802575107,0.858725761772853,0.109139307897072,0.945004582951421,0.0610687022900763,0.0412465627864345,0.075984990619137,0.0320623916811092,0.0301984469370147,0.136278195488722,0.0295983086680761,0.0364583333333333,0.034061135371179,0.0650684931506849,0.782431052093973,0.814847161572052,0.0608465608465608,0.945845004668534,0.0308483290488432,0.954921803127875,0.034061135371179,0.0323404255319149,0.0300687285223368,0.0325342465753425,0.887947269303202,0.0321739130434783,0.869058295964126,0.0293594306049822,0.0671140939597315,0.0347155255544841,0.0291390728476821,0.059662775616083,0.957559681697613,0.71551724137931,0.972972972972973,0.0201342281879195,0.868020304568528,0.0175054704595186,0.0196506550218341,0.0440835266821346,0.0461538461538462,0.0174672489082969,0.939814814814815,0.0199556541019956,0.707317073170732,0.977973568281938,0.144124168514412,0.918224299065421,0.752155172413793,0.0238611713665944,0.901515151515151,0.0221729490022173,0.0352941176470588,0.919739696312364,0.0194805194805195,0.870535714285714,0.0179775280898876,0.933774834437086,0.0287610619469027,0.906759906759907,0.0280172413793103,0.165031222123104,0.0366350067842605,0.128395061728395
id14091,0.0419776119402985,0.0364630811303555,0.046918123275069,0.0445682451253482,0.0904925544100802,0.0466867469879518,0.0417439703153989,0.847555129434324,0.750736015701668,0.0393053016453382,0.958130477117819,0.965672990063234,0.0444444444444444,0.968605724838412,1,0.0395584176632935,0.0403587443946188,0.068007662835249,0.0369036903690369,0.871248789932236,0.11731843575419,0.948026948989413,0.0730730730730731,0.0520231213872832,0.0834970530451866,0.03905540417802,0.0380779691749773,0.150684931506849,0.0457079152731327,0.0428832116788321,0.0420860018298262,0.0734109221128021,0.794086589229145,0.810045662100457,0.0646950092421442,0.944606413994169,0.039568345323741,0.958653846153846,0.0421245421245421,0.04014272970562,0.0398912058023572,0.0439461883408072,0.881372549019608,0.04102096627165,0.87687969924812,0.0373831775700935,0.0915492957746479,0.0398365679264556,0.0418410041841004,0.0761904761904762,0.96105702364395,0.718061674008811,0.962311557788945,0.0296127562642369,0.865139949109415,0.029082774049217,0.0290178571428571,0.05,0.0561797752808989,0.029082774049217,0.927400468384075,0.0294784580498866,0.707042253521127,0.968468468468468,0.152466367713004,0.920863309352518,0.768722466960352,0.0310421286031042,0.896907216494845,0.0316027088036117,0.0479616306954436,0.913333333333333,0.0286975717439294,0.881278538812785,0.0275862068965517,0.941441441441441,0.0382882882882883,0.909090909090909,0.0374449339207048,0.180037313432836,0.0490196078431373,0.145146927871772
