bill_id,date,action
437852,2012-12-17,"Bill Number Assigned"
437852,2013-01-08,"Received for Introduction"
437852,2013-01-08,"Introduced and Referred to S06"
437852,2013-01-10,"Recommended Amend and Do Pass"
437852,2013-01-10,"Placed on General File"
437852,2013-01-11,"Amendments Adopted"
437852,2013-01-11,"Amendment Adopted"
437852,2013-01-11,"Passed CoW"
437852,2013-01-14,"Passed 2nd Reading"
437852,2013-01-15,"Passed 3rd Reading"
437852,2013-01-16,"Received for Introduction"
437852,2013-01-24,"Introduced and Referred to H06"
437852,2013-02-01,"Recommended Do Pass"
437852,2013-02-01,"Placed on General File"
437852,2013-02-07,"Passed CoW"
437852,2013-02-08,"Amendment Failed"
437852,2013-02-08,"Passed 2nd Reading"
437852,2013-02-11,"Passed 3rd Reading"
437852,2013-02-11,"Assigned Number SEA0013"
437852,2013-02-11,"President Signed SEA No. 0013"
437852,2013-02-11,"Speaker Signed SEA No. 0013"
437852,2013-02-14,"Governor Signed SEA0013"
437852,2013-02-15,"Assigned Chapter Number"
437856,2012-12-14,"Bill Number Assigned"
437856,2013-01-08,"Received for Introduction"
437856,2013-01-08,"Introduced and Referred to S06"
437856,2013-02-04,"Introduced and referred to S06; No report prior to CoW Cutoff"
437856,2013-02-26,"Committee Returned Bill Pursuant to SR 5-4"
437861,2012-12-14,"Bill Number Assigned"
437861,2013-01-08,"Received for Introduction"
437861,2013-01-08,"Introduced and Referred to S05"
437861,2013-01-11,"Recommended Amend and Do Pass"
437861,2013-01-11,"Placed on General File"
437861,2013-01-14,"Amendments Adopted"
437861,2013-01-14,"Amendment Adopted"
437861,2013-01-14,"Passed CoW"
437861,2013-01-15,"Passed 2nd Reading"
437861,2013-01-16,"Laid Back Pursuant to SR 7-3"
437861,2013-01-17,"Amendment Adopted"
437861,2013-01-17,"Passed 3rd Reading"
437861,2013-01-18,"Received for Introduction"
437861,2013-01-25,"Introduced and Referred to H05"
437861,2013-02-07,"Recommended Amend and Do Pass"
437861,2013-02-07,"Placed on General File"
437861,2013-02-14,"Amendments Adopted"
437861,2013-02-14,"Amendment Adopted"
437861,2013-02-14,"Passed CoW"
437861,2013-02-15,"Amendment Adopted"
437861,2013-02-15,"Passed 2nd Reading"
437861,2013-02-19,"Passed 3rd Reading"
437861,2013-02-19,"Received for Concurrence"
437861,2013-02-19,"Did Concur"
437861,2013-02-19,"Assigned Number SEA0041"
437861,2013-02-20,"President Signed SEA No. 0041"
437861,2013-02-22,"Speaker Signed SEA No. 0041"
437867,2012-12-14,"Bill Number Assigned"
437867,2013-01-08,"Received for Introduction"
437867,2013-01-08,"Introduced and Referred to S03"
437867,2013-01-11,"Recommended Amend and Do Pass"
437867,2013-01-11,"Placed on General File"
437867,2013-01-14,"Amendments Adopted"
437867,2013-01-14,"Amendment Adopted"
437867,2013-01-14,"Passed CoW"
437867,2013-01-15,"Passed 2nd Reading"
437867,2013-01-16,"Passed 3rd Reading"
437867,2013-01-18,"Received for Introduction"
437867,2013-01-24,"Introduced and Referred to H03"
437867,2013-02-04,"Recommended Amend and Do Pass"
437867,2013-02-04,"Placed on General File"
437867,2013-02-07,"Amendments Adopted"
437867,2013-02-07,"Amendment Adopted"
437867,2013-02-07,"Amendment Failed"
437867,2013-02-07,"Amendment Adopted"
437867,2013-02-07,"Passed CoW"
437867,2013-02-08,"Passed 2nd Reading"
437867,2013-02-11,"Passed 3rd Reading"
437867,2013-02-11,"Received for Concurrence"
437867,2013-02-11,"Did Concur"
437867,2013-02-11,"Assigned Number SEA0022"
437867,2013-02-12,"President Signed SEA No. 0022"
437867,2013-02-12,"Speaker Signed SEA No. 0022"
437867,2013-02-15,"Governor Signed SEA0022"
437867,2013-02-19,"Assigned Chapter Number"
437872,2012-12-14,"Bill Number Assigned"
437872,2013-01-08,"Received for Introduction"
437872,2013-01-09,"Introduced and Referred to S08"
437872,2013-01-22,"Recommended Do Pass"
437872,2013-01-22,"Placed on General File"
437872,2013-01-24,"Passed CoW"
437872,2013-01-25,"Passed 2nd Reading"
437872,2013-01-28,"Passed 3rd Reading"
437872,2013-01-28,"Received for Introduction"
437872,2013-01-29,"Introduced and Referred to H08"
437872,2013-02-13,"Recommended Do Pass"
437872,2013-02-13,"Placed on General File"
437872,2013-02-20,"Passed CoW"
437872,2013-02-21,"Passed 2nd Reading"
437872,2013-02-22,"Passed 3rd Reading"
437872,2013-02-22,"Assigned Number SEA0058"
437872,2013-02-25,"President Signed SEA No. 0058"
437872,2013-02-25,"Speaker Signed SEA No. 0058"
437878,2012-12-13,"Bill Number Assigned"
437878,2013-01-08,"Received for Introduction"
437878,2013-01-08,"Introduced and Referred to S09"
437878,2013-01-16,"Recommended Do Pass"
437878,2013-01-16,"Placed on General File"
437878,2013-01-21,"Passed CoW"
437878,2013-01-22,"Amendments Adopted"
437878,2013-01-22,"Amendment Adopted"
437878,2013-01-22,"Laid Back Pursuant to SR 7-3"
437878,2013-01-23,"Amendment Adopted"
437878,2013-01-23,"Amendment Adopted"
437878,2013-01-23,"Passed 2nd Reading"
437878,2013-01-24,"Amendment Adopted"
437878,2013-01-24,"Passed 3rd Reading"
437878,2013-01-25,"Received for Introduction"
437878,2013-01-28,"Introduced and Referred to H09"
437878,2013-02-06,"Recommended Amend and Do Pass"
437878,2013-02-06,"Placed on General File"
437878,2013-02-12,"Amendments Adopted"
437878,2013-02-12,"Amendment Adopted"
437878,2013-02-12,"Amendment Adopted"
437878,2013-02-12,"Passed CoW"
437878,2013-02-13,"Amendment Adopted"
437878,2013-02-13,"Passed 2nd Reading"
437878,2013-02-14,"Amendment Adopted"
437878,2013-02-14,"Passed 3rd Reading"
437878,2013-02-14,"Received for Concurrence"
437878,2013-02-15,"Did Not Concur"
437878,2013-02-15,"Appointed JCC01 Members"
437878,2013-02-15,"Appointed JCC01 Members"
437878,2013-02-21,"Adopted SF0028JC01"
437878,2013-02-22,"Adopted SF0028JC01"
437878,2013-02-22,"Assigned Number SEA0053"
437878,2013-02-25,"President Signed SEA No. 0053"
437878,2013-02-25,"Speaker Signed SEA No. 0053"
437886,2012-12-13,"Bill Number Assigned"
437886,2013-01-08,"Received for Introduction"
437886,2013-01-09,"Introduced and Referred to S09"
437886,2013-01-14,"Recommended Do Pass"
437886,2013-01-14,"Placed on General File"
