bill_number,bill_id,title
H3002,663063,"Capitol Police Force"
H3003,662924,"Operation of mopeds"
H3004,662898,"Untitled utility trailers"
H3005,663029,"Contents of a Placement Plan"
H3006,662920,Regulations
H3007,662901,"Property tax exemptions"
H3008,662989,"Highway traffic laws"
H3010,662957,"S.C. Marketplace and Infrastructure Improvement Act"
H3011,663018,"Board of Economic Advisors"
H3012,663064,"State Health and Dental plans"
H3013,663058,"Chief procurement officers of agencies"
H3015,662999,"Voting by absentee ballot"
H3016,662926,Elections
H3017,662908,"Sex Offender Registry"
H3018,662890,Alimony
H3019,663015,Alimony
H3020,662935,"Anti-Commandeering Act"
H3021,662937,"Licensed insurers"
H3022,662996,"Prohibit recognition and benefits to same-sex marriage persons"
H3023,663055,"Second Amendment Education Act"
H3024,662925,"Highway construction projects"
H3025,662987,"Concealed weapons permits"
H3026,662986,"Offshore wind research and development activities"
H3027,663023,"Federal Receipt Reports"
H3029,663053,"Income tax credit"
H3030,662923,"Student athletes to have electrocardiogram test"
H3031,662891,"Minimum wage"
H3032,662909,"Criminal offenses of strangulation and smothering"
H3033,662882,"Criminal background checks"
H3034,662943,"Domestic Violence Homicide Prevention Act"
H3035,663049,"Take Palmetto Pride Where You Live Act"
H3036,662931,"Eartha Kitt Day"
H3037,662988,"In-state tuition rates"
H3038,662880,"Credit for retraining an employee"
H3039,663004,"Dilapidated Buildings Act"
H3040,663012,"Operation of a motorcycle"
H3042,663003,"Operation of a moped"
H3043,663038,"Storage of Firearms to Protect Children Act"
H3044,663028,"Statutory school term"
H3045,663056,"Job tax credit"
H3046,662878,"Department of Social Services"
H3047,662911,"S.C. Reapportionment Committee"
H3048,663043,"S.C. Whistleblower and Public Employee Protection Act"
H3049,663044,"S.C. Economic Development Tax Incentive Evaluation Act"
H3051,662922,"Protection of guide dogs"
H3052,663067,"Sales tax exemptions"
H3053,662897,"Firearms offenses"
H3056,662917,"Employment by a law enforcement agency"
H3057,662929,"Wearable video cameras"
H3059,663040,"Campaign signs"
H3060,663031,"Witness Protection Act"
H3061,662983,"Surcharges on convictions"
H3062,663001,"Sales and use tax exemptions"
H3063,662907,"Annual financial audit of a municipality"
H3064,662970,"Sales and casual excise tax"
H3065,662953,"Untitled utility trailers"
H3066,663005,"Golf cart permits"
H3067,663013,"Insurance Reserve Fund"
H3068,663066,"Administrative dissolution"
H3069,662905,"Farm structures"
H3070,662961,"Arrest and booking records"
H3071,662985,Lotteries
H3072,663027,"Nonprofit scholarship funding organizations"
H3073,662938,"Equal Access to Interscholastic Activities Act"
H3074,662889,"Crime or accident scene images"
H3075,662904,"Public school bus transportation"
H3076,663025,"Public Service Commission"
H3078,662933,"Nursing professionals"
H3079,662939,"Department of Child and Family Services Act"
H3080,663042,"Automobile Insurance Policies"
H3081,662958,"Naming of roads, bridges and intersections"
H3082,663034,"Motorboat Noise Act"
H3083,663009,"S.C. Overdose Prevention Act"
H3084,662941,"Oath of the absentee ballot applicant"
H3085,662930,"Corporate income tax"
H3086,662885,"Illegal alien"
H3087,662998,"Voter registration"
H3088,662934,"S.C. Small Business Tax Incentives Act"
H3090,662965,"Animals confined in automobiles"
H3091,663022,"Drug or Alcohol-Related Overdose Medical Treatment"
H3092,663007,"School district superintendents"
H3093,663033,"Obtaining or using personal information"
H3094,662959,"S.C. Teacher Protection Act"
H3095,662964,"Promotion of Ethical Standards and Professional Integrity in Property and Casualty Insurance Sales Act"
H3097,663057,"Mail and Wire Fraud"
H3098,663008,"Testimony of defendants"
H3099,663060,"Failure to report child abuse"
H3100,662992,"Assessed value of motor vehicles"
H3101,663068,"Richland County School Districts"
H3102,662942,"Voter Registration"
H3104,663036,"Department of Social Services"
H3105,663041,"Individual Income Tax Deductions"
H3106,663047,"Magistrates Court"
H3107,662884,"Online Impersonation Prevention Act"
H3108,663065,"Malicious publication of photographs"
H3109,662910,"Malicious publication of photographs"
H3112,663026,"Grounds for Divorce"
H3113,662888,"Redevelopment project costs"
H3114,663024,"S.C. Pain-Capable Unborn Child Protection Act"
H3115,663037,"Firearms and ammunition"
H3116,662913,"Firearms and ammunition"
H3117,662973,"Controlled substance offenses and penalties"
H3118,662944,"Department of Natural Resources"
H3119,662993,"Theft of a firearm"
H3120,662981,"S.C. Immigration Compliance Act"
H3121,662975,"Adjournment of the General Assembly"
H3122,663061,"Annual General Appropriations Fund"
H3124,662877,"Certification of domestic and foreign records"
H3125,662945,"Human trafficking"
H3126,662946,"State filing status"
H3128,662984,"Driving under suspension"
H3129,662997,"Operating a vehicle without a speedometer"
H3130,663014,"Home Detention Act"
H3131,662963,"Detention Facilities"
H3132,662886,"Detention Facilities"
H3133,662883,"Sex offenders"
H3134,663048,"Traffic offenses"
H3136,663062,"Arrest and booking records"
H3137,662893,Pardons
H3138,662977,"Alcoholic beverages"
H3139,662990,"Forfeiture procedures for seized property"
H3140,662902,"Put Patients First Act"
H3141,662962,"Intentionally impersonating another person"
H3142,662947,"Operation of mopeds"
H3143,663054,"Podiatric surgery"
H3144,662976,"Navigator Background Check Act"
H3145,662968,"Civil Liability"
H3146,663021,"Real property tax notices"
H3147,662954,"Taxable income deductions"
H3148,663039,"Precious metal dealers"
H3149,662906,"Property taxes"
H3150,663017,"State agencies or employees"
H3151,662995,"Study of U.S. Constitution"
H3152,662895,"General Fund Appropriations"
H3153,662980,"Recording of interrogation by law enforcement"
H3154,662948,"S.C. Uniform Military and Overseas Voters Act"
H3155,662887,"S.C. Constitutional Officers"
H3156,662940,"Uniform Deployed Parents Custody and Visitation Act"
H3157,663010,"Property tax exemptions"
H3158,663045,"Department of Public Safety"
H3159,663002,"Pharmacy Patient Protection Act"
H3160,662994,"Medications containing ephedrine, pseudoephedrine, or phenylpropanolamine"
H3161,662952,"S.C. Pharmacy Practice Act"
H3163,662966,"Corporate income tax"
H3164,663059,"Flat tax rate"
H3165,662928,Mopeds
H3166,663019,"Unemployment benefits"
H3167,663000,"Voting identification"
H3168,663006,"S.C. Emergency Management Law Enforcement Act"
H3169,662914,"Ignition interlock devices"
H3170,662978,"State Board for Technical and Comprehensive Education"
H3171,662969,"Campaign funds"
H3173,662876,"House of Representatives"
H3174,662918,"Ethics, Government Accountability and Campaign Reform Act"
H3176,662927,"Campaign contributions"
H3178,662892,"S.C. Reapportionment Committee"
H3179,662921,"S.C. Board of Accountancy"
H3181,662919,"County tax officials"
H3182,662899,"Operation of a moped"
H3183,663035,"Golf carts"
H3184,664299,"Ethics Reform Act"
H3185,664373,"Ethics, Criminal Penalties"
H3186,664292,"Ethics and government accountability"
H3187,664345,"Campaign practices"
H3188,664335,"Campaign contributions"
H3189,664202,"Filing of expenditures and reports for non-committees"
H3190,664348,"FOIA exemptions"
H3191,664181,"Create the Office of Freedom Act Review"
H3192,664207,"Notice of meetings for public bodies"
H3193,664192,"Campaign Contributions"
H3194,664237,"Campaign contribution records"
H3195,664367,"Acts prohibited of lobbyist principals"
H3196,664217,"General Assembly members"
H3197,664376,"Campaign contribution report"
H3198,664227,"Public officials, conflict of interest"
H3199,664271,"Campaign debt"
H3200,664369,"Higher education institutions"
H3201,664187,Lobbyist
H3202,664254,"Whistleblower and Public Employee Protection Act"
H3203,664337,"Utility trailer"
