bill_number,bill_id,title
HB1,15492,"School funding - reserve for Governor's reform plan"
HB2,15494,"Regents advisory role - Governor appoints Chancellor"
HB3,15496,"Estate tax - phase out/local continuation"
HB4,15498,"Estate tax - reduce/local application"
HB5,15500,"Eminent domain - General Assembly intent to reform law"
HB6,15502,"Children health insurance - raise income eligibility limit"
HB7,15504,"Adoption - General Assembly's intention to reform and promote"
HB8,15506,"State pension - forfeit if on-duty felony"
HB9,15508,"Farm machinery - road & highway operation"
HB10,15510,"County commissioners - fix jury compensation"
HB11,15512,"Joint economic development districts - revise law"
HB12,15514,"Ohio National Guard Retired license plates"
HB13,15516,"Vehicle registration renewal - no social security number"
HB14,15518,"Schools - permanent business tax reimbursement"
HB15,15520,"Human trafficking-revise law"
HB16,15522,"Tax refund-contribute to Ohio Historical Society"
HB17,15524,"State earned income tax credit"
HB18,15526,"College/professional sports - allow brought-in liquor"
HB19,15528,"Epilepsy Awareness Month - November"
HB20,15530,"Mortgage broker/lender-prorate renewal fee"
HB21,15532,"Approach road service vehicle-slow for flashing light"
HB22,15534,"Cruelty to animals-penalty/counsel child"
HB23,15536,"Security guard-""person of authority"" if commit sexual battery/voyeurism"
HB24,15538,"Municipal income tax-deduct health insurance/ savings account"
HB25,15540,"Organ donation-tax deduction/credit"
HB26,15542,"Urban homestead zones/scholarships"
HB27,15544,"School performance ratings-revise law"
HB28,15546,"Bobby Rahal Expressway-portion of I-270"
HB30,15549,"Traffic photo monitor-signs indicating use"
HB31,15551,"Brian Montogomery Memorial Highway - State Route 2"
HB32,15553,"Andy Nowacki Memorial Highway - State Route 44"
HB33,15555,"Railroad safety-revise laws/extend to scenic railroads"
HB34,15557,"Third Frontier Pilot Forgivable Loan Program"
HB35,15559,"Foreign insurers tax-decrease rate"
HB36,15561,"Rapid Enrollment Growth School Facility Assistance Program"
HB37,15563,"Homeless Person's Memorial Day-Dec 21"
HB38,15565,"Coolant/antifreeze-include bittering agent"
HB39,15567,"Drug manufacturers-disclose marketing incentives"
HB40,15569,"Council on Sustainable Energy Development"
HB41,15571,"Security systems-licensing/regulation"
HB42,15573,"School funding-state pay 100%-committee study"
HB43,15575,"All-day kindergarten-formula funding"
HB44,15577,"School funding-change parity aid formula"
