bill_id,date,action
650848,2014-05-27,"Introduced in Senate and read first time"
650848,2014-05-27,"Assigned to Senate HHS Committee"
650848,2014-05-27,"Assigned to Senate RULES Committee"
650848,2014-05-28,"Senate read second time"
650848,2014-05-28,"Referred to Senate HHS Committee"
650848,2014-05-28,"Senate HHS Committee action: Do Pass Amended, voting: (7-0-0-0)"
650848,2014-05-27,"Referred to Senate RULES Committee"
650848,2014-05-28,"Senate RULES Committee action: Proper For Consideration Amended"
650848,2014-05-28,"Senate minority caucus: Do pass"
650848,2014-05-28,"Senate majority caucus: Do pass"
650848,2014-05-28,"Senate Committee of the Whole action: Do Pass Amended"
650848,2014-05-29,"Senate third reading PASSED voting: (30-0-0-0)"
650848,2014-05-29,"Transmit to House"
650848,2014-05-29,"House third reading PASSED voting: (60-0-0-0)"
650848,2014-05-29,"Transmit to Senate"
650848,2014-05-29,"Transmitted to Governor"
650848,2014-05-29,"Governor Signed"
650848,2014-05-29,"Chapter 1 E"
650849,2014-05-27,"Introduced in House and read first time"
650849,2014-05-27,"Assigned to House PSMRA Committee"
650849,2014-05-27,"Assigned to House RULES Committee"
650849,2014-05-28,"House read second time"
650849,2014-05-28,"Referred to House PSMRA Committee"
650849,2014-05-28,"House PSMRA Committee action: Do Pass Amended, voting: (8-0-0-0-0)"
650849,2014-05-27,"Referred to House RULES Committee"
650849,2014-05-28,"House RULES Committee action: constitutional and in proper form, voting: (7-0-0-2-0)"
650849,2014-05-28,"House minority caucus: Do pass"
650849,2014-05-28,"House majority caucus: Do pass"
650849,2014-05-29,"House Committee of the Whole action: Do Pass Amended"
650850,2014-05-27,"Introduced in Senate and read first time"
650850,2014-05-27,"Assigned to Senate APPROP Committee"
650850,2014-05-27,"Assigned to Senate RULES Committee"
650850,2014-05-28,"Senate read second time"
650850,2014-05-28,"Referred to Senate APPROP Committee"
650850,2014-05-28,"Senate APPROP Committee action: Do Pass, voting: (8-0-1-0)"
650850,2014-05-27,"Referred to Senate RULES Committee"
650850,2014-05-28,"Senate RULES Committee action: Proper For Consideration"
650850,2014-05-28,"Senate minority caucus: Do pass"
650850,2014-05-28,"Senate majority caucus: Do pass"
650850,2014-05-28,"Senate Committee of the Whole action: Do Pass Amended"
650850,2014-05-29,"Senate third reading PASSED voting: (29-1-0-0)"
650850,2014-05-29,"Transmit to House"
650850,2014-05-29,"House third reading PASSED voting: (60-0-0-0)"
650850,2014-05-29,"Transmit to Senate"
650850,2014-05-29,"Transmitted to Governor"
650850,2014-05-29,"Governor Signed"
650850,2014-05-29,"Chapter 2"
650851,2014-05-27,"Introduced in House and read first time"
650851,2014-05-27,"Assigned to House APPROP Committee"
650851,2014-05-27,"Assigned to House RULES Committee"
650851,2014-05-28,"House read second time"
650851,2014-05-28,"Referred to House APPROP Committee"
650851,2014-05-28,"House APPROP Committee action: Do Pass, voting: (11-0-0-0-0)"
650851,2014-05-27,"Referred to House RULES Committee"
650851,2014-05-28,"House RULES Committee action: constitutional and in proper form, voting: (7-0-0-2-0)"
650851,2014-05-28,"House minority caucus: Do pass"
650851,2014-05-28,"House majority caucus: Do pass"
650851,2014-05-29,"House Committee of the Whole action: Do Pass Amended"
651080,2014-05-29,"Introduced in House and read first time"
651080,2014-05-29,"Transmitted to Secretary Of State"
