bill_id,date,action
42286,2009-03-05,"Introduced to Senate"
42286,2009-03-05,"To Finance & Appropriations"
42286,2009-02-10,"Introduced to House"
42286,2009-02-10,"To Finance & Financial Institutions"
42286,2009-03-03,"Committee Report - S"
42286,2009-03-04,"Passed 3rd Consideration House"
42287,2009-03-17,"Introduced to Senate"
42287,2009-03-17,"To Finance & Appropriations"
42287,2009-02-10,"Introduced to House"
42287,2009-02-10,"To Finance & Financial Institutions"
42287,2009-03-11,"Committee Report - S"
42287,2009-03-11,"Passed 3rd Consideration House"
42288,2009-02-17,"Introduced to House"
42288,2009-02-17,"To Housing & Urban Revitalization"
42288,2009-05-13,"Committee Report - S"
42288,2009-05-20,"Passed 3rd Consideration House"
42288,2009-05-21,"Introduced to Senate"
42288,2009-05-21,"To Finance & Financial Institutions"
42289,2009-03-17,"Introduced to Senate"
42289,2009-03-17,"To State Government"
42289,2010-04-21,"Committee Report - S"
42289,2010-05-12,"Passed 3rd Consideration Senate"
42289,2009-02-10,"Introduced to House"
42289,2009-02-10,"To State & Local Government & Veterans Affairs"
42289,2009-03-11,"Committee Report - A"
42289,2009-03-11,"Passed 3rd Consideration House"
42290,2009-02-17,"Introduced to House"
42290,2009-02-17,"To *Finance & Appropriations"
42290,2009-04-02,"Committee Report* R"
42291,2010-01-28,"Introduced to Senate"
42291,2010-01-28,"To Finance & Appropriations"
42291,2009-02-10,"Introduced to House"
42291,2009-02-10,"To State & Local Government & Veterans Affairs"
42291,2010-01-21,"Committee Report - S"
42291,2010-01-27,"Passed 3rd Consideration House"
42292,2009-02-17,"Introduced to House"
42292,2009-02-17,"To Elections & Ethics"
42292,2009-05-13,"Committee Report - S"
42292,2009-05-27,"Passed 3rd Consideration House"
42292,2009-05-28,"Introduced to Senate"
42292,2009-05-28,"To Government Oversight"
42292,2009-12-16,"Committee Report - S"
42292,2009-12-16,"Passed 3rd Consideration Senate"
42292,2010-01-26,"Conference Committee"
42292,2010-06-03,Concurrence
42292,2010-06-09,"Sent to Governor"
42292,2010-06-21,"End of 10-day period"
42292,2010-06-10,"Governor' Action"
42292,2010-09-10,"Effective Date"
