bill_id,date,action
395971,2012-02-07,"Bill Number Assigned"
395971,2012-02-13,"(S) Received for Introduction"
395971,2012-02-14,"(S) Introduced and Referred to S06; No Report Prior to CoW Cutoff; Intro Vote"
395971,2012-03-07,"(S) Committee Returned Bill Pursuant to SR 7-3(c)"
395973,2012-02-10,"Bill Number Assigned"
395973,2012-02-13,"(S) Received for Introduction"
395973,2012-02-14,"(S) Introduced and Referred to S07"
395973,2012-02-16,"(S07) Recommended Amend and Do Pass"
395973,2012-02-16,"(S) Placed on General File"
395973,2012-02-17,"(S) Amendments Adopted"
395973,2012-02-17,"Amendment Adopted"
395973,2012-02-17,"(S) Passed CoW"
395973,2012-02-20,"(S) Passed 2nd Reading"
395973,2012-02-21,"Amendment Failed"
395973,2012-02-21,"(S) Passed 3rd Reading"
395973,2012-02-22,"(H) Received for Introduction"
395973,2012-02-23,"(H) Introduced and Referred to H07"
395973,2012-02-29,"(H07) Recommended Amend and Do Pass"
395973,2012-02-29,"(H) Placed on General File"
395973,2012-03-01,"(H) Amendments Adopted"
395973,2012-03-01,"Amendment Adopted"
395973,2012-03-01,"Amendment Adopted"
395973,2012-03-01,"(H) Passed CoW"
395973,2012-03-02,"Amendment Failed"
395973,2012-03-02,"(H) Passed 2nd Reading"
395973,2012-03-05,"(H) Passed 3rd Reading"
395973,2012-03-05,"(S) Received for Concurrence"
395973,2012-03-05,"(S) Did Concur"
395973,2012-03-06,"Assigned Number SEA0031"
395973,2012-03-06,"(S) President Signed SEA No. 0031"
395973,2012-03-06,"(H) Speaker Signed SEA No. 0031"
395973,2012-03-09,"Governor Signed SEA0031"
395973,2012-03-12,"Assigned Chapter Number"
395975,2012-02-10,"Bill Number Assigned"
395975,2012-02-13,"(S) Received for Introduction"
395975,2012-02-14,"(S) Introduced and Referred to S10"
395975,2012-02-20,"(S10) Recommended Do Pass"
395975,2012-02-20,"(S) Placed on General File"
395975,2012-02-20,"(S) Rereferred to S02"
395975,2012-02-22,"(S02) Recommended Amend and Do Pass"
395975,2012-02-22,"(S) Placed on General File"
395975,2012-02-24,"(S) Amendments Adopted"
395975,2012-02-24,"Amendment Adopted"
395975,2012-02-24,"Amendment Adopted"
395975,2012-02-24,"(S) Passed CoW"
395975,2012-02-27,"Amendment Adopted"
395975,2012-02-27,"(S) Passed 2nd Reading"
395975,2012-02-28,"(S) Passed 3rd Reading"
395975,2012-02-29,"(H) Received for Introduction"
395975,2012-02-29,"(H) Introduced and Referred to H10"
395975,2012-03-02,"(H10) Recommended Do Pass"
395975,2012-03-02,"(H) Placed on General File"
395978,2012-02-10,"Bill Number Assigned"
395978,2012-02-13,"(S) Received for Introduction"
395978,2012-02-14,"(S) Introduced and Referred to S05"
395978,2012-02-22,"(S05) Recommended Amend and Do Pass"
395978,2012-02-22,"(S) Placed on General File"
395978,2012-02-22,"(S) Rereferred to S02"
395978,2012-02-23,"(S02) Recommended Do Pass"
395978,2012-02-23,"(S) Placed on General File"
395978,2012-02-24,"(S) Amendments Adopted"
395978,2012-02-24,"Amendment Adopted"
395978,2012-02-24,"(S) Passed CoW"
395978,2012-02-27,"(S) Passed 2nd Reading"
395978,2012-02-28,"(S) Passed 3rd Reading"
395978,2012-02-29,"(H) Received for Introduction"
395978,2012-02-29,"(H) Introduced and Referred to H05"
395978,2012-03-01,"(H05) Recommended Amend and Do Pass"
395978,2012-03-01,"(H) Placed on General File"
395978,2012-03-01,"(H) Rereferred to H02"
395978,2012-03-02,"(H02) Recommended Do Pass"
395978,2012-03-02,"(H) Placed on General File"
395978,2012-03-05,"(H) Amendments Adopted"
395978,2012-03-05,"Amendment Adopted"
395978,2012-03-05,"(H) Passed CoW"
395978,2012-03-06,"Amendment Adopted"
395978,2012-03-06,"(H) Passed 2nd Reading"
395978,2012-03-07,"(H) Passed 3rd Reading"
395978,2012-03-07,"(S) Received for Concurrence"
395978,2012-03-07,"(S) Did Concur"
395978,2012-03-07,"Assigned Number SEA0056"
395978,2012-03-08,"(S) President Signed SEA No. 0056"
395978,2012-03-08,"(H) Speaker Signed SEA No. 0056"
395978,2012-03-13,"Governor Signed SEA0056"
395978,2012-03-14,"Assigned Chapter Number"
395980,2012-02-10,"Bill Number Assigned"
395980,2012-02-13,"(S) Received for Introduction"
395980,2012-02-14,"(S) Introduced and Referred to S05"
395980,2012-02-22,"(S05) Recommended Do Pass"
395980,2012-02-22,"(S) Placed on General File; Did Not Consider in CoW"
395983,2012-02-09,"Bill Number Assigned"
395983,2012-02-13,"(S) Received for Introduction"
395983,2012-02-14,"(S) File Withdrawn by Sponsor"
395986,2012-02-09,"Bill Number Assigned"
395986,2012-02-13,"(S) Received for Introduction"
395986,2012-02-14,"(S) Introduced and Referred to S07"
395986,2012-02-16,"(S07) Recommended Amend and Do Pass"
395986,2012-02-16,"(S) Placed on General File"
395986,2012-02-17,"(S) Amendments Adopted"
395986,2012-02-17,"Amendment Adopted"
395986,2012-02-17,"Amendment Failed"
395986,2012-02-17,"(S) Passed CoW"
395986,2012-02-20,"(S) Passed 2nd Reading"
395986,2012-02-21,"(S) Passed 3rd Reading"
395986,2012-02-22,"(H) Received for Introduction"
395986,2012-02-23,"(H) Introduced and Referred to H07"
395986,2012-02-27,"(H07) Recommended Do Pass"
395986,2012-02-27,"(H) Placed on General File"
395986,2012-02-29,"(H) Passed CoW"
395986,2012-03-01,"(H) Passed 2nd Reading"
395986,2012-03-02,"(H) Passed 3rd Reading"
395986,2012-03-02,"Assigned Number SEA0014"
395986,2012-03-02,"(S) President Signed SEA No. 0014"
395986,2012-03-02,"(H) Speaker Signed SEA No. 0014"
395986,2012-03-06,"Governor Signed SEA0014"
395986,2012-03-06,"Assigned Chapter Number"
395989,2012-02-09,"Bill Number Assigned"
395989,2012-02-13,"(S) Received for Introduction"
395989,2012-02-14,"(S) Failed Introduction"
395991,2012-02-09,"Bill Number Assigned"
395991,2012-02-13,"(S) Received for Introduction"
395991,2012-02-14,"(S) Failed Introduction"
395993,2012-02-09,"Bill Number Assigned"
395993,2012-02-13,"(S) Received for Introduction"
395993,2012-02-14,"(S) Introduced and Referred to S02"
395993,2012-02-22,"(S02) Recommended Amend and Do Pass"
395993,2012-02-22,"(S) Placed on General File"
395993,2012-02-24,"(S) Amendments Adopted"
395993,2012-02-24,"Amendment Adopted"
395993,2012-02-24,"Amendment Failed"
395993,2012-02-24,"(S) Passed CoW"
395993,2012-02-27,"(S) Passed 2nd Reading"
395993,2012-02-28,"Amendment Failed"
