bill_number,bill_id,title
HB1001,130396,"Government ethics."
HB1002,130397,"Hiring preferences."
HB1003,130398,"Public assistance matters and voting registration."
HB1004,130399,"Property taxes."
HB1005,130400,"Indefinite teacher contracts."
HB1006,130401,"Lake Station school board election date."
HB1007,130402,"Domestic battery."
HB1008,130403,"Purchase of out-of-state service credit."
HB1009,130404,"Child and dependent tax credit."
HB1010,130405,"Public works projects."
HB1011,130406,"Employee's right to work."
HB1012,130407,"Subjects of educational discussion and bargaining."
HB1013,130408,"Redistricting commission."
HB1014,130409,"Use of minority and women's business enterprises."
HB1015,130410,"Limit on real property assessment increases."
HB1016,130411,"Transfer of money between funds."
HB1017,130412,"Small school performance grant."
HB1018,130413,"County auditors and assessors."
HB1019,130414,"Lobbying by former legislators."
HB1020,130415,"Authorized emergency vehicles."
HB1021,130416,"Bankruptcy exemptions; earned income tax credit."
HB1022,130417,"Insurer access to providers."
HB1023,130418,"Lawrence County airport development zone."
HB1024,130419,"Taxation of civil service annuities."
HB1025,130420,"Northwest Indiana transportation study commission."
HB1026,130421,"PERF board membership."
HB1027,130422,"Election day alcohol sales."
HB1028,130423,"Regulation of alcohol sales."
HB1029,130424,"Lobbyists; campaign contributions."
HB1030,130425,"Local government reorganization."
HB1031,130426,"Disabled Hoosier veteran license plate."
HB1032,130427,"Combined board of elections and registration."
HB1033,130428,"Headlights on when windshield wipers operating."
HB1034,130429,"Bankruptcy exemptions."
HB1035,130430,Wineries.
HB1036,130431,"Child care ministries."
HB1037,130432,"Officeholder qualifications."
HB1038,130433,"Release of pre-adoptive sibling information."
HB1039,130434,"Lifetime hunting, fishing, and trapping licenses."
HB1040,130435,"Lake management work group."
HB1041,130436,"Operators of golf carts on highways."
HB1042,130437,"Military income tax deduction."
HB1043,130438,"Access to mental health records."
HB1044,130439,"Clerk liability."
HB1045,130440,"Denial of organ procurement by coroner."
HB1046,130441,"Natural burial cemeteries."
HB1047,130442,"Change of name requirements."
HB1048,130443,"Property tax deductions for contract purchasers."
HB1049,130444,"Unfair practices of motor vehicle franchises."
HB1050,130445,"Police officers' and firefighters' 1977 pension and disability fund."
HB1051,130446,"Ephedrine and pseudoephedrine."
HB1052,130447,"Alcoholic beverage permits at certain airports."
HB1053,130448,"Soil and septic system education and research."
HB1055,130449,"Grandparent and great-grandparent visitation."
HB1056,130450,"Development of backcountry areas in state forests."
HB1057,130451,"Texting while operating motor vehicle."
HB1058,130452,"Handgun licenses."
HB1059,130453,"Property tax collections."
HB1060,130454,"Use of telecommunications devices while driving."
HB1061,130455,"County identification security protection fee."
HB1062,130456,"Uniform enforcement of foreign judgments act."
HB1063,130457,"Energy efficient buildings."
HB1064,130458,"Wild game donations."
HB1065,130459,"Various provisions concerning firearms."
HB1066,130460,"Election day sales."
HB1067,130461,"Vigo County innkeeper's tax."
HB1068,130462,"Access to handgun license information."
HB1069,130463,"Commuter transportation district board membership."
HB1071,130464,"Utility infrastructure projects."
HB1072,130465,"School internet connection."
HB1073,130466,"Termination of residential leases."
HB1074,130467,"Coverage for dialysis treatment."
HB1075,130468,"Public access issues."
HB1076,130469,"Local port authorities."
HB1077,130470,"Sales tax increment finance."
HB1078,130471,"Vehicle matters."
HB1079,130472,"Conservancy district election procedures."
HB1080,130473,"Septic tanks and sewer systems."
HB1081,130474,"Various utility matters."
HB1082,130475,"Local development agreements."
HB1083,130476,"Unclaimed property."
HB1084,130477,"Various motor vehicle matters."
HB1085,130478,"Termination of parent-child relationship; child in need of services."
HB1086,130479,"Makes changes related to the youth advisory council."
HB1087,130480,"Notice of school tax levy referendum."
HB1088,130481,"Real property reassessment."
HB1089,130482,"PSAPs operated by excluded cities."
HB1090,130483,"Intrastate motor carriers."
HB1091,130484,"Zoning ordinances."
HB1092,130485,"School instructional time."
HB1093,130486,"Historic rehabilitation tax credits."
HB1094,130487,"Net metering."
HB1095,130488,"Employee personal leave."
HB1096,130489,"School board elections at general election time."
HB1097,130490,"Halloween enticement."
HB1098,130491,"Occupational licensing."
HB1099,130492,"Standards for livestock and poultry care."
HB1100,130493,"Inmate possession of a cellular device prohibited."
HB1101,130494,"Management of small lakes."
HB1102,130495,"Economic improvement districts."
HB1103,130496,"Jury service exemption for breastfeeding mothers."
HB1104,130497,"Revised Lake County levy limit based on LOIT."
HB1105,130498,"Collective bargaining for public employees."
HB1106,130499,"Various election law matters."
HB1107,130500,"IURC review of certain water rates."
HB1108,130501,"Failure to yield to an emergency vehicle."
HB1109,130502,"Voters with disabilities; MOVE."
HB1110,130503,"Early intervention services plans."
HB1111,130504,"Veteran matters."
HB1112,130505,"Municipal elections in a consolidated city."
HB1113,130506,"Reimbursement of incarceration expenses."
HB1114,130507,"Health coverage for certain disabled officers."
HB1115,130508,"Sending of sexual material by cell phone or other media."
HB1116,130509,"Worker's compensation."
HB1117,130510,"Funding of adult education."
HB1118,130511,"Nuisance actions by community organizations."
HB1119,130512,"Soil and water conservation districts."
HB1120,130513,"Employee defined classification."
HB1121,130514,"State contracting with disabled veterans."
HB1122,130515,"Abatement of vacant or abandoned structures."
HB1123,130516,"Ambulance service territories."
HB1124,130517,"Uniform roadside memorial markers."
HB1125,130518,"Highway matters."
HB1126,130519,"Logistics development incentives."
HB1127,130520,"1977 fund purchase of service credit."
HB1128,130521,"Occupational disease and asbestos actions."
HB1130,130522,"CRED districts."
HB1131,130523,"Smoking ban in public places."
HB1132,130524,"Indiana check-up plan task force."
HB1133,130525,"Election of school board members."
HB1134,130526,"Teacher performance evaluations."
HB1135,130527,"Advanced placement exams; school counselors."
HB1136,130528,"Moratorium on privatization contracts."
HB1137,130529,"Recall of elected and appointed officials."
HB1138,130530,"Alteration and formation of townships."
HB1139,130531,"Sales tax on home energy."
HB1140,130532,"Declaration of party affiliation."
HB1141,130533,"Admissions preference for Indiana residents."
HB1142,130534,"Agricultural matters."
HB1143,130535,"E-mail notification of public meetings."
HB1144,130536,Bail.
HB1145,130537,"Property tax exemption application filing."
HB1146,130538,"Commercial driver's licenses."
HB1147,130539,"Physical characteristics of school bus monitors."
HB1148,130540,"Yield to on-track equipment."
HB1149,130541,"Variable local option income taxes."
HB1150,130542,"State spending cap."
HB1151,130543,"Basic health insurance coverage."
HB1152,130544,"Individual out-of-state health insurance."
HB1153,130545,"Paramedic licensing."
HB1154,130546,"Marion County courts."
HB1155,130547,"Electronic copies of legislation."
HB1156,130548,"Fire service fees."
HB1157,130549,"Select joint commission on child welfare services oversight."
HB1158,130550,"Enforcement of motor carrier laws."
HB1159,130551,"City legislative body membership qualifications."
HB1160,130552,"River Ridge Commerce Corridor."
HB1161,130553,"Confined feeding operation setbacks."
HB1162,130554,"Special relief."
