bill_id,date,action
654807,2014-01-08,"Prefiled and ordered printed; offered 01/08/14 14102673D"
654807,2014-01-08,"Referred to Committee on Commerce and Labor"
654807,2014-01-15,"Assigned C & L sub: Special Subcommittee on Energy"
654807,2014-01-30,"Subcommittee recommends continuing to 2015 by voice vote"
654807,2014-02-04,"Continued to 2015 in Commerce and Labor by voice vote"
654807,2014-12-04,"Left in Commerce and Labor"
654808,2014-01-10,"Presented and ordered printed 14103486D"
654808,2014-01-10,"Referred to Committee on Rules"
654808,2014-01-31,"Reported from Rules by voice vote"
654808,2014-02-03,"Reading waived (40-Y 0-N)"
654808,2014-02-04,"Read second time and engrossed"
654808,2014-02-05,"Read third time and agreed to by Senate by voice vote"
654808,2014-02-07,"Placed on Calendar"
654808,2014-02-07,"Referred to Committee on Rules"
654808,2014-03-03,"Continued to 2015 in Rules by voice vote"
654808,2014-12-04,"Left in Rules"
654809,2013-12-27,"Prefiled and ordered printed; offered 01/08/14 14103100D"
654809,2013-12-27,"Referred to Committee on Rules"
654809,2014-02-07,"Continued to 2015 in Rules by voice vote"
654809,2014-12-04,"Left in Rules"
654810,2014-01-13,"Presented and ordered printed 14103021D"
654810,2014-01-13,"Referred to Committee on Health, Welfare and Institutions"
654810,2014-01-17,"Assigned HWI sub: Subcommittee #2"
654810,2014-01-23,"Subcommittee recommends continuing to 2015 by voice vote"
654810,2014-01-28,"Continued to 2015 in Health, Welfare and Institutions by voice vote"
654810,2014-12-04,"Left in Health, Welfare and Institutions"
654811,2014-01-15,"Presented and ordered printed 14103652D"
654811,2014-01-15,"Referred to Committee on General Laws"
654811,2014-01-24,"Assigned GL sub: Subcommittee #2"
654811,2014-01-30,"Subcommittee recommends continuing to 2015 by voice vote"
654811,2014-02-04,"Continued to 2015 in General Laws by voice vote"
654811,2014-12-04,"Left in General Laws"
654812,2013-12-27,"Prefiled and ordered printed; offered 01/08/14 14100685D"
654812,2013-12-27,"Referred to Committee on General Laws"
654812,2014-01-17,"Assigned GL sub: Subcommittee #3"
654812,2014-01-21,"Subcommittee recommends continuing to 2015 by voice vote"
654812,2014-01-23,"Committee amendment"
654812,2014-01-23,"Continued to 2015 in General Laws by voice vote"
654812,2014-12-04,"Left in General Laws"
654813,2014-01-08,"Prefiled and ordered printed; offered 01/08/14 14102026D"
654813,2014-01-08,"Referred to Committee on Science and Technology"
654813,2014-01-20,"Continued to 2015 in Science and Technology by voice vote"
654813,2014-12-04,"Left in Science and Technology"
654814,2014-01-17,"Presented and ordered printed 14103800D"
654814,2014-01-17,"Referred to Committee on Rehabilitation and Social Services"
654814,2014-02-07,"Continued to 2015 in Rehabilitation and Social Services (11-Y 0-N)"
654814,2014-12-04,"Left in Rehabilitation and Social Services"
654815,2014-01-08,"Presented and ordered printed 14103574D"
654815,2014-01-08,"Referred to Committee on Finance"
654815,2014-01-29,"Continued to 2015 in Finance (17-Y 0-N)"
654815,2014-12-04,"Left in Finance"
654816,2014-01-08,"Prefiled and ordered printed; offered 01/08/14 14102388D"
654816,2014-01-08,"Referred to Committee on Privileges and Elections"
654816,2014-01-10,"Assigned P & E sub: Elections Subcommittee"
654816,2014-01-30,"Subcommittee recommends reporting (7-Y 0-N)"
654816,2014-01-31,"Reported from Privileges and Elections (21-Y 0-N)"
654816,2014-02-03,"Read first time"
654816,2014-02-04,"Read second time and engrossed"
654816,2014-02-05,"Read third time and passed House BLOCK VOTE (95-Y 0-N)"
654816,2014-02-05,"VOTE: BLOCK VOTE PASSAGE (95-Y 0-N)"
654816,2014-02-06,"Constitutional reading dispensed"
654816,2014-02-06,"Referred to Committee on Privileges and Elections"
654816,2014-02-25,"Continued to 2015 in Privileges and Elections (10-Y 0-N)"
654816,2014-12-04,"Left in Privileges and Elections"
654817,2013-12-20,"Prefiled and ordered printed; offered 01/08/14 14102528D"
654817,2013-12-20,"Referred to Committee on Militia, Police and Public Safety"
654817,2014-01-14,"Assigned MPPS sub: Subcommittee #2"
654817,2014-01-16,"Subcommittee recommends continuing to 2015 by voice vote"
654817,2014-01-17,"Continued to 2015 in Militia, Police and Public Safety by voice vote"
654817,2014-12-04,"Left in Militia, Police and Public Safety"
654818,2014-01-06,"Prefiled and ordered printed; offered 01/08/14 14102854D"
654818,2014-01-06,"Referred to Committee on Health, Welfare and Institutions"
654818,2014-01-14,"Referred from Health, Welfare and Institutions by voice vote"
654818,2014-01-14,"Referred to Committee for Courts of Justice"
654818,2014-01-16,"Assigned Courts sub: Criminal Law"
654818,2014-01-31,"Subcommittee recommends continuing to 2015 by voice vote"
654818,2014-02-03,"Continued to 2015 in Courts of Justice by voice vote"
654818,2014-12-04,"Left in Courts of Justice"
654819,2014-01-03,"Prefiled and ordered printed; offered 01/08/14 14100432D"
654819,2014-01-03,"Referred to Committee for Courts of Justice"
654819,2014-01-20,"Reported from Courts of Justice with substitute (15-Y 0-N)"
654819,2014-01-20,"Committee substitute printed 14104234D-S1"
654819,2014-01-20,"Rereferred to Finance"
654819,2014-02-04,"Continued to 2015 in Finance (17-Y 0-N)"
654819,2014-12-04,"Left in Finance"
654820,2014-01-03,"Prefiled and ordered printed; offered 01/08/14 14103184D"
654820,2014-01-03,"Referred to Committee for Courts of Justice"
654820,2014-01-20,"Continued to 2015 in Courts of Justice (13-Y 0-N)"
654820,2014-12-04,"Left in Courts of Justice"
654821,2014-01-08,"Presented and ordered printed 14103354D"
654821,2014-01-08,"Referred to Committee on Transportation"
654821,2014-01-17,"Assigned Transportation sub: Subcommittee #1"
