bill_number,bill_id,title
1001,663931,"Legislative compensation and expenditures; to provide for a legislative management study; to provide an effective date; and to declare an emergency."
1002,663963,"Salaries of supreme and district court judges."
1003,663884,"The student financial assistance program and the scholars program; to provide for the transfer of funds; to authorize the state board of higher education to issue and sell bonds for capital projects; to limit tuition rate increases; to reauthorize projects for North Dakota state university and Minot state university; to provide for budget section reports; to provide for reports to the sixty-fifth legislative assembly; to provide for legislative management reports and studies; to provide an appropriation to the attorney general; to provide contingent appropriations to the state board of higher education; to provide exemptions; to provide legislative intent; and to declare an emergency."
1004,663837,"Selection criteria for the veterinarian loan repayment program; to provide a statement of legislative intent; and to provide for legislative management studies."
1005,663839,"The North Dakota American Indian business development office."
1006,663888,"Earnings of the aeronautics commission special fund."
1007,664014,"AN ACT to provide an appropriation for defraying the expenses of the veterans&#39; home; to provide an exemption; and to declare an emergency."
1008,664128,"AN ACT to provide an appropriation for defraying the expenses of the department of financial institutions."
1009,663830,"AN ACT to provide an appropriation for defraying the expenses of the state fair association; to provide for a legislative management study; and to declare an emergency."
1010,664169,"AN ACT to provide an appropriation for defraying the expenses of the council on the arts; and to provide a report to the appropriations committees."
1011,664059,"AN ACT to provide an appropriation for defraying the expenses of the highway patrol; to provide for a transfer; to provide for legislative intent; and to provide for expense payments to highway patrol officers."
1012,663806,"Department of transportation motor vehicle branch offices; to provide for legislative management studies; to provide for a department of transportation study; to provide for a report to the legislative management; to provide for a report to the legislative council; to provide exemptions; and to provide for application."
1013,664062,"The timing of grant recommendations; to provide for a legislative management study; and to declare an emergency."
1014,663977,"The housing incentive fund credits, the lignite research council, the use of the flex"
1015,664064,"AN ACT to provide an appropriation for defraying the expenses of the department of corrections and rehabilitation; to provide an appropriation to the legislative council; to provide for a legislative management study; and to provide legislative intent."
1016,663997,"AN ACT to provide an appropriation for defraying the expenses of job service North Dakota."
1017,663850,"AN ACT to provide an appropriation for defraying the expenses of the office of administrative hearings."
1018,663769,"Workforce development; and to provide for a legislative management study."
1019,663870,"AN ACT to provide an appropriation for defraying the expenses of the state board for career and technical education."
1020,663886,"North Dakota state university main research center full-time equivalent positions, North Dakota state university extension service full-time equivalent positions, the transfer of revenue from the farm machinery gross receipts tax, and fuel tax refunds; to authorize the Langdon research extension center to purchase certain land in Cavalier County; to provide for a report to the legislative assembly, the budget section, and the appropriations committees; to provide for transfers; to provide for a legislative management study; to provide for exemptions; and to declare an emergency."
1021,663954,"The mandatory disclosure of information to the information technology department."
1022,664068,"The commission on legal counsel for indigents; and to provide for a report to the sixty-fifth legislative assembly."
1023,664056,"AN ACT to provide an appropriation for defraying the expenses of the North Dakota racing commission."
1024,663794,"AN ACT to provide an appropriation for defraying the expenses of the comprehensive tobacco control advisory committee; and to provide for a legislative management report."
1025,664081,"AN ACT to provide an appropriation for defraying the expenses of the department of veterans&#39; affairs; and to provide an exemption."
1026,663845,Ginseng.
1027,663881,"The milk marketing board."
1028,664103,"(Agriculture Committee) AN ACT to require that the legislative management continue its study of laws relating to agriculture."
1029,664133,"Abuse of a child; and to provide a penalty."
1030,663892,"The definition of manifest injustice."
1031,663928,"Oil and gas production tax funding for the state highway fund; and to provide an effective date."
1032,664040,"The abandoned oil and gas well plugging and site reclamation fund; and to provide a contingent effective date."
1033,663913,"A definition of legacy fund earnings."
1034,663826,"The allotment of appropriations."
1035,664160,"(Health Care Reform Review Committee) AN ACT to provide for legislative management studies of the state&#39;s health care delivery system and a behavioral health and addiction training initiative."
1036,663859,"(Health Care Reform Review Committee) AN ACT to provide for the state department of health to study health professional assistance programs and report to the legislative management."
1037,664144,"(Health Care Reform Review Committee) AN ACT to provide for a report to the legislative management by the department of human services on the medicaid and medicaid expansion program."
1038,663910,"Public employees retirement system uniform group insurance coverage of telehealth; to require a report regarding coverage of telehealth; and to provide an expiration date."
1039,663949,"Alternative health insurance coverage of substance abuse treatment; and to provide for application."
1040,663874,"Scope of practice in involuntary commitment proceedings; and to provide a penalty."
1041,663848,"Pharmacy benefit management services for the medicaid expansion program; and to provide for application."
1042,664126,"(Health Services Committee) A BILL for an Act to provide appropriations to the state department of health for information technology costs related to the electronic review of death records and for the reimbursement of travel costs related to county coroner training and planning meetings."
1043,663816,"(Higher Education Funding Committee) A BILL for an Act to prohibit increases in tuition rates at two-year institutions under the control of the state board of higher education; to provide an appropriation; and to provide an expiration date."
1044,664155,"The student financial assistance grant program and North Dakota scholarships; and to provide appropriations."
1045,663829,"Minimum standards to operate postsecondary education institutions and postsecondary career schools."
1046,663847,"(Human Services Committee) AN ACT to provide an appropriation to the department of human services for costs relating to expanded traumatic brain injury programming; and to provide an appropriation."
1047,664166,"Licensing employment agents and agencies."
1048,664072,"(Human Services Committee) AN ACT to provide for behavioral health licensure boards to each develop a plan, in collaboration with the other boards, for the administration and implementation of licensing and reciprocity standards for licensees."
1049,664142,"Duties of the board of addiction counseling examiners; to provide for a statement of legislative intent; to provide for reports to the legislative management; to provide an appropriation; to provide a continuing appropriation; and to provide for a transfer."
1050,663897,"(Human Services Committee) A BILL for an Act to provide an appropriation to the department of human services for the establishment of volunteer-based services; and to provide for reports to the legislative management."
1051,664152,"Records management; and to provide an appropriation."
1052,664157,"Information technology reports by the North Dakota university system."
1053,663896,"The powers and duties of the information technology department."
1054,664168,"Assessment of agricultural property; to provide for a legislative management study; and to provide an effective date."
1055,664035,"Determination of taxable valuation and replacement of statutory references to mills with references to cents for property tax rate purposes; to provide for legislative council reconciliation of statutory references to mill levies and taxable valuation; to provide for a recommendation on implementation of a uniform chart of accounts for counties; and to provide an effective date."
1056,664011,"The levy limit for rural fire protection districts; to provide for a legislative management study of the consolidation of elections and a legislative management study of statutory references to political subdivisions; and to provide an effective date."
1057,664163,"Notice to a property owner of an assessment increase; to provide for a legislative management study; and to provide an effective date."
1058,663820,"Notices by political subdivisions of a proposed property tax levy increase and the time and place of a public hearing on the increase; and to provide an effective date."
1059,664110,"Training and certification of assessors, the homestead tax credit, rural fire protection district increased levy approval, a new transmission line property tax exemption, a state-paid property tax relief credit, and the transmission line mile tax rate; to provide for transition; and to provide an effective date."
1060,664007,"Disclosure of certain information in possession of job service North Dakota or the tax commissioner to the department of commerce and restricting the use and disclosure of that information by the department of commerce."
1061,663808,"The water topics overview committee."
1062,664076,"The highway patrolmen&#39;s retirement plan and the public employees retirement system defined benefit plan and defined contribution plan retirement benefits, health insurance plans, life insurance benefits, and employee assistance benefits coverage; and to provide for retroactive application."
1063,663901,"Modifications to investment policies for and funds under management of the state investment board."
1064,664073,"The incorporation of federal law changes for the definition of salary, eligibility for normal retirement benefits, benefit limitations, and withdrawal from the fund under the teachers&#39; fund for retirement."
1065,664042,"AN ACT to provide for a legislative management study of automated motor vehicles."
1066,664020,"The balance of and transfers to the budget stabilization fund; to provide an effective date; and to declare an emergency."
1067,663990,"Allocation of revenues among political subdivisions; to provide an effective date; to provide an expiration date; and to declare an emergency."
1068,663879,"Decisions of the industrial commission."
1069,663957,"The availability of property tax information online."
1070,663984,"The property tax exemption for affordable housing."
1071,663979,"The appointment and affirmation of a registered agent."
1072,664016,"Insurance coverage of cancer treatment medications; and to provide for application."
1073,663802,"AN ACT to provide for a legislative management study."
1074,663985,"The application deadline for renewal of a real estate license and practicing as a real estate broker or salesperson without a license; and to provide a penalty."
1075,664066,"Filing of petitions or certificates of endorsement by legislative candidates."
1076,663983,"The temporary court of appeals; to provide an effective date; and to provide an expiration date."
1077,663975,"Approval of school construction projects by the superintendent of public instruction and bids and plans and specifications for public improvements; and to provide for application."
1078,663996,"The sale and use of nicotine devices by minors; and to provide a penalty."
1079,664063,"A BILL for an Act to provide for a legislative management study of the state&#39;s health care delivery system."
1080,663838,"Decreased employee contributions under the public employees retirement system for peace officers employed by the bureau of criminal investigation and benefit changes for employees first enrolled in the public employees retirement system defined benefit retirement plan after December"
1081,663935,"Big game and turkey hunting licenses for youth with a life-threatening illness; and to provide for a legislative management study."
1082,663780,"Application of property taxes to the value or the leasehold interest in state lands leased for pasture or grazing purposes; and to provide an effective date."
1083,663819,"AN ACT to provide for a legislative management study of statutory and regulatory requirements placed on North Dakota state government agencies by United States government agencies."
1084,663940,"Requiring reasonable suspicion for certain traffic stops."
1085,664010,"Federal grant applications reporting requirements by state agency."
1086,663900,"Absolute exemptions from process, levy, or sale."
1087,664085,"The demonstration of proficiency in civics as a condition of high school graduation."
1088,663891,"Who may participate in the bighorn sheep, elk, and moose lottery."
1089,663786,"A sales tax exemption for enterprise information technology equipment and computer software purchased for use in a qualified data center; to provide for a retroactive effective date; and to provide an expiration date."
1090,663974,"The establishment of the racetrack infrastructure fund and grant program; to provide a continuing appropriation; and to provide an expiration date."
1091,663777,"Registration of North Dakota-bred horses with the breeders&#39; fund."
1092,663798,"North Dakota state university newspaper publications."
1093,664102,"Allocation and distribution of the highway tax distribution fund."
1094,663793,"Prohibiting executive branch elected officials from establishing nonprofit foundations and public corporations."
1095,663811,"Administrative hearings for noncomplying dams, dikes, and other devices, the definition of drain, and administrative hearings for drainage projects; and to provide for a legislative management study."
1096,664019,"The definition of domestic water use, the term and inspection of a water permit, reservation of waters, and weather modification permits."
1097,664005,"Fees of the state engineer."
1098,663961,"The powers of the North Dakota board of podiatric medicine."
1099,663878,"The practice of chiropractic."
1100,664097,"Real estate appraiser permits."
1101,663787,"Money brokers, collection agencies, money transmitters, and mortgage loan originators; and to declare an emergency."
1102,663853,"Definition of a health care provider, presumption of compensability for full-time paid firefighters and law enforcement, payment of temporary partial disability benefits, rules for the workforce safety and insurance scholarship fund, issuance of vocational rehabilitation decisions, rehabilitation pilot programs, rules for the educational revolving loan fund, and average weekly wages for volunteer firefighters, volunteer health practitioners, and volunteer emergency responders; and to provide for application."
1103,663774,"Payment of workers&#39; compensation premiums and penalties for failure to secure coverage; and to provide for application."
1104,664082,"The operation of the North Dakota national guard; and to declare an emergency."
1105,663882,"Criminal history record checks for the office of the adjutant general; and to declare an emergency."
1106,664001,"AN ACT to provide for a legislative management study of issues relating to criminal defendants who are veterans or who are currently serving in the armed forces."
1107,663822,"Public safety answering point service by the division of state radio; and to declare an emergency."
1108,663772,"Changing statutory references to &quot;developmentally disabled persons&quot; to &quot;individual with a developmental disability&quot; or &quot;individuals with developmental disabilities&quot;."
1109,663789,"Health care facility residents&#39; rights."
