bill_id,date,action
663768,2015-01-06,"Introduced, first reading, referred Finance and Taxation Committee"
663768,2015-01-19,"Committee Hearing 09:45"
663768,2015-02-24,"Reported back amended, do pass, amendment placed on calendar 7 0 0"
663768,2015-02-25,"Amendment adopted, placed on calendar"
663768,2015-02-25,"Second reading, passed, yeas 47 nays 0"
663768,2015-03-04,"Received from Senate"
663768,2015-03-04,"Introduced, first reading, referred Finance and Taxation Committee"
663768,2015-03-09,"Committee Hearing 09:00"
663768,2015-03-26,"Reported back amended, do pass, amendment placed on calendar 13 1 0"
663768,2015-03-27,"Amendment adopted, placed on calendar"
663768,2015-03-27,"Second reading, passed as amended, yeas 78 nays 11"
663768,2015-03-30,"Returned to Senate (12)"
663768,2015-04-01,"Refused to concur"
663768,2015-04-01,"Conference committee appointed Laffen Unruh Dotzenrod"
663768,2015-04-02,"Conference committee appointed Headland Owens Haak"
663768,2015-04-16,"Reported back from conference committee, amend, placed on calendar"
663768,2015-04-16,"Conference committee report adopted"
663768,2015-04-16,"Second reading, passed, yeas 46 nays 0"
663768,2015-04-16,"Reported back from conference committee, amend, placed on calendar"
663768,2015-04-17,"Conference committee report adopted"
663768,2015-04-17,"Second reading, passed as amended, yeas 81 nays 10"
663768,2015-04-20,"Signed by Speaker"
663768,2015-04-21,"Signed by President"
663768,2015-04-21,"Sent to Governor"
663768,2015-04-22,"Signed by Governor 04/22"
663769,2015-01-06,"Introduced, first reading, (emergency), referred Appropriations Committee"
663769,2015-01-13,"Committee Hearing 08:30"
663769,2015-01-23,"Committee Hearing 08:30"
663769,2015-02-24,"Reported back amended, do pass, amendment placed on calendar 18 5 0"
663769,2015-02-24,"Amendment adopted, placed on calendar"
663769,2015-02-25,"Second reading, passed, yeas 79 nays 13, Emergency clause carried"
663769,2015-02-26,"Received from House"
663769,2015-02-26,"Introduced, first reading, (emergency), referred Appropriations Committee"
663769,2015-03-19,"Committee Hearing 09:15"
663769,2015-04-13,"Reported back amended, do pass, amendment placed on calendar 13 0 0"
663769,2015-04-14,"Amendment adopted, placed on calendar"
663769,2015-04-14,"Second reading, passed as amended, yeas 43 nays 4"
663769,2015-04-14,"Emergency clause carried"
663769,2015-04-16,"Returned to House (12)"
663769,2015-04-16,"Refused to concur"
663769,2015-04-16,"Conference committee appointed Streyle Martinson Guggisberg"
663769,2015-04-17,"Conference committee appointed Holmberg Krebsbach Robinson"
663769,2015-04-23,"Reported back from conference committee, amend, placed on calendar"
663769,2015-04-23,"Conference committee report rejected"
663769,2015-04-27,"Reported back from conference committee, amend, placed on calendar"
663769,2015-04-27,"Conference committee report adopted"
663769,2015-04-27,"Second reading, passed, yeas 56 nays 33"
663769,2015-04-27,"Emergency clause failed"
663769,2015-04-27,"Reported back from conference committee, amend, placed on calendar"
663769,2015-04-27,"Conference committee report adopted"
663769,2015-04-27,"Second reading, passed as amended, yeas 45 nays 2"
663769,2015-04-28,"Signed by President"
663769,2015-04-28,"Signed by Speaker"
663769,2015-04-28,"Sent to Governor"
663769,2015-06-16,"Signed by Governor 04/29"
663771,2015-01-06,"Introduced, first reading, referred Industry, Business and Labor Committee"
663771,2015-01-07,"Committee Hearing 10:30"
663771,2015-02-05,"Reported back amended, do pass, amendment placed on calendar 6 1 0"
663771,2015-02-06,"Amendment adopted, placed on calendar"
663771,2015-02-09,"Second reading, passed, yeas 43 nays 4"
663771,2015-02-10,"Received from Senate"
663771,2015-02-18,"Introduced, first reading, referred Industry, Business and Labor Committee"
663771,2015-02-23,"Committee Hearing 10:00"
663771,2015-02-23,"Reported back, do pass, place on calendar 12 1 2"
663771,2015-03-04,"Second reading, passed, yeas 64 nays 22"
663771,2015-03-06,"Returned to Senate"
663771,2015-03-09,"Signed by Speaker"
663771,2015-03-10,"Signed by President"
663771,2015-03-10,"Sent to Governor"
663771,2015-03-11,"Signed by Governor 03/11"
663772,2015-01-06,"Introduced, first reading, referred Human Services Committee"
663772,2015-01-07,"Committee Hearing 10:30"
663772,2015-01-07,"Reported back, do pass, place on calendar 13 0 0"
663772,2015-01-09,"Second reading, passed, yeas 86 nays 0"
663772,2015-02-20,"Received from House"
663772,2015-02-23,"Introduced, first reading, referred Human Services Committee"
663772,2015-03-17,"Committee Hearing 10:00"
663772,2015-03-17,"Reported back, do pass, place on calendar 6 0 0"
663772,2015-03-18,"Second reading, passed, yeas 47 nays 0"
663772,2015-03-19,"Returned to House"
