bill_number,bill_id,title
H0,340911,"Relativerelative to the regulation of cyber cafes, so-called, for conducting sweepstakes. The Judiciary."
H1,304761,"Message from His Excellency the Governor submitting the annual budget of the Commonwealth for the fiscal year beginning July first, two thousand eleven"
H2,216930,"ACT MAKING APPROPRIATIONS FOR FISCAL YEAR 2013"
H3,216931,"Letter of Transmittal"
H4,216932,"Relative to the local mandate law"
H5,216933,"Relative to vendor contracts"
H6,216934,"Relative to financial requirements of business, correspondence and trade schools"
H7,216935,"Relative to rent fraud in state public housing"
H8,216936,"Letter of Transmittal"
H9,216937,"Relative to fraud"
H10,216938,"Relative to special state police"
H11,216939,"Relative to public procurement"
H12,216940,"Authorizing employees of the Inspector General’s office to participate in representative town meeting"
H13,216941,"Relative to Chapter 30B"
H14,216942,"Relative to energy management services"
H15,216943,"Letter of Transmittal"
H16,216944,"Relative to pension governance reform"
H17,216945,"Relative to procurement"
H18,216946,"Relative to retirement board continuing education and stipends"
H19,216947,"Relative to retirement board membership"
H20,216948,"Relative to Chapter 32, Section 91A waivers"
H21,216949,"Relative to the investment and management of municipal other post employment benefits liability trust funds"
H22,216950,"Letter of Transmittal"
H23,216951,"Making uniform the law regarding trade secrets"
H24,216952,"Adopting the uniform assignment of rents act"
H25,216953,"Making amendments to the uniform commercial code covering general provisions, documents of title and secured transactions"
H26,216954,"Making amendments to the uniform commercial code covering provisions dealing with negotiable instruments and bank deposits and collections"
H27,216955,"Revising the Uniform Arbitration Act for commercial disputes"
H28,216956,"Relative to the Uniform Child Custody Jurisdiction and Enforcement Act"
H29,216957,"Revising the law recognizing foreign-court money judgments"
H30,216958,"Making uniform certain aspects of mediation"
H31,216959,"To establish uniform collaborative law"
H32,224182,"Order relative to special procedures for consideration of the House Bill relative to the Rules of the House of Representatives."
H33,240043,"Authorizing the mayor of the city of Medford to appoint Stephanie Muccini Burke as director of budget and personnel in the city of Medford."
H34,241103,"Annual report of the Public Employee Retirement Administration Commission (under sections 21, 102 and 103 of Chapter 32 of the General Laws) relative to the percentum change in the average cost-of-living as shown by the United States consumer price index for the year 2010."
H35,253724,"Providing for additional pension reform and benefits modernization"
H36,253748,"Further strengthening the Commonwealth’s partnership with its municipalities"
H37,254464,"Making appropriations for the fiscal year 2011 to provide for supplementing certain existing appropriations and for certain other activities and projects"
H38,254498,"Relative to oversight of private occupational schools"
H39,254624,"Reorganizing the Executive Office of Labor and Workforce Development (ReOrg Plan 1 of 2011)"
H40,254471,"Relative to criminal sentencing"
H41,254059,"To Enhance Public Safety"
H42,255055,"Reforming re-entry and community supervision of criminal defendants and offenders to strengthen public safety"
H43,266099,"Order relative to a special election for the Sixth Worcester District"
H44,253050,"Establishing a sick leave bank for Margaret A. Bagley, an employee of the Trial Court."
H45,270579,"Providing for the health care needs of children with child support orders and the enforcement of child support"
H46,269866,"Regarding spouses as caregivers"
H47,269630,"To improve the personal care attendant program."
