bill_id,date,action
149940,2010-01-06,"Date of introduction"
149940,2010-01-06,"Laid over"
149940,2010-01-20,Adopted
149940,2010-01-20,"President/Speaker signed"
149941,2010-01-06,"Date of introduction"
149941,2010-01-06,"Referred to Reference Committee"
149941,2010-01-07,"Nelson name added"
149941,2010-01-07,"Pirsch name withdrawn"
149941,2010-01-08,"Referred to Revenue Committee"
149941,2010-01-26,"Notice of hearing for February 05, 2010"
149941,2010-02-10,"Indefinitely postponed"
149942,2010-01-06,"Date of introduction"
149942,2010-01-06,"Laid over"
149942,2010-01-20,Adopted
149942,2010-01-20,"President/Speaker signed"
149943,2010-01-06,"Date of introduction"
149943,2010-01-06,"Laid over"
149943,2010-01-07,"Referred to Reference Committee"
149943,2010-01-08,"Referred to Government, Military and Veterans Affairs Committee"
149943,2010-02-04,"Notice of hearing for February 19, 2010"
149943,2010-03-01,"Reported to Legislature for further consideration"
149943,2010-04-13,Adopted
149943,2010-04-13,"President/Speaker signed"
149944,2010-01-06,"Date of introduction"
149944,2010-01-06,"Laid over"
149944,2010-01-20,Adopted
149944,2010-01-20,"President/Speaker signed"
149945,2010-01-07,"Date of introduction"
149945,2010-01-07,"Laid over"
149945,2010-01-20,Adopted
149945,2010-01-20,"President/Speaker signed"
149946,2010-01-07,"Date of introduction"
149946,2010-01-07,"Referred to Reference Committee"
149946,2010-01-11,"Referred to Revenue Committee"
149946,2010-01-20,"Notice of hearing for January 28, 2010"
149946,2010-02-10,"Indefinitely postponed"
149947,2010-01-08,"Date of introduction"
149947,2010-01-08,"Referred to Reference Committee"
149947,2010-01-11,"Referred to General Affairs Committee"
149947,2010-01-14,"Notice of hearing for January 25, 2010"
149947,2010-02-02,"Placed on General File"
149947,2010-02-08,"General Affairs priority resolution"
149947,2010-02-18,"Failed to advance to Enrollment and Review Initial"
149947,2010-04-14,"Indefinitely postponed"
149948,2010-01-08,"Date of introduction"
149948,2010-01-08,"Referred to Reference Committee"
149948,2010-01-11,"Referred to Government, Military and Veterans Affairs Committee"
149948,2010-01-27,"Notice of hearing for February 05, 2010"
149948,2010-02-16,"Indefinitely postponed"
149949,2010-01-11,"Date of introduction"
149949,2010-01-11,"Referred to Reference Committee"
149949,2010-01-12,"Referred to Government, Military and Veterans Affairs Committee"
149949,2010-02-04,"Notice of hearing for February 17, 2010"
149949,2010-02-23,"Indefinitely postponed"
149950,2010-01-11,"Date of introduction"
149950,2010-01-11,"Laid over"
149950,2010-01-20,Adopted
149950,2010-01-20,"President/Speaker signed"
