bill_id,date,action
216532,1/5/2011,Referred to the House Committee on Ways and Means.
216532,1/12/2011,Referred to the Subcommittee on Health.
216533,1/5/2011,Referred to the Committee on Transportation and Infrastructure and in addition to the Committee on Energy and Commerce for a period to be subsequently determined by the Speaker in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.
216533,1/5/2011,Referred to House Transportation and Infrastructure
216533,1/5/2011,Referred to House Energy and Commerce
216533,1/6/2011,Referred to the Subcommittee on Railroads Pipelines and Hazardous Materials.
216533,2/1/2011,Referred to the Subcommittee on Energy and Power.
216534,1/5/2011,Sponsor introductory remarks on measure. (CR E1)
216534,1/5/2011,Referred to the House Committee on Veterans' Affairs.
216534,2/18/2011,Referred to the Subcommittee on Disability Assistance and Memorial Affairs.
216535,1/5/2011,Referred to the House Committee on Armed Services.
216536,1/5/2011,Referred to the House Committee on Ways and Means.
216537,1/5/2011,Referred to the Committee on Armed Services and in addition to the Committee on Veterans' Affairs for a period to be subsequently determined by the Speaker in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.
216537,1/5/2011,Referred to House Armed Services
216537,1/5/2011,Referred to House Veterans' Affairs
216537,2/4/2011,Referred to the Subcommittee on Military Personnel.
216537,2/18/2011,Referred to the Subcommittee on Health.
216538,1/5/2011,Referred to the House Committee on Natural Resources.
216538,1/26/2011,Referred to the Subcommittee Indian and Alaska Native Affairs.
216539,1/5/2011,Referred to the House Committee on Veterans' Affairs.
216539,2/18/2011,Referred to the Subcommittee on Health.
216540,1/5/2011,Referred to the House Committee on Ways and Means.
216540,1/12/2011,Referred to the Subcommittee on Trade.
216541,1/5/2011,Referred to the House Committee on Transportation and Infrastructure.
216541,1/6/2011,Referred to the Subcommittee on Railroads Pipelines and Hazardous Materials.
216542,1/5/2011,Referred to the House Committee on Financial Services.
216542,3/23/2011,Referred to the Subcommittee on Capital Markets and Government Sponsored Enterprises.
216542,3/31/2011,Subcommittee Hearings Held.
216542,4/5/2011,Subcommittee Consideration and Mark-up Session Held.
216542,4/6/2011,Subcommittee Consideration and Mark-up Session Held.
216542,4/6/2011,Forwarded by Subcommittee to Full Committee (Amended) by Voice Vote .
216543,1/5/2011,Referred to the Committee on Financial Services and in addition to the Committee on Education and the Workforce for a period to be subsequently determined by the Speaker in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.
216543,1/5/2011,Referred to House Financial Services
216543,1/5/2011,Referred to House Education and the Workforce
216543,2/25/2011,Referred to the Subcommittee on Early Childhood Elementary and Secondary Education.
216543,3/23/2011,Referred to the Subcommittee on Insurance Housing and Community Opportunity.
216543,2/7/2012,Subcommittee Consideration and Mark-up Session Held.
216543,2/7/2012,Forwarded by Subcommittee to Full Committee (Amended) by Voice Vote .
216544,1/5/2011,Referred to the House Committee on Financial Services.
216544,3/10/2011,Hearings Held by the Subcommittee on Capital Markets and Government Sponsored Enterprises Prior to Referral.
216544,3/23/2011,Referred to the Subcommittee on Capital Markets and Government Sponsored Enterprises.
216544,5/3/2011,Subcommittee Consideration and Mark-up Session Held.
216544,5/4/2011,Subcommittee Consideration and Mark-up Session Held.
216544,5/4/2011,Forwarded by Subcommittee to Full Committee (Amended) by Voice Vote .
216544,6/22/2011,Committee Consideration and Mark-up Session Held.
216544,6/22/2011,Ordered to be Reported by Voice Vote.
216544,7/1/2011,Reported (Amended) by the Committee on Financial Services. H. Rept. 112-131.
216544,7/1/2011,Placed on the Union Calendar Calendar No. 81.
216544,7/18/2011,Mrs. Biggert moved to suspend the rules and pass the bill as amended.
216544,7/18/2011,Considered under suspension of the rules. (consideration: CR H5130-5131)
216544,7/18/2011,DEBATE - The House proceeded with forty minutes of debate on H.R. 33.
216544,7/18/2011,At the conclusion of debate the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8 rule XX the Chair announced that further proceedings on the motion would be postponed.
216544,7/18/2011,Considered as unfinished business. (consideration: CR H5132)
216544,7/18/2011,On motion to suspend the rules and pass the bill as amended Agreed to by the Yeas and Nays: (2/3 required): 310 - 1 (Roll no. 601). (text: CR H5131)
216544,7/18/2011,Motion to reconsider laid on the table Agreed to without objection.
216544,7/19/2011,Received in the Senate and Read twice and referred to the Committee on Banking Housing and Urban Affairs.
