bill_number,bill_id,title
A00020,214770,"Provides, upon the request of a municipality, farm owner or operator, the commissioner of agriculture and markets shall render an opinion to local government officials as to whether farm operations would be unreasonably restricted or regulated by proposed changes in local land use regulations, ordinances, or local laws pertaining to agricultural practices; further requires the commissioner to disclose information received from Cornell and the USDA to the municipality in which the agricultural practice is being evaluated is located."
A00021,214771,"Relates to the employment of school nurses for the inspection of pupils attending certain public schools; relates to school districts and boards of cooperative educational services."
A00022,214772,"Enacts the ""New York state YouthBuild act""; creates YouthBuild Inter-agency board, sets program requirements; authorizes the nine member board to make grants to eligible YouthBuild participants and to establish application requirements; expands the number of YouthBuild demonstration programs in New York state; appropriates $3,000,000 per year for three years therefor."
A00023,214773,"Requires the furnishing of programs and services to pupils who attend private or parochial schools or home-instructed pupils upon request of persons in parental relation, except in cities with a population of one million or more; provides that such programs and services shall include participation in all extra-curricular activities, and participation in intraschool, intramural, and extramural athletics."
A00024,214774,"Requires consideration of evidence relating to the economic impact of major increases of rates or charges upon consumers and the areas affected by such increases of rates or charges prior to approval of any such rates or charges; establishes minimum data to be considered by the public service commission relating to such economic impact."
A00025,321725,"Amends constitution to direct the legislature to create office of public advocate with authority to bring civil action against the state or any of its agencies, bureaus or public authorities to protect public interest in state's natural and cultural resources."
A00026,214775,"Provides that inspection reports on dam safety conform to existing public disclosure laws."
A00027,392974,"Relates to utility intervenor reimbursement."
A00028,214776,"Relates to net energy metering for micro-hydroelectric generating equipment."
A00029,214777,"Establishes New York state renewable electric generation pilot programs to authorize the development of up to three hundred megawatts renewable electric capacity statewide, in order to stimulate the growth of clean, affordable and reliable sources of energy and to foster new partnerships between electric corporations, energy producers and energy customers in this state."
A00030,214778,"Establishes the qualifications of director of facilities of school districts."
A00031,214779,"Establishes the New York International Scholarship program; creates a program to supplement individuals receiving grants under the Benjamin A. Gilman International scholarship provided for under the International Academic Opportunity Act of 2000 (PL 106-309) therefore allowing recipients to defray their international travel costs and extending the time spent studying abroad in a non-English speaking country for up to a full academic year; appropriates $1,000,000 therefor."
A00032,321865,"Includes the alternative and complementary integration and application of scientific principles in the scope of the practice of dietetics and nutrition; provides that the primary function of a certified dietician or nutritionist shall include using nutrition for healing; further includes a certified nutrition specialist within the definition of certified dietician or certified nutritionist."
A00033,214780,"Provides a tax exemption for petroleum products that are purchased for heating purposes."
A00034,214781,"Relates to tax credits provided for solar energy system equipment; provides credit for the lease of solar energy equipment and the purchase of power generated by solar equipment."
A00035,214782,"Provides authorization to grant certain exemptions from real property tax for school districts to eligible veterans where such exemption is adopted by the governing body of the school district."
A00036,324243,"Provides for payment of bonuses to veterans of the Korean war."
A00037,323273,"Updates statute directing agencies to seek information on the status of veterans receiving assistance to promote referral of veterans to agencies for benefits."
A00038,214783,"Provides for the expungement of unsustained allegations of abuse of persons receiving care and services in residential health care facilities and the sealing of records where the commissioner of health has determined such allegations of abuse would not be sustained; provides exceptions to such provisions."
A00039,214784,"Enacts the New York State Senior Housing Opportunities Partnership Act and establishes the New York state senior housing opportunities partnership authority; such authority will finance or collaborate in the financing of senior housing opportunities facility projects."
A00040,322540,"Restricts transfers of funds by political committees of candidates to committees of other candidates to $500 annually; and to any party committee or constituted committee to $1000 annually; imposes a fine of at least $1000 but not more than $5000 for violations thereof."
A00041,214785,"Requires inspection and regulation of all electric and gas meters that measure usage of any end use customer of electricity or gas services by the public service commission."
A00042,214786,"Directs NYS energy research and development authority to undertake a statewide study of consumer behaviors with respect to energy efficiency and clean energy technology programs."
A00043,214787,"Provides that the education department shall set guidelines relating to noise and work hours on school construction sites."
A00044,214788,"Enacts the New York state comprehensive flood mitigation grant act; appropriates $5,000,000 therefor."
A00045,214789,"Prohibits real estate brokers from providing legal advice or preparing legal documents in real estate matters unless such person is a New York state licensed attorney; warning for first offense, $1,000 fine for second offense, $5,000 fine for each subsequent offense."
A00046,323490,"Relates to liability of owners of illegal rentals if a resident or certain other person is injured or dies related to such owner's negligent maintenance of such illegal rental."
A00047,214790,"Provides for the issuance of license plates bearing the Navy League of the United States emblem and the words ""Navy League of the United States""; provides that such plates shall be made available to applicants who are members of such league and reside in the state; requires an additional one-time service charge of $25; provides that the revenue realized shall be used to offset the production cost of the license plate."
A00048,324621,"Creates the chemical dependence treatment bill of rights to be posted in a conspicuous place in all treatment facilities."
A00049,214791,"Establishes the crime of criminal sale of an internet domain name to a terrorist group or organization listed by the office of homeland security as posing a terrorist threat, a class A misdemeanor."
A00050,214792,"Enacts the ""behavioral health services for veterans act""."
A00051,214793,"Establishes a toll-free statewide number for use in the investigation and prevention of animal fighting; provides reports be transmitted to the state or local police department and/or to the SPCA."
A00052,214794,"Provides that a business entity may not provide false caller identification with the intent to defraud or harass any party; provides definition of business entity."
A00053,214795,"Relates to the powers and duties of boards of cooperative educational services."
A00054,214796,"Requires school buses having a seating capacity in excess of fifteen passengers, purchased after September 1, 2013, to be equipped with engine fire suppression systems; requires state education transportation aid to cover costs of purchase by school districts of school bus engine fire suppression systems."
A00055,323696,"Adopts the interstate compact for juveniles; relates to the appointment of lawyers for children."
A00056,321734,"Provides for procedural limits on the sale of real property by certain public officers to the state similar to the sale of goods and services."
A00057,214797,"Establishes a permanent state item pricing law; provides that such item pricing shall apply to food, certain paper products, certain cleaning products, and certain health and beauty aids; provides for the enforcement of item pricing by the department of agriculture and markets and by municipal directors of consumer affairs or weights and measures; provides for monetary penalties for violations; further permits a super-refund on certain items; and permits localities to enforce local laws which are more stringent than state standards."
A00058,214798,"Authorizes physicians, optometrists and ophthalmic dispensers to join together to establish professional service corporations, limited liability companies and registered limited liability partnerships."
A00059,214799,"Includes net economic impact as a factor to consider in awarding state procurement contracts."
A00060,214800,"Clarifies the scope of protections against discrimination on the basis of disability under the New York state human rights law in the areas of employment, public accommodations and government services to be consistent with the federal Americans with Disabilities Act and the current policies and practices of the division of human rights."
A00061,214801,"Provides that it shall be an unlawful discriminatory practice for any physician, hospital or other health care provider to subject a patient with a disability to visual observation during the course of any physical examination by any person not necessary to the diagnosis or treatment of such patient or to any exhibition for medical education purposes without the patient (if competent) or the parent, guardian, committee or conservator being informed of the name, purpose or function of those in attendance and the right to refuse that examination and/or observation by the unnecessary personnel."
A00062,214802,"Provides for the financing of emergency room facilities in two hospitals in each borough by the New York city health and hospitals corporation and requires representation on the board from each borough."
A00063,214803,"Provides that the New York city health and hospital corporation spend a minimum of 10% of its budget on acute care and emergency room facilities in each borough and requires a representative from each borough."
A00064,323438,"Requires that manufacturers and sellers of certain consumer products place a tipping warning on such products."
