bill_number,bill_id,title
HB1,38132,"Establishing the Expanded Adult Basic Coverage Insurance Program and the Physician Retention Loan Forgiveness Program in the Pennsylvania Higher Education Assistance Agency; providing for powers and duties of the Pennsylvania Higher Education Assistance Agency and for health care coverage for telehealth; establishing the Hospital Electronic Information Incentive Payment Program and the Dentists for Medical Assistance Patients Program in the Department of Public Welfare; making appropriations; and making related repeals."
HB2,209118,"Further providing for short title of chapter, for purpose and for definitions; providing for establishment and operation of nominating committee, for Pennsylvania Public Integrity Commission, for limitations on activities by commissioners and employees, for powers and duties of commission, for authority, qualification, training and identification of investigative employees designated as law enforcement officers, for photo identification, for immunity of witnesses and for enforcement of subpoenas; further providing for restricted activities, for statement of financial interests required to be filed, for investigations by commission and for penalties; providing for costs restitutions and forfeiture; further providing for wrongful use of chapter; providing for disclosure of executive session testimony and investigative records, for privileged statements and reports, for commission disclosure of economic interests and for applicable statutes; and making repeals."
HB3,208535,"Providing for the protection of consumers from having spyware deceptively installed on wireless communication devices and for criminal enforcement."
HB4,38133,"Providing for annual limitation on expenditure from Motor License Fund; and establishing the Pennsylvania State Police Fund."
HB5,38134,"Further providing for definitions; and establishing the Home Improvement Guaranty Fund; providing for claims against the fund, for procedure for submitting claims and for reimbursement of fund."
HB6,38135,"Further providing for applications for official absentee ballots."
HB7,38136,"Further providing for creditable nonschool service."
HB8,38137,"Designating a bridge to be constructed on that portion of SR 903 over the Lehigh River, Jim Thorpe Borough, Carbon County, as the Sgt. Andrew J. Baddick Memorial Bridge."
HB9,38138,"Further providing for expiration."
HB10,38139,"Further providing for application of act, for property subject to taxation and for valuation of persons and property."
HB11,38140,"In duties and powers of boards of school directors, establishing parent involvement programs and policies in school districts; in school finances, providing for workers' compensation, and further providing for annual budget and for limitation on certain unreserved fund balances; in grounds and buildings, further providing for referendum or public hearing required prior to construction or lease; providing for certification of teachers by the National Board for Professional Teaching Standards; in certification of teachers, further providing for certificates qualifying persons to teach and for kinds of State certificates; providing for residency certificates, and further providing for disqualifications; in pupils and attendance, providing for use of seclusion; further providing for compulsory school attendance and for exceptions to compulsory attendance; providing for interview reports for withdrawing and illegally absent students; further providing for cost of tuition and maintenance of certain exceptional children in approved institutions and in the four charter schools for education of the deaf and blind; and providing for emergency permits at approved private schools and chartered schools for the deaf and blind; in school health services, further providing for possession and use of asthma inhalers and epinephrine and auto-injectors; in high schools, further providing for academic degrees; in charter schools, further providing for funding for charter schools and for annual reports and assessments; in education empowerment act, further providing for education empowerment districts and for mandate waiver program; in educational improvement tax credit, further providing for definitions, for tax credit and for limitations; in transfers of credits between institutions of higher education, further providing for duties of public institutions of higher education, for transfer and articulation oversight committee and for participation by independent institutions of higher education or State-related institutions; in funding for public libraries, providing for state aid for 2009-2010; in reimbursement by Commonwealth and between school districts, further providing for definitions, for basic education funding for student achievement and for accountability to Commonwealth taxpayers, and for payments to intermediate units; and providing for special education funding for student achievement and instruction of eligible students in regular classrooms and for special education accountability to Commonwealth taxpayers."
HB12,38141,"In duties and powers of boards of school directors, establishing parent involvement programs and policies in school districts; in school finances, providing for workers' compensation, and further providing for annual budget and for limitation on certain unreserved fund balances; in grounds and buildings, further providing for referendum or public hearing required prior to construction or lease; providing for certification of teachers by the National Board for Professional Teaching Standards; in certification of teachers, further providing for certificates qualifying persons to teach and for kinds of State certificates; providing for residency certificates, and further providing for disqualifications; in pupils and attendance, providing for use of seclusion; further providing for compulsory school attendance and for exceptions to compulsory attendance; providing for interview reports for withdrawing and illegally absent students; further providing for cost of tuition and maintenance of certain exceptional children in approved institutions and in the four charter schools for education of the deaf and blind; and providing for emergency permits at approved private schools and chartered schools for the deaf and blind; in school health services, further providing for possession and use of asthma inhalers and epinephrine and auto-injectors; in high schools, further providing for academic degrees; in charter schools, further providing for funding for charter schools and for annual reports and assessments; in education empowerment act, further providing for education empowerment districts and for mandate waiver program; in educational improvement tax credit, further providing for definitions, for tax credit and for limitations; in transfers of credits between institutions of higher education, further providing for duties of public institutions of higher education, for transfer and articulation oversight committee and for participation by independent institutions of higher education or State-related institutions; in funding for public libraries, providing for state aid for 2009-2010; in reimbursement by Commonwealth and between school districts, further providing for definitions, for basic education funding for student achievement and for accountability to Commonwealth taxpayers, and for payments to intermediate units; and providing for special education funding for student achievement and instruction of eligible students in regular classrooms and for special education accountability to Commonwealth taxpayers."
