bill_id,date,action
668006,1/6/2015,Introduced in House
668006,1/6/2015,Referred to the House Committee on Oversight and Government Reform.
668007,1/6/2015,Submitted in the Senate considered and agreed to without amendment by Unanimous Consent. (consideration: CR S8; text as passed Senate: CR S8; text of measure as introduced: CR S21)
668008,1/6/2015,Introduced in House
668008,1/6/2015,Sponsor introductory remarks on measure. (CR E2)
668008,1/6/2015,Referred to the House Committee on the Judiciary.
668008,2/2/2015,Referred to the Subcommittee on Regulatory Reform Commercial And Antitrust Law.
668010,1/6/2015,Introduced in House
668010,1/6/2015,Referred to the House Committee on the Judiciary.
668010,2/2/2015,Referred to the Subcommittee on Crime Terrorism Homeland Security and Investigations.
668011,1/6/2015,Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time. (Sponsor introductory remarks on measure: CR S40-41)
668011,1/7/2015,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 1.
668011,1/8/2015,Motion to proceed to consideration of measure made in Senate. (consideration: CR S69-72 S85-94)
668011,1/8/2015,Cloture motion on the motion to proceed to the measure presented in Senate. (consideration: CR S85; text: CR S85)
668011,1/9/2015,Motion to proceed to consideration of measure made in Senate. (consideration: CR S121-128)
668011,1/12/2015,Motion to proceed to measure considered in Senate. (consideration: CR S136-146)
668011,1/12/2015,Cloture on the motion to proceed to the measure invoked in Senate by Yea-Nay Vote. 63 - 32. Record Vote Number: 3. (consideration: CR S145-146; text: CR S145)
668011,1/13/2015,Motion to proceed to measure considered in Senate. (consideration: CR S162-174 S181-184)
668011,1/13/2015,Motion to proceed to consideration of measure agreed to in Senate by Voice Vote. (consideration: CR S184)
668011,1/13/2015,Measure laid before Senate by motion. (consideration: CR S184-197)
668011,1/13/2015,S.Amdt.2 Amendment SA 2 proposed by Senator Murkowski. (consideration: CR S184-186; text: CR S184)
668011,1/13/2015,S.Amdt.13 Amendment SA 13 proposed by Senator Markey to Amendment SA 2. (consideration: CR S186; text: CR S186)
668011,1/13/2015,S.Amdt.3 Amendment SA 3 proposed by Senator Portman to Amendment SA 2. (consideration: CR S186-189)
668011,1/13/2015,S.Amdt.17 Amendment SA 17 proposed by Senator Cantwell for Senator Franken to Amendment SA 2. (consideration: CR S189-190; text: CR S189)
668011,1/16/2015,Considered by Senate. (consideration: CR S221-235)
668011,1/16/2015,S.Amdt.2 Considered by Senate. (consideration: CR S222 S267-270)
668011,1/16/2015,S.Amdt.17 Considered by Senate. (consideration: CR S222)
668011,1/16/2015,S.Amdt.13 Considered by Senate. (consideration: CR S222)
668011,1/16/2015,S.Amdt.3 Considered by Senate. (consideration: CR S222)
668011,1/20/2015,Considered by Senate. (consideration: CR S255-259 S260-272)
668011,1/20/2015,S.Amdt.2 Considered by Senate. (consideration: CR S255)
668011,1/20/2015,S.Amdt.13 Considered by Senate. (consideration: CR S255 S256-258 S265-266)
668011,1/20/2015,S.Amdt.17 Considered by Senate. (consideration: CR S255 S258-259 S262-263 S266)
668011,1/20/2015,S.Amdt.3 Considered by Senate. (consideration: CR S255 S263-265 S266-267)
668011,1/20/2015,S.Amdt.13 Motion to table amendment SA 13 agreed to in Senate by Yea-Nay Vote. 57 - 42. Record Vote Number: 4.
668011,1/20/2015,S.Amdt.17 Motion to table amendment SA 17 agreed to in Senate by Yea-Nay Vote. 53 - 46. Record Vote Number: 5.
668011,1/20/2015,S.Amdt.3 Amendment SA 3 as modified agreed to in Senate by Yea-Nay Vote. 94 - 5. Record Vote Number: 6. (text of amendment as modified: CR S263-265)
668011,1/20/2015,S.Amdt.18 Amendment SA 18 proposed by Senator Fischer to Amendment SA 2. (consideration: CR S267; text: CR S267)
668011,1/20/2015,S.Amdt.58 Amendment SA 58 proposed by Senator Schatz to Amendment SA 2. (consideration: CR S267-268; text: CR S267)
668011,1/20/2015,S.Amdt.33 Amendment SA 33 proposed by Senator Murkowski for Senator Lee to Amendment SA 2. (consideration: CR S268; text: CR S268)
668011,1/20/2015,S.Amdt.69 Amendment SA 69 proposed by Senator Durbin to Amendment SA 2. (consideration: CR S268-270; text: CR S268)
668011,1/20/2015,S.Amdt.41 Amendment SA 41 proposed by Senator Murkowski for Senator Toomey to Amendment SA 2. (consideration: CR S270; text: CR S270)
668011,1/20/2015,S.Amdt.29 Amendment SA 29 proposed by Senator Whitehouse to Amendment SA 2. (consideration: CR S270-272; text: CR S271)
668011,1/21/2015,Considered by Senate. (consideration: CR S311-321 S323-338)
668011,1/21/2015,S.Amdt.69 Considered by Senate. (consideration: CR S311 S326-327 S328-329)
668011,1/21/2015,S.Amdt.41 Considered by Senate. (consideration: CR S311 S329-330)
668011,1/21/2015,S.Amdt.33 Considered by Senate. (consideration: CR S311 S320-321 S327-328 S328)
668011,1/21/2015,S.Amdt.29 Considered by Senate. (consideration: CR S311 S325-326 S330)
668011,1/21/2015,S.Amdt.58 Considered by Senate. (consideration: CR S311 S317-318 S331)
668011,1/21/2015,S.Amdt.18 Considered by Senate. (consideration: CR S311 S323-324)
668011,1/21/2015,S.Amdt.2 Considered by Senate. (consideration: CR S311)
668011,1/21/2015,S.Amdt.87 Amendment SA 87 proposed by Senator Hoeven to Amendment SA 2. (consideration: CR S328 S330-331; text as modified: CR S328)
668011,1/21/2015,S.Amdt.33 Amendment SA 33 under the order of 1/21/15 not having achieved 60 votes in the affirmative was not agreed to in Senate by Yea-Nay Vote. 54 - 45. Record Vote Number: 7.
668011,1/21/2015,S.Amdt.69 Amendment SA 69 under the order of 1/21/15 not having achieved 60 votes in the affirmative was not agreed to in Senate by Yea-Nay Vote. 41 - 58. Record Vote Number: 8.
668011,1/21/2015,S.Amdt.41 Amendment SA 41 under the order of 1/21/15 not having achieved 60 votes in the affirmative was not agreed to in Senate by Yea-Nay Vote. 54 - 45. Record Vote Number: 9.
668011,1/21/2015,S.Amdt.29 Amendment SA 29 under the order of 1/21/15 having achieved 60 votes in the affirmative was agreed to in Senate by Yea-Nay Vote. 98 - 1. Record Vote Number: 10.
668011,1/21/2015,S.Amdt.87 Amendment SA 87 under the order of 1/21/15 not having achieved 60 votes in the affirmative was not agreed to in Senate by Yea-Nay Vote. 59 - 40. Record Vote Number: 11.
668011,1/21/2015,S.Amdt.58 Amendment SA 58 under the order of 1/21/15 not having achieved 60 votes in the affirmative was not agreed to in Senate by Yea-Nay Vote. 50 - 49. Record Vote Number: 12.
668011,1/21/2015,S.Amdt.24 Amendment SA 24 proposed by Senator Sanders to Amendment SA 2. (consideration: CR S331-332; text: CR S331)
668011,1/21/2015,S.Amdt.80 Amendment SA 80 proposed by Senator Vitter. (consideration: CR S332-333; text as modified: CR S332-333)
668011,1/21/2015,S.Amdt.72 Amendment SA 72 proposed by Senator Menendez to Amendment SA 2. (consideration: CR S333-335; text: CR S333)
668011,1/21/2015,S.Amdt.27 Amendment SA 27 proposed by Senator Wyden to Amendment SA 2. (consideration: CR S335-336; text: CR S335)
668011,1/21/2015,S.Amdt.71 Amendment SA 71 proposed by Senator Lee to Amendment SA 2. (consideration: CR S336-337; text: CR S336)
668011,1/21/2015,S.Amdt.78 Amendment SA 78 proposed by Senator Murkowski for Senator Blunt to Amendment SA 2. (consideration: CR S338; text: CR S338)
668011,1/22/2015,Considered by Senate. (consideration: CR S372-376 S376-383 S387-388 S390-404 S404-408)
668011,1/22/2015,S.Amdt.80 Considered by Senate. (consideration: CR S372)
668011,1/22/2015,S.Amdt.72 Considered by Senate. (consideration: CR S372 S391 S397-398; text as modified: CR S391)
668011,1/22/2015,S.Amdt.24 Considered by Senate. (consideration: CR S372 S375-376 S393-394)
668011,1/22/2015,S.Amdt.18 Considered by Senate. (consideration: CR S372 S377 S392; text as modified: CR S377)
668011,1/22/2015,S.Amdt.2 Considered by Senate. (consideration: CR S372 S407)
668011,1/22/2015,S.Amdt.78 Considered by Senate. (consideration: CR S372 S390-391 S396; text as modified: CR S390-391)
668011,1/22/2015,S.Amdt.71 Considered by Senate. (consideration: CR S372 S382-383 S394)
668011,1/22/2015,S.Amdt.27 Considered by Senate. (consideration: CR S372 S395-396)
668011,1/22/2015,S.Amdt.123 Amendment SA 123 proposed by Senator Murkowski to Amendment SA 2. (consideration: CR S390 S394-395; text: CR S390)
668011,1/22/2015,S.Amdt.126 Amendment SA 126 proposed by Senator Murkowski for Senator Cornyn to Amendment SA 2. (consideration: CR S391 S396-397)
668011,1/22/2015,S.Amdt.99 Amendment SA 99 proposed by Senator Cantwell for Senator Manchin to Amendment SA 2. (consideration: CR S391 S392-393; text: CR S391)
668011,1/22/2015,S.Amdt.113 Amendment SA 113 proposed by Senator Boxer to Amendment SA 2. (consideration: CR S391-392; text: CR S391)
668011,1/22/2015,S.Amdt.113 Amendment SA 113 under the order of 1/22/15 not having achieved 60 votes in the affirmative was not agreed to in Senate by Yea-Nay Vote. 55 - 44. Record Vote Number: 13.
