bill_number,bill_id,title
HB1001,681192,State biennial budget. Appropriates money for capital expenditures the operation of the state the delivery of Medicaid and other services and various other distributions and purposes. Specifies higher education capital projects authorized to be constructed using bonds. Establishes a historic preservation grant program and provides that the income tax credit for historic preservation does not apply to expenditures made after June 30 2016. Specifies that the budget report must include a list of tax expenditure items. Specifies that for financial reporting purposes the state's combined general fund reserves include the balances of the general fund the Medicaid contingency and reserve
HB1002,680764,Ethics. Makes the following changes in the laws governing legislative ethics lobbyist and legislative liaison reporting and executive agency ethics: (1) Reenacts the legislative ethics statute in a different Indiana Code location and makes changes including the following: Expands the interests that must be disclosed in a statement of economic interests filed by a legislator or legislative candidate. Requires a filer to report the name of a lobbyist who is a relative of the filer. Requires both the house and the senate to adopt a code of ethics provide ethics education to members and review filed statements of economic interests.
HB1003,681044,Redistricting plans. Establishes the special interim study committee on redistricting to evaluate the benefits of and the issues that would need to be addressed if a change in the method for establishing districts for the election of members of the general assembly and members of Congress from Indiana were made including establishment of a redistricting commission.
HB1004,681152,Safety PIN grant program. Establishes the safety PIN (protecting Indiana's newborns) grant program for the purpose of reducing Indiana's infant mortality rates. Establishes the safety PIN (protecting Indiana's newborns) grant fund. Requires the state department of health to administer the grant program. Sets forth requirements for grant proposals and sets forth subject matters that will receive preference in awarding the grants.
HB1005,681265,Tax credit for teachers' classroom supplies. Provides that an individual employed as a teacher is entitled to a credit against the individual's adjusted gross income tax liability for amounts expended on classroom supplies up to a maximum of $200 per taxable year.
HB1006,680898,Criminal justice funding. Establishes the justice reinvestment advisory council (advisory council) to review and evaluate local corrections programs grant applications and the processes used to award grants. Requires the department to compile certain information and submit reports to the budget committee and advisory council. Specifies the purposes for which the department may award financial aid. Repeals the county corrections fund that provides funding to each county for operation of the county's jail jail programs or other local correctional facilities or community based programs. Requires a probation officer to consult with community corrections concerning programs available to the defendant in preparing
HB1007,681010,Domestic violence prevention and treatment and sexual assault assistance. Prohibits a cap on a grant or contract amount under the domestic violence prevention and treatment program administered by the criminal justice institute. Makes a state general fund appropriation to the criminal justice institute for domestic violence prevention and treatment. Specifies that the appropriation is $5000000 for state fiscal year 2015-2016 and $5000000 for state fiscal year 2016-2017. (The 2013 budget act appropriated $2500000 each year). Makes a state general fund appropriation to the sexual assault victims assistance account. Specifies that the appropriation is $1000000 for state fiscal year 2015-2016 and
HB1008,681118,Various election law matters. Provides that a candidate vacancy due to the withdrawal of a candidate that occurs after noon July 15 and before noon August 1 is filled by a caucus of precinct committeemen of the political party and election district having the candidate vacancy. Provides that notice of such a caucus must be given in accordance with the rules of the political party having the candidate vacancy. Requires such a candidate vacancy to be filled by not later than noon August 15. Provides that a candidate vacancy due to the withdrawal of a candidate that occurs later than
HB1009,681225,Innovation network schools. Provides for innovation network school programs in school corporations. Establishes the career pathways pilot program. Establishes the innovation network school pilot grant. Repeals the article relating to the establishment of innovation network schools by the Indianapolis Public Schools.
HB1010,680938,"211 dialing code for human services information. Amends the statute concerning the telephone 211 dialing code for human services information to add assistance concerning: (1) domestic violence; (2) infant mortality; (3) veterans; (4) senior citizens; (5) vulnerable children; and (6) public health; to the enumerated services included within the term ""human services"". Requires the utility regulatory commission (IURC) to consult with the board of directors of Indiana 211 Partnership Inc. in preparing the required annual plan for the expenditure of the money in the 211 services account (account). Provides that the plan must include a strategy or plan to address"
HB1011,669422,Passenger restraint systems. Repeals: (1) provisions specifying that failure to comply with the laws concerning safety belt and child passenger restraint system use does not constitute fault or contributory negligence; and (2) a prohibition against the admission of evidence of failure to comply with the law concerning safety belt use in civil actions to mitigate damages.
