bill_id,roll_call_id,date,description,yea,nay,nv
571508,308536,2014-01-14,"House Insurance and Retirement Committee Action (DP)",8,0,0
571508,312105,2014-01-27,"House Rules Committee Action (C&P)",7,0,0
571508,318830,2014-02-11,"House - Third Reading",59,0,1
571508,329868,2014-02-26,"Senate Finance Committee Action (DP)",5,0,2
571508,353007,2014-04-08,"Senate - Third Reading",26,1,3
572757,323754,2014-02-19,"Senate Commerce, Energy and Military Committee Action (DPA)",5,0,2
572832,313018,2014-01-29,"House Public Safety, Military and Regulatory Affairs Committee Action (DPA)",8,0,0
572832,314447,2014-02-03,"House Rules Committee Action (C&P)",6,0,0
572832,318019,2014-02-10,"House - Third Reading",57,2,1
572832,330155,2014-02-26,"Senate Public Safety Committee Action (DP)",6,0,1
572832,353067,2014-04-08,"Senate - Third Reading",25,0,5
572832,356116,2014-04-15,"House - Third Reading",60,0,0
572837,325218,2014-02-20,"House Judiciary Committee Action (DPA)",8,0,0
572837,329692,2014-02-26,"House Rules Committee Action (C&P)",7,0,0
572837,334667,2014-03-05,"House - Third Reading",58,0,2
572837,344045,2014-03-17,"Senate Judiciary Committee Action (DP)",7,0,2
572837,356783,2014-04-16,"Senate - Third Reading",26,3,1
572843,319897,2014-02-12,"House Public Safety, Military and Regulatory Affairs Committee Action (DP)",8,0,0
572843,323255,2014-02-18,"House Rules Committee Action (C&P)",8,0,0
572843,327987,2014-02-25,"House - Third Reading",59,0,1
572843,340770,2014-03-12,"Senate Commerce, Energy and Military Committee Action (DP)",4,0,3
572843,356049,2014-04-15,"Senate - Third Reading",29,0,1
572849,316187,2014-02-05,"House Public Safety, Military and Regulatory Affairs Committee Action (DPA)",7,0,0
572849,322328,2014-02-17,"House Rules Committee Action (C&P)",6,0,0
572849,325763,2014-02-20,"House - Third Reading",60,0,0
572849,334576,2014-03-05,"Senate Commerce, Energy and Military Committee Action (DP)",6,0,1
572849,352930,2014-04-08,"Senate - Third Reading",27,0,3
572940,325573,2014-02-20,"House Reform and Human Services Committee Action (DPA/SE)",8,0,0
572940,330082,2014-02-26,"House Rules Committee Action (C&P)",7,0,0
572940,334647,2014-03-05,"House - Third Reading",58,0,2
572940,345833,2014-03-19,"Senate Health and Human Services Committee Action (DP)",6,0,1
572940,357526,2014-04-17,"Senate - Third Reading",27,0,3
572955,310481,2014-01-22,"House Higher Education and Workforce Development Committee Action (DP)",8,0,0
572955,314424,2014-02-03,"House Rules Committee Action (C&P)",6,0,0
572955,318346,2014-02-11,"House - Third Reading",59,0,1
572955,330887,2014-02-27,"Senate Education Accountability and Reform Committee Action (DP)",9,0,0
572955,353605,2014-04-09,"Senate - Third Reading",29,0,1
573382,319170,2014-02-11,"House Government Committee Action (DP)",5,2,0
573382,323085,2014-02-18,"House Rules Committee Action (C&P)",8,0,0
573387,310270,2014-01-21,"House Federalism and Fiscal Responsibility Committee Action (DP)",5,3,0
573387,314695,2014-02-03,"House Rules Committee Action (C&P)",4,3,0
573387,318062,2014-02-10,"House - Third Reading",36,23,1
573387,346723,2014-03-21,"Senate Government and Environment Committee Action (DPA)",4,1,2
