bill_number,bill_id,title
HB2001,571508,"Insurance; continuing education; definition"
HB2002,572832,"Correctional officers; arrest; unlawful imprisonment"
HB2003,572837,"Watercraft; civil and criminal penalties"
HB2004,572849,"First informer broadcasters"
HB2005,572955,"Community colleges; nonresidents; reimbursement"
HB2006,572931,"Technical correction; child welfare agency"
HB2007,572940,"Developmental disability services; service providers"
HB2008,572946,"Technical correction; adoption"
HB2009,572962,"Technical correction; children; guardianship"
HB2010,572950,"Technical correction; children"
HB2011,572959,"Technical correction; missing children"
HB2012,572936,"Technical correction; infants and toddlers"
HB2013,573382,"Counties; flood control districts; rules"
HB2014,573387,"Ballot measures; proposition 105 disclosure"
HB2015,573988,"Archaeology advisory commission; continuation"
HB2016,574007,"Arizona historical society; continuation"
HB2017,578295,"ASRS; defined contribution plan"
HB2018,578382,"Mortgages; trust deeds; deficiency actions"
HB2019,579456,"Continuation; funeral board"
HB2020,579306,"Live animal prizes prohibited"
HB2021,579509,"Litigants designation; vexatious"
HB2022,579407,"Animal abuse; prohibited animal ownership"
HB2023,580184,"Fingerprint clearance cards; mandatory updates"
HB2024,580010,"Aggressive solicitation; offense"
HB2025,579831,"Unattended child in motor vehicle"
HB2026,581456,"Municipal courts; hours; legal holidays"
HB2027,581576,"Golf carts; NEVs; passing; driving"
HB2028,581496,"Telecommunications; broadband infrastructure; accelerated depreciation"
HB2029,581656,"Laetrile; prohibition"
HB2030,582086,"Unemployment benefits; drug test"
HB2031,583279,"Technical correction; process service"
HB2032,583449,"Technical correction; indigent care; records"
HB2033,583348,"Technical correction; counties; vehicle refueling"
HB2034,583100,"County procedures; technical correction"
HB2035,583240,"Technical correction; corporation commission; powers"
HB2036,583492,"Empowerment scholarship accounts; increased eligibility"
HB2037,583528,"Technical correction; health services; monitoring"
HB2038,583509,"State parks; disabled veterans' pass"
HB2039,583475,"Charter schools; higher education sponsors"
HB2040,587115,"Workers' compensation; pharmacy; patient choice"
HB2041,587647,"Technical correction; notaries public; conduct"
HB2042,587759,"Technical correction; transaction privilege tax"
HB2043,587671,"Technical correction; payment method"
HB2044,587627,"Municipal improvement districts; sale certificate"
HB2045,587737,"Library trustees; annual report"
HB2046,587714,"Disaster recovery; businesses; tax; regulation"
HB2047,587826,"Travel insurance producer licensing"
HB2048,587913,"Insurance adjusters; portable electronics"
HB2049,587955,"Retirement plans; compensation; definition"
HB2050,588476,"ASRS membership; section 218 requirements"
HB2051,590314,"Bank deposits; technical correction"
HB2052,590061,"Technical correction; nonprofit corporations"
HB2053,590156,"Cities and towns; technical correction"
HB2054,590345,"Technical correction; disincorporation"
HB2055,590190,"Fiduciary funds; deposits; technical correction"
HB2056,590126,"Retirement; return to work"
HB2057,590221,"Setting aside conviction; public records"
HB2058,590092,"Public pensions; limit on compensation"
HB2059,590029,"Vehicle manufacturers; customer direct sales"
HB2060,590284,"PSPRS oversight; rulemaking; procurement"
HB2061,590251,"Constables' work logs; filing"
HB2062,590378,"Child protective services; duties"
HB2063,590685,"Retirement savings; employees"
HB2064,591091,"Early voting centers; extended hours"
HB2065,591049,"Voter registration; same day."
HB2066,591066,"Election and ethics commission; duties"
HB2067,590614,"Voter registration; federal forms"
HB2068,590547,"Labor representative; employee; privilege."
HB2069,590870,"ASRS; political subdivision entities"
HB2070,591253,"Technical correction; tax correction"
HB2071,591082,"Technical correction; annual leave; transfer"
HB2072,590668,"Technical correction; alien return"
HB2073,591229,"Central Arizona project board; membership"
HB2074,590650,"State transportation board; tribal representation"
HB2075,590809,"Native American tribes; TPT revenues"
HB2076,590784,"Native American tribes; JTED expenses"
HB2077,590987,"Technical correction; home health agencies"
HB2078,590890,"Cancer treatment medications; cost-sharing"
HB2079,590513,"Technical correction; family resource directory"
HB2080,591272,"Technical correction; midwives"
HB2081,590941,"Technical correction; health services; fees"
HB2082,591308,"Technical correction; chiropractic"
HB2083,591035,"Technical correction; cosmetology schools; contracts"
HB2084,590608,"Technical correction; barber licenses; display"
HB2085,591137,"Technical correction; malpractice claim review"
HB2086,591220,"Sale of dextromethorphan; age requirement"
HB2087,591203,"Health regulatory boards; training requirements"
HB2088,590934,"Study committee; extended learning opportunities"
HB2089,590847,"Physical therapy board; continuation"
HB2090,590768,"Defined contribution retirement plans; option"
HB2091,591028,"Just compensation; tolling; time limitation"
HB2092,590951,"Department of environmental quality; continuation"
HB2093,590818,"Incapacitated persons; jurisdiction of court"
HB2094,591008,Workers
HB2095,590701,"Technical correction; county treasurer"
HB2096,590488,"Technical correction; formation; petition"
HB2097,591178,"Department of financial institutions; continuation"
HB2098,590711,"Loan originators"
HB2099,590462,"Collection agencies; license renewal"
HB2100,591289,"Address confidentiality program"
HB2101,590736,"Vaccines; study committee."
HB2102,590912,"Legislative vacancies; district residency; quorum"
HB2103,591188,"Concealed carry permit; qualifications"
HB2104,590642,"United States Constitution; amendments; ratification"
HB2105,590725,"Court-ordered evaluations; peace officers"
HB2106,590624,"Wildland-urban interface study committee"
HB2107,591262,"Elections; candidate, ballot measure signatures"
HB2108,590899,"Vehicle title without registration; trailers"
HB2109,590694,"Certificates of title; vehicles; transfer"
HB2110,591153,"Technical correction; vehicle accident report"
HB2111,591147,"Commercial driver licenses"
HB2112,590530,"Weights; measures; false statement; penalty"
HB2113,591128,"Arizona motorsports commemorative special plates"
HB2114,590752,"ADOT; land acquisition; conveyances; relocation"
HB2115,590861,"Unemployed; severance pay; definition"
HB2116,591059,"Technical correction; DUI; blood test"
HB2117,590719,"Performance standards; water softeners"
HB2118,591296,"Utilities; right of way"
HB2119,591018,"Developmental disabilities; equine; special plates"
HB2120,591212,"Motor vehicle sales"
HB2121,591169,"Insurers; licensure; director examination"
HB2122,591118,"ASRS; election; EORP defined contribution"
HB2123,591583,"Board of technical registration; registrants"
HB2124,590564,"Constables; appointment; training"
HB2125,590923,"Air quality forecasting; nonattainment areas"
HB2126,590455,"Municipal annexation; size; exception"
HB2127,591074,"Wildlife; guides; firearms"
HB2128,590632,"Weights; measures; vapor recovery systems"
HB2129,590556,"Technical correction; air pollution; permits"
HB2130,590522,"Water quality; technical correction"
HB2131,590957,"Hiring practices; criminal history; limitation"
HB2132,590836,"Voting rights; restoration; felonies"
HB2133,591248,"Peace officers; United States citizenship"
HB2134,591041,"Fire; building; life safety; continuation."
HB2135,590977,"Military affairs commission; continuation"
HB2136,590496,"Public safety communications commission; continuation"
HB2137,590759,"Tobacco retailer; location restriction"
HB2138,590582,"Technical correction; unclaimed property; transition"
HB2139,591162,"Increased eligibility; empowerment scholarship accounts"
HB2140,590592,"Technical correction; armed forces; taxes"
HB2141,590506,"County assessor; common area consolidation"
HB2142,590993,"Water exchanges; technical correction"
HB2143,591281,"Salvia divinorum; unlawful acts; defense"
